Name,Num Procs,Abs Trace - MinOverProcs,  Abs Trace - MeanOverProcs,  Abs Trace - MaxOverProcs,  Abs Trace - MeanOverCallCounts,  Anasazi: BlockKrylovSchur::Computing Ritz vectors - MinOverProcs,  Anasazi: BlockKrylovSchur::Computing Ritz vectors - MeanOverProcs,  Anasazi: BlockKrylovSchur::Computing Ritz vectors - MaxOverProcs,  Anasazi: BlockKrylovSchur::Computing Ritz vectors - MeanOverCallCounts,  Anasazi: BlockKrylovSchur::Computing Schur form - MinOverProcs,  Anasazi: BlockKrylovSchur::Computing Schur form - MeanOverProcs,  Anasazi: BlockKrylovSchur::Computing Schur form - MaxOverProcs,  Anasazi: BlockKrylovSchur::Computing Schur form - MeanOverCallCounts,  Anasazi: BlockKrylovSchur::Operation Op*x - MinOverProcs,  Anasazi: BlockKrylovSchur::Operation Op*x - MeanOverProcs,  Anasazi: BlockKrylovSchur::Operation Op*x - MaxOverProcs,  Anasazi: BlockKrylovSchur::Operation Op*x - MeanOverCallCounts,  Anasazi: BlockKrylovSchur::Orthogonalization - MinOverProcs,  Anasazi: BlockKrylovSchur::Orthogonalization - MeanOverProcs,  Anasazi: BlockKrylovSchur::Orthogonalization - MaxOverProcs,  Anasazi: BlockKrylovSchur::Orthogonalization - MeanOverCallCounts,  Anasazi: BlockKrylovSchur::Sorting Ritz values - MinOverProcs,  Anasazi: BlockKrylovSchur::Sorting Ritz values - MeanOverProcs,  Anasazi: BlockKrylovSchur::Sorting Ritz values - MaxOverProcs,  Anasazi: BlockKrylovSchur::Sorting Ritz values - MeanOverCallCounts,  Anasazi: BlockKrylovSchur::Sorting Schur form - MinOverProcs,  Anasazi: BlockKrylovSchur::Sorting Schur form - MeanOverProcs,  Anasazi: BlockKrylovSchur::Sorting Schur form - MaxOverProcs,  Anasazi: BlockKrylovSchur::Sorting Schur form - MeanOverCallCounts,  Anasazi: BlockKrylovSchurSolMgr restarting - MinOverProcs,  Anasazi: BlockKrylovSchurSolMgr restarting - MeanOverProcs,  Anasazi: BlockKrylovSchurSolMgr restarting - MaxOverProcs,  Anasazi: BlockKrylovSchurSolMgr restarting - MeanOverCallCounts,  Anasazi: BlockKrylovSchurSolMgr::solve() - MinOverProcs,  Anasazi: BlockKrylovSchurSolMgr::solve() - MeanOverProcs,  Anasazi: BlockKrylovSchurSolMgr::solve() - MaxOverProcs,  Anasazi: BlockKrylovSchurSolMgr::solve() - MeanOverCallCounts,  Antisymm Frob Norm - MinOverProcs,  Antisymm Frob Norm - MeanOverProcs,  Antisymm Frob Norm - MaxOverProcs,  Antisymm Frob Norm - MeanOverCallCounts,  Antisymm Inf Norm - MinOverProcs,  Antisymm Inf Norm - MeanOverProcs,  Antisymm Inf Norm - MaxOverProcs,  Antisymm Inf Norm - MeanOverCallCounts,  Avg Nonzeros / Row - MinOverProcs,  Avg Nonzeros / Row - MeanOverProcs,  Avg Nonzeros / Row - MaxOverProcs,  Avg Nonzeros / Row - MeanOverCallCounts,  Col Diag Dominance - MinOverProcs,  Col Diag Dominance - MeanOverProcs,  Col Diag Dominance - MaxOverProcs,  Col Diag Dominance - MeanOverCallCounts,  Col Variance - MinOverProcs,  Col Variance - MeanOverProcs,  Col Variance - MaxOverProcs,  Col Variance - MeanOverCallCounts,  Diadonal Nonzeros - MinOverProcs,  Diadonal Nonzeros - MeanOverProcs,  Diadonal Nonzeros - MaxOverProcs,  Diadonal Nonzeros - MeanOverCallCounts,  Diag Variance - MinOverProcs,  Diag Variance - MeanOverProcs,  Diag Variance - MaxOverProcs,  Diag Variance - MeanOverCallCounts,  Diagonal Mean - MinOverProcs,  Diagonal Mean - MeanOverProcs,  Diagonal Mean - MaxOverProcs,  Diagonal Mean - MeanOverCallCounts,  Diagonal Sign - MinOverProcs,  Diagonal Sign - MeanOverProcs,  Diagonal Sign - MaxOverProcs,  Diagonal Sign - MeanOverCallCounts,  Dimension - MinOverProcs,  Dimension - MeanOverProcs,  Dimension - MaxOverProcs,  Dimension - MeanOverCallCounts,  Dummy Rows - MinOverProcs,  Dummy Rows - MeanOverProcs,  Dummy Rows - MaxOverProcs,  Dummy Rows - MeanOverCallCounts,  Eigen LM - MinOverProcs,  Eigen LM - MeanOverProcs,  Eigen LM - MaxOverProcs,  Eigen LM - MeanOverCallCounts,  Eigen LR - MinOverProcs,  Eigen LR - MeanOverProcs,  Eigen LR - MaxOverProcs,  Eigen LR - MeanOverCallCounts,  Eigen SM - MinOverProcs,  Eigen SM - MeanOverProcs,  Eigen SM - MaxOverProcs,  Eigen SM - MeanOverCallCounts,  Eigen SR - MinOverProcs,  Eigen SR - MeanOverProcs,  Eigen SR - MaxOverProcs,  Eigen SR - MeanOverCallCounts,  Frob. Norm - MinOverProcs,  Frob. Norm - MeanOverProcs,  Frob. Norm - MaxOverProcs,  Frob. Norm - MeanOverCallCounts,  Inf Norm - MinOverProcs,  Inf Norm - MeanOverProcs,  Inf Norm - MaxOverProcs,  Inf Norm - MeanOverCallCounts,  Lower Bandwidth - MinOverProcs,  Lower Bandwidth - MeanOverProcs,  Lower Bandwidth - MaxOverProcs,  Lower Bandwidth - MeanOverCallCounts,  Max Nonzeros / Row - MinOverProcs,  Max Nonzeros / Row - MeanOverProcs,  Max Nonzeros / Row - MaxOverProcs,  Max Nonzeros / Row - MeanOverCallCounts,  Min Nonzeros / Row - MinOverProcs,  Min Nonzeros / Row - MeanOverProcs,  Min Nonzeros / Row - MaxOverProcs,  Min Nonzeros / Row - MeanOverCallCounts,  Nonzeros - MinOverProcs,  Nonzeros - MeanOverProcs,  Nonzeros - MaxOverProcs,  Nonzeros - MeanOverCallCounts,  One Norm - MinOverProcs,  One Norm - MeanOverProcs,  One Norm - MaxOverProcs,  One Norm - MeanOverCallCounts,  Row Diag Dominance - MinOverProcs,  Row Diag Dominance - MeanOverProcs,  Row Diag Dominance - MaxOverProcs,  Row Diag Dominance - MeanOverCallCounts,  Row Variance - MinOverProcs,  Row Variance - MeanOverProcs,  Row Variance - MaxOverProcs,  Row Variance - MeanOverCallCounts,  Symm Frob Norm - MinOverProcs,  Symm Frob Norm - MeanOverProcs,  Symm Frob Norm - MaxOverProcs,  Symm Frob Norm - MeanOverCallCounts,  Symm Inf Norm - MinOverProcs,  Symm Inf Norm - MeanOverProcs,  Symm Inf Norm - MaxOverProcs,  Symm Inf Norm - MeanOverCallCounts,  Symmetry - MinOverProcs,  Symmetry - MeanOverProcs,  Symmetry - MaxOverProcs,  Symmetry - MeanOverCallCounts,  Trace - MinOverProcs,  Trace - MeanOverProcs,  Trace - MaxOverProcs,  Trace - MeanOverCallCounts,  Upper Bandwidth - MinOverProcs,  Upper Bandwidth - MeanOverProcs,  Upper Bandwidth - MaxOverProcs,  Upper Bandwidth - MeanOverCallCounts,
a0nsdsil.mtx,12,0.002527,0.00252811,0.00252891,0.00252811,0.00263882,0.00268288,0.00272012,0.000894295,0.00380349,0.00391485,0.00408292,0.000108746,0.11072,0.135814,0.180981,0.000373116,0.114367,0.159518,0.184624,0.000433473,0.000118494,0.000146449,0.000177145,4.07E-06,0.00061059,0.000626107,0.000641346,1.74E-05,0.00573564,0.00583005,0.00590968,0.000182189,0.311045,0.31115,0.311242,0.0777874,0.0445311,0.0446892,0.044868,0.0446892,0.0471439,0.0473378,0.0475359,0.0473378,0.000950098,0.00095137,0.000952959,0.00095137,0.0219431,0.022202,0.0223951,0.022202,89.6745,89.675,89.6753,89.675,0,7.95E-08,9.54E-07,7.95E-08,0.00495076,0.00516776,0.00567603,0.00516776,0.00247693,0.00249696,0.00250912,0.00249696,0.00263405,0.00263421,0.002635,0.00263421,0,0,0,0,0.000935078,0.000936031,0.000936985,0.000936031,0.068248,0.0682848,0.06832,0.0170712,0.043448,0.0434737,0.043534,0.0108684,0.177254,0.177302,0.177352,0.0443255,0.043875,0.0439481,0.0440278,0.010987,6.79E-05,6.79E-05,6.79E-05,6.79E-05,0.00762582,0.00832285,0.00850391,0.00277428,0.00266719,0.00286051,0.00311804,0.00286051,0,4.77E-07,9.54E-07,4.77E-07,0.000941992,0.00112981,0.00135708,0.00112981,0,8.94E-07,1.19E-06,8.94E-07,0.02192,0.0220309,0.0221839,0.0220309,0.00252104,0.00273762,0.00295901,0.00273762,87.9304,87.9304,87.9304,87.9304,0.0447929,0.0450173,0.045198,0.0450173,0.0471461,0.0473772,0.047529,0.0473772,0.0361249,0.036347,0.0365632,0.036347,0.00257516,0.00257621,0.00257707,0.00257621,0.00262594,0.0026566,0.00267601,0.0026566, 
a2nnsnsl.mtx,12,0.00263906,0.00264088,0.00264192,0.00264088,0.00267792,0.00271573,0.00274801,0.000905242,0.00399876,0.00406243,0.00423002,0.000112845,0.109974,0.136464,0.174586,0.000374902,0.106707,0.144854,0.171487,0.000393625,0.000140905,0.000165184,0.000195026,4.59E-06,0.000601292,0.000625988,0.000654459,1.74E-05,0.005512,0.00573081,0.00588059,0.000179088,0.297169,0.297315,0.297441,0.0743288,0.0455692,0.0456863,0.0458698,0.0456863,0.048094,0.0482397,0.048425,0.0482397,0.000978947,0.000979344,0.0009799,0.000979344,0.0235159,0.02378,0.023952,0.02378,87.4638,87.4644,87.4647,87.4644,0,1.99E-07,1.19E-06,1.99E-07,0.00503898,0.00533752,0.00584507,0.00533752,0.00256181,0.00257152,0.00257587,0.00257152,0.00255203,0.00255219,0.00255299,0.00255219,0,0,0,0,0.000927925,0.000929316,0.000930786,0.000929316,0.0693021,0.0693595,0.069411,0.0173399,0.043,0.0430217,0.043083,0.0107554,0.165535,0.165587,0.165652,0.0413967,0.0428171,0.0429076,0.042974,0.0107269,6.01E-05,6.26E-05,6.51E-05,6.26E-05,0.00777221,0.00841117,0.00865293,0.00280372,0.002702,0.00287362,0.00313616,0.00287362,0,7.55E-07,1.19E-06,7.55E-07,0.000977993,0.00115482,0.00132704,0.00115482,0,9.93E-08,1.19E-06,9.93E-08,0.0235479,0.0236754,0.023767,0.0236754,0.00257397,0.0027777,0.00300598,0.0027777,87.3115,87.3115,87.3115,87.3115,0.0455139,0.045704,0.0458479,0.045704,0.0482881,0.0484992,0.0486639,0.0484992,0.036916,0.0371455,0.0373502,0.0371455,0.00255704,0.00255831,0.0025599,0.00255831,0.00256205,0.00257925,0.00259304,0.00257925, 
a5esindl.mtx,12,0.00195193,0.0019536,0.00195503,0.0019536,0.00206494,0.00209659,0.00213504,0.000698864,0.00277376,0.00290747,0.00298285,9.69E-05,0.0560727,0.076317,0.116271,0.000251043,0.0696101,0.1094,0.129827,0.000355195,0.000109911,0.000124852,0.000137806,4.16E-06,0.000450134,0.000462095,0.000471354,1.54E-05,0.00312638,0.00320649,0.00327277,0.000123327,0.196426,0.196494,0.196604,0.0491235,0.0352569,0.0353146,0.0356369,0.0353146,0.038559,0.0388318,0.0391409,0.0388318,0.000784159,0.000785669,0.00078702,0.000785669,0.0168979,0.0170751,0.0171549,0.0170751,49.8882,49.8884,49.8885,49.8884,0,3.18E-07,9.54E-07,3.18E-07,0.00350499,0.0035706,0.00377798,0.0035706,0.00168109,0.00180773,0.00184608,0.00180773,0.00188112,0.00188227,0.00188303,0.00188227,0,0,0,0,0.000730991,0.000731885,0.000733137,0.000731885,0.0458541,0.045871,0.0459023,0.0114677,0.0206809,0.0206952,0.020725,0.00517381,0.132126,0.13216,0.132184,0.0330401,0.0198991,0.0199241,0.019964,0.00498103,4.98E-05,5.29E-05,5.39E-05,5.29E-05,0.00571704,0.00609155,0.00683832,0.00203052,0.00183392,0.00191337,0.00208712,0.00191337,0,7.55E-07,1.19E-06,7.55E-07,0.000736952,0.000880162,0.00107193,0.000880162,0,2.38E-07,9.54E-07,2.38E-07,0.0171721,0.0174548,0.01756,0.0174548,0.00167394,0.00174638,0.00190115,0.00174638,51.3756,51.3757,51.3757,51.3757,0.035321,0.035499,0.0356481,0.035499,0.0390999,0.0394833,0.0398998,0.0394833,0.0282259,0.0283821,0.0284531,0.0283821,0.00183296,0.00183427,0.00183606,0.00183427,0.00198078,0.00199387,0.00200391,0.00199387, 
ABACUS_shell_hd_E.mtx,12,0.000468016,0.000468493,0.000468969,0.000468493,0.000632763,0.000655929,0.000679016,0.000327965,0.00642633,0.00646834,0.00652218,7.89E-05,0.014262,0.0156269,0.0185814,1.90E-05,0.123079,0.126556,0.128072,0.000152845,0.000172615,0.000193973,0.000211954,2.37E-06,0.00122976,0.00126622,0.00129724,1.54E-05,0.00334978,0.00351866,0.00363755,4.51E-05,0.1587,0.158909,0.159124,0.0397274,0.00185704,0.00185883,0.0018611,0.00185883,0.00226402,0.00226571,0.00226712,0.00226571,0.000277042,0.000277837,0.000277996,0.000277837,0.00100589,0.00100696,0.00100803,0.00100696,7.64252,7.64255,7.64257,7.64255,0,9.93E-08,1.19E-06,9.93E-08,0.000910997,0.000915706,0.00091815,0.000915706,0.000434875,0.000442823,0.000450134,0.000442823,0.000483036,0.000486573,0.000488997,0.000486573,0,0,0,0,0.000301838,0.000302513,0.000303984,0.000302513,0.053448,0.0534681,0.053499,0.013367,0.035975,0.0359979,0.0360138,0.00899948,0.0392189,0.0392283,0.0392549,0.00980707,0.0391312,0.0391376,0.0391419,0.0097844,1.10E-05,1.10E-05,1.10E-05,1.10E-05,0.00138712,0.00142221,0.00144315,0.000474069,0.000364065,0.000365575,0.000366926,0.000365575,0,2.38E-07,9.54E-07,2.38E-07,0.000267982,0.000280221,0.000283003,0.000280221,0,4.77E-07,9.54E-07,4.77E-07,0.000899076,0.000907242,0.000916958,0.000907242,0.000494003,0.000512004,0.000524044,0.000512004,7.596,7.59606,7.59608,7.59606,0.00198388,0.00198716,0.00199795,0.00198716,0.00238395,0.00238609,0.00239301,0.00238609,0.00197005,0.00198219,0.00200105,0.00198219,0.000455856,0.000456552,0.000457048,0.000456552,0.0003829,0.000395318,0.000408888,0.000395318, 
ABACUS_shell_hd_K.mtx,12,0.000801086,0.000801881,0.00080204,0.000801881,0.000579119,0.000590702,0.000605106,0.000295351,0.00636697,0.00643404,0.00648761,7.85E-05,0.0370581,0.0377101,0.0383115,4.58E-05,0.126113,0.126942,0.127872,0.000153311,0.000169516,0.000194788,0.000211477,2.38E-06,0.00124836,0.00126723,0.00128627,1.55E-05,0.00329089,0.00346108,0.00356531,4.44E-05,0.181451,0.181499,0.181557,0.0453748,0.00422406,0.00424884,0.00429201,0.00424884,0.00494289,0.00494806,0.00496221,0.00494806,0.00029707,0.000297705,0.000298023,0.000297705,0.002069,0.00206939,0.00206995,0.00206939,9.89375,9.89377,9.89378,9.89377,0,1.99E-07,1.19E-06,1.99E-07,0.00155497,0.00156613,0.00158095,0.00156613,0.000854969,0.000868658,0.000880003,0.000868658,0.000874996,0.000878294,0.000879049,0.000878294,0,0,0,0,0.000298977,0.000300884,0.000302076,0.000300884,0.0681059,0.0681154,0.068125,0.0170288,0.0414462,0.0414513,0.041455,0.0103628,0.045393,0.0453963,0.045399,0.0113491,0.0454519,0.0454535,0.0454559,0.0113634,2.91E-05,3.00E-05,3.10E-05,3.00E-05,0.00250006,0.00260758,0.00264502,0.000869195,0.000836134,0.000837406,0.000838041,0.000837406,0,1.59E-07,9.54E-07,1.59E-07,0.00028801,0.000311931,0.000362158,0.000311931,0,3.38E-07,1.19E-06,3.38E-07,0.00226092,0.00227904,0.00232697,0.00227904,0.000844002,0.000851293,0.000859976,0.000851293,7.5921,7.59215,7.59216,7.59215,0.00460482,0.00463768,0.00465584,0.00463768,0.00482011,0.00487294,0.00489116,0.00487294,0.00556087,0.00556537,0.00557423,0.00556537,0.000821829,0.000822941,0.000823975,0.000822941,0.000841856,0.000857453,0.00087285,0.000857453, 
ABACUS_shell_hd_M.mtx,12,0.000797033,0.000797828,0.000798941,0.000797828,0.000576973,0.000595152,0.000623941,0.000297576,0.00602794,0.00630291,0.00658202,7.78E-05,0.0339134,0.0358728,0.0372458,4.41E-05,0.119586,0.121617,0.124135,0.000148676,0.000150919,0.000170509,0.000184059,2.11E-06,0.00114346,0.00121017,0.00127316,1.49E-05,0.00325274,0.00341692,0.00355959,4.44E-05,0.173636,0.173857,0.174098,0.0434642,0.00394106,0.00397078,0.00399184,0.00397078,0.00473213,0.0047393,0.00474405,0.0047393,0.000301838,0.000303408,0.000303984,0.000303408,0.00204802,0.00204889,0.00204992,0.00204889,7.67192,7.67194,7.67196,7.67194,0,1.59E-07,9.54E-07,1.59E-07,0.00147796,0.00148835,0.00150514,0.00148835,0.000751019,0.000818551,0.000836134,0.000818551,0.000833035,0.00083667,0.000838041,0.00083667,0,0,0,0,0.000298023,0.000298977,0.000299931,0.000298977,0.053911,0.0539318,0.0539482,0.0134829,0.0380909,0.0381051,0.0381131,0.00952628,0.044163,0.0441688,0.0441759,0.0110422,0.044009,0.0440127,0.0440149,0.0110032,2.69E-05,2.76E-05,2.91E-05,2.76E-05,0.00233197,0.00234854,0.00236487,0.000782847,0.000766993,0.00076745,0.000769138,0.00076745,0,7.95E-08,9.54E-07,7.95E-08,0.000294924,0.000319501,0.000380039,0.000319501,0,3.18E-07,9.54E-07,3.18E-07,0.00203013,0.00205912,0.00211501,0.00205912,0.000794888,0.000807703,0.00082612,0.000807703,7.57633,7.57634,7.57634,7.57634,0.00429797,0.00432891,0.00434184,0.00432891,0.00454187,0.00459782,0.00462198,0.00459782,0.00505495,0.00507458,0.00508809,0.00507458,0.000788927,0.000789404,0.000790834,0.000789404,0.00075984,0.00078402,0.000797987,0.00078402, 
ABACUS_shell_ld_E.mtx,12,0.000469923,0.000470638,0.000471115,0.000470638,0.000622272,0.000639558,0.000653982,0.000319779,0.00639081,0.00644523,0.00650191,7.86E-05,0.0146835,0.0156951,0.0187349,1.90E-05,0.122427,0.125179,0.126316,0.000151183,0.000166416,0.00019453,0.000256062,2.37E-06,0.0012548,0.00126859,0.00129175,1.55E-05,0.00333047,0.00351234,0.00368142,4.50E-05,0.157186,0.157605,0.158031,0.0394013,0.00179601,0.00179841,0.00180292,0.00179841,0.00226307,0.00226432,0.00226808,0.00226432,0.000290871,0.000292102,0.000293016,0.000292102,0.000994921,0.000996272,0.000997066,0.000996272,7.69952,7.69954,7.69954,7.69954,0,1.99E-07,1.19E-06,1.99E-07,0.000933886,0.000937283,0.000938892,0.000937283,0.000442028,0.000456492,0.000469923,0.000456492,0.000483036,0.000484625,0.000485897,0.000484625,0,0,0,0,0.000325918,0.000330726,0.000333071,0.000330726,0.0523889,0.0524556,0.0524938,0.0131139,0.0359771,0.0359908,0.0360129,0.0089977,0.0392587,0.039267,0.0392952,0.00981675,0.0392151,0.0392192,0.039223,0.00980481,9.06E-06,9.93E-06,1.10E-05,9.93E-06,0.00138593,0.00142388,0.00145197,0.000474625,0.000360966,0.000362396,0.000363827,0.000362396,0,4.37E-07,1.19E-06,4.37E-07,0.000267029,0.000279228,0.000280857,0.000279228,0,7.95E-08,9.54E-07,7.95E-08,0.00089097,0.000912428,0.00092721,0.000912428,0.000468016,0.000478208,0.000486851,0.000478208,7.6512,7.65121,7.65122,7.65121,0.00197506,0.00197756,0.00198412,0.00197756,0.00236988,0.00237242,0.00238085,0.00237242,0.0018909,0.00190083,0.00191212,0.00190083,0.000468969,0.000470241,0.000470877,0.000470241,0.000370026,0.000383278,0.000392914,0.000383278, 
ABACUS_shell_ld_K.mtx,12,0.000838041,0.000841558,0.000843048,0.000841558,0.000589132,0.000602047,0.000618935,0.000301023,0.00638723,0.00645417,0.0064981,7.87E-05,0.037086,0.0376632,0.0382521,4.57E-05,0.126111,0.126839,0.127776,0.000153188,0.000164509,0.000191351,0.00022912,2.33E-06,0.00124598,0.00126884,0.00129151,1.55E-05,0.00334358,0.00347191,0.00356603,4.45E-05,0.181116,0.181376,0.181489,0.045344,0.00420308,0.00422915,0.00426006,0.00422915,0.004807,0.00485607,0.00486612,0.00485607,0.000295877,0.000296732,0.00029707,0.000296732,0.00213695,0.00213744,0.00213814,0.00213744,7.61038,7.6104,7.61042,7.6104,0,7.95E-08,9.54E-07,7.95E-08,0.00158,0.00158991,0.00161004,0.00158991,0.00079298,0.000800908,0.0008111,0.000800908,0.000859022,0.000860214,0.000860929,0.000860214,0,1.59E-07,9.54E-07,1.59E-07,0.00030899,0.000310183,0.000310898,0.000310183,0.067179,0.0671862,0.067193,0.0167965,0.0414081,0.0414148,0.0414209,0.0103537,0.0453858,0.0453907,0.0453949,0.0113477,0.045428,0.0454322,0.0454371,0.0113581,2.88E-05,2.99E-05,3.00E-05,2.99E-05,0.00239396,0.00244717,0.00246811,0.000815723,0.000791073,0.00079147,0.000792027,0.00079147,0,2.58E-07,1.19E-06,2.58E-07,0.000274897,0.000294546,0.000334024,0.000294546,0,2.38E-07,9.54E-07,2.38E-07,0.00201917,0.00203943,0.00208378,0.00203943,0.000840902,0.000849346,0.000855923,0.000849346,7.62453,7.62454,7.62455,7.62454,0.00446296,0.00448803,0.00450706,0.00448803,0.0047791,0.00482925,0.00484681,0.00482925,0.00564504,0.00565277,0.0056622,0.00565277,0.000835896,0.000837942,0.000841856,0.000837942,0.000791073,0.00080804,0.00082016,0.00080804, 
ABACUS_shell_ld_M.mtx,12,0.000767946,0.000768642,0.000769138,0.000768642,0.000598907,0.000615617,0.000627041,0.000307808,0.00605059,0.00635435,0.00663519,7.84E-05,0.0329778,0.0357637,0.0373266,4.39E-05,0.118945,0.121242,0.124412,0.000148217,0.000162601,0.000173589,0.000187874,2.14E-06,0.00115037,0.00122956,0.0012989,1.52E-05,0.00325441,0.00340291,0.00360966,4.42E-05,0.173311,0.173454,0.17359,0.0433635,0.00396109,0.00398584,0.00401402,0.00398584,0.00469613,0.00470326,0.00471306,0.00470326,0.000762939,0.000763933,0.000765085,0.000763933,0.00201607,0.00201686,0.00201702,0.00201686,7.56177,7.56182,7.56185,7.56182,0,1.59E-07,9.54E-07,1.59E-07,0.00156116,0.00157015,0.00158811,0.00157015,0.000782013,0.000793397,0.000799894,0.000793397,0.000832796,0.000834227,0.00083518,0.000834227,0,7.95E-08,9.54E-07,7.95E-08,0.000684977,0.0006874,0.00068903,0.0006874,0.0536008,0.0536156,0.053632,0.0134039,0.0380449,0.0380607,0.038075,0.00951517,0.0440371,0.0440665,0.044075,0.0110166,0.0439622,0.0439641,0.0439658,0.010991,2.91E-05,2.98E-05,3.29E-05,2.98E-05,0.00229168,0.00230324,0.00230813,0.000767748,0.00079298,0.000793695,0.000793934,0.000793695,0,2.38E-07,9.54E-07,2.38E-07,0.000741959,0.000768105,0.000823021,0.000768105,0,4.77E-07,9.54E-07,4.77E-07,0.00198507,0.00200272,0.00205493,0.00200272,0.000810862,0.000825544,0.000838041,0.000825544,7.80897,7.80911,7.80914,7.80911,0.00427198,0.00430592,0.0043242,0.00430592,0.004565,0.00462437,0.00465298,0.00462437,0.00526094,0.00527596,0.00529099,0.00527596,0.000782967,0.000784238,0.000785112,0.000784238,0.000789165,0.000803709,0.000815868,0.000803709, 
ABACUS_shell_md_E.mtx,12,0.000455856,0.000456969,0.000458002,0.000456969,0.000627995,0.000647227,0.000654936,0.000323613,0.00635338,0.00641763,0.00647926,7.83E-05,0.0145566,0.0156748,0.0186968,1.90E-05,0.123704,0.126916,0.128247,0.000153281,0.000166893,0.000176211,0.000182629,2.15E-06,0.0012269,0.00125394,0.00129986,1.53E-05,0.00331211,0.00351512,0.00362015,4.51E-05,0.159246,0.1593,0.159337,0.0398251,0.00185704,0.00185833,0.00186205,0.00185833,0.002352,0.0023555,0.00235796,0.0023555,0.000276089,0.000277201,0.000277996,0.000277201,0.00102282,0.0010257,0.00102806,0.0010257,7.57179,7.5718,7.5718,7.5718,0,0,0,0,0.000895977,0.000900249,0.000902176,0.000900249,0.000442982,0.000453174,0.000468016,0.000453174,0.000464916,0.000465333,0.000466108,0.000465333,0,0,0,0,0.000298977,0.000300686,0.000308037,0.000300686,0.0533299,0.0533595,0.0533831,0.0133399,0.0361102,0.0361256,0.036144,0.00903139,0.03933,0.0393392,0.0393641,0.0098348,0.03934,0.0393451,0.0393488,0.00983627,8.82E-06,9.32E-06,1.00E-05,9.32E-06,0.00140524,0.00145266,0.00146842,0.000484222,0.000379086,0.00037988,0.000380993,0.00037988,0,5.56E-07,1.19E-06,5.56E-07,0.000267982,0.000279287,0.000281096,0.000279287,0,1.59E-07,9.54E-07,1.59E-07,0.000887871,0.000904302,0.000916004,0.000904302,0.000488043,0.000506481,0.00051713,0.000506481,7.6178,7.61781,7.61782,7.61781,0.00200009,0.00200268,0.00201011,0.00200268,0.00234699,0.00234977,0.00235891,0.00234977,0.00194693,0.00195907,0.00198078,0.00195907,0.000449896,0.000450512,0.000451088,0.000450512,0.000358105,0.000368655,0.000380993,0.000368655, 
ABACUS_shell_md_K.mtx,12,0.00085187,0.000852247,0.000853062,0.000852247,0.000584841,0.000596841,0.000608921,0.000298421,0.00637698,0.00644072,0.00650525,7.85E-05,0.0371499,0.0377284,0.0381744,4.58E-05,0.126755,0.127379,0.128128,0.000153839,0.00017333,0.000183145,0.000205755,2.23E-06,0.0012691,0.00128871,0.00131679,1.57E-05,0.00328064,0.00347014,0.00358009,4.45E-05,0.181912,0.181955,0.182005,0.0454888,0.00417805,0.00420195,0.00424099,0.00420195,0.00489092,0.00489636,0.00490618,0.00489636,0.00028491,0.000285745,0.000287056,0.000285745,0.00211,0.00211088,0.00211191,0.00211088,7.53345,7.53347,7.53348,7.53347,0,2.38E-07,9.54E-07,2.38E-07,0.00154018,0.00155054,0.00157094,0.00155054,0.000751019,0.000762403,0.00077486,0.000762403,0.000828981,0.000830134,0.000831127,0.000830134,0,0,0,0,0.000313997,0.000315626,0.000317097,0.000315626,0.068907,0.0689195,0.068927,0.0172299,0.0415211,0.0415267,0.0415301,0.0103817,0.0454569,0.0454624,0.0454652,0.0113656,0.0455439,0.0455474,0.0455511,0.0113869,2.91E-05,2.92E-05,3.00E-05,2.92E-05,0.00234079,0.00242335,0.00244403,0.000807782,0.000876904,0.000877996,0.000879049,0.000877996,0,1.59E-07,9.54E-07,1.59E-07,0.000259876,0.000282049,0.00032711,0.000282049,0,3.97E-07,9.54E-07,3.97E-07,0.00208092,0.00210017,0.00214505,0.00210017,0.000820875,0.000839313,0.000850916,0.000839313,7.65759,7.65759,7.6576,7.65759,0.00445914,0.00449026,0.00450516,0.00449026,0.00476718,0.00481683,0.00483203,0.00481683,0.00578284,0.00579351,0.00581193,0.00579351,0.000813961,0.000814835,0.000815868,0.000814835,0.000833035,0.000840127,0.000850916,0.000840127, 
