Name,Num Procs,Row Variance,Col Variance,Diag Variance,Nonzeros,Dimension,Frob. Norm,Symm Frob Norm,Antisymm Frob Norm,One Norm,Inf Norm,Symm Inf Norm,Antisymm Inf Norm,Max Nonzeros / Row,Min Nonzeros / Rows,Avg Nonzeros / Row,Trace,Abs Trace,Dummy Rows,Total Matching %,Total No match %,Total DNE %,Row Diag Dominance,Col Diag Dominance,Lower Bandwidth,Upper Bandwidth,Diagonal Mean,Diagonal Sign,Diagonal Nonzeros,Eigen LM,Eigen LR,Eigen SM,Eigen SR,
oscil_dcop_55.mtx,12,4.66E+09,4.66E+09,1.92E+10,1544,430,4.14E+06,4.14E+06,25949.8,2.00E+06,2.00E+06,2.00E+06,15146.3,13,1,3.5907,1.31E+07,1.31E+07,8,0.697793,0.278438,0.0237691,1,1,329,202,30362,2,366, 2.001e+06 : 0, 2.001e+06 : 0, unconverged, unconverged, 
oscil_dcop_56.mtx,12,4.66E+09,4.66E+09,1.92E+10,1544,430,4.14E+06,4.14E+06,25949.8,2.00E+06,2.00E+06,2.00E+06,15146.3,13,1,3.5907,1.31E+07,1.31E+07,8,0.697793,0.278438,0.0237691,1,1,329,202,30362,2,366, 2.001e+06 : 0, 2.001e+06 : 0, unconverged, unconverged, 
oscil_dcop_57.mtx,12,4.66E+09,4.66E+09,1.92E+10,1544,430,4.14E+06,4.14E+06,25949.8,2.00E+06,2.00E+06,2.00E+06,15146.3,13,1,3.5907,1.31E+07,1.31E+07,8,0.697793,0.278438,0.0237691,1,1,329,202,30362,2,366, 2.001e+06 : 0, 2.001e+06 : 0, unconverged, unconverged, 
oscil_trans_01.mtx,12,4.66E+09,4.66E+09,2.58E+10,1614,430,4.45E+06,4.45E+06,26203.8,2.00E+06,2.00E+06,2.00E+06,15158.7,13,1,3.75349,9.58E+06,1.65E+07,4,0.71757,0.256158,0.0262726,1,1,329,326,22270.9,3,396, 2.001e+06 : 0, 2.001e+06 : 0, unconverged, -829333 : 0, 
pdb1HYS.mtx,12,1.88673,1.88673,1759.55,4344765,36417,27381.8,27381.8,0,827.306,827.306,827.306,0,204,18,119.306,4.71E+06,4.71E+06,0,1,0,0,1,1,34064,34064,129.263,2,36417, 352.394 : 0, 352.394 : 0, unconverged, unconverged, 
pde225.mtx,12,0.207226,0.20865,0.0960296,1065,225,76.1317,71.0653,27.3086,13.9369,13.886,10.4669,4.53125,5,3,4.73333,948.788,948.788,0,0.5,0.5,0,1,1,15,15,4.21684,2,225, 8.32975 : 3.33282, 8.32975 : 3.33282, unconverged, 0.656044 : 0, 
pde2961.mtx,12,0.015113,0.015248,0.214942,14585,2961,223.003,222.175,19.1948,11.4745,11.4655,11.0113,0.910645,5,3,4.9257,10447.5,10447.5,0,0.501376,0.498624,0,1,1,47,47,3.52837,2,2961, 9.90714 : 0.492457, 9.90714 : 0.492457, unconverged, unconverged, 
pde900.mtx,12,0.0516633,0.0533414,0.108051,4380,900,145.861,142.975,28.8697,12.8586,12.8335,11.2656,2.45578,5,3,4.86667,3799.78,3799.78,0,0.5,0.5,0,1,1,30,30,4.22198,2,900, 9.44288 : 1.72904, 9.44288 : 1.72904, unconverged, unconverged, 
Pd.mtx,12,537229,537229,0,13036,8081,89848.7,63532.7,63532.6,65896,65894,32953.1,32952.1,5,1,1.61317,8081,8081,4353,0,0,1,1,1,7844,7899,1,2,8081, unconverged, unconverged, unconverged, unconverged, 
pesa.mtx,12,97977.7,97977.7,5.30625,79566,11738,33941,24018.3,23981.5,33948,33943,16990.5,16957.5,10,3,6.7785,133074,133074,0,0.999971,2.95E-05,0,1,1,11327,11327,11.337,2,11738, 16.0055 : 183.883, 22.4277 : 0, unconverged, unconverged, 
PGPgiantcompo.mtx,12,0.0191036,0.0191036,0,48632,10680,220.853,220.853,0,206,206,206,0,205,1,4.55356,0,0,4229,1,0,0,1,1,7337,7337,0,1,0, 42.5992 : 0, 42.5992 : 0, unconverged, -12.0607 : 0, 
piston_E.mtx,12,3.22E-08,3.15E-08,1.24E-07,96400,2025,0.160651,0.116669,0.11044,0.0498729,0.0511112,0.0267664,0.024903,60,0,47.6049,0.941774,0.941774,0,0,1,0,1,1,44,44,0.000465074,2,1620, unconverged, unconverged, unconverged, unconverged, 
piston_M.mtx,12,1.44E-17,1.44E-17,1.15E-15,3856,2025,1.90E-06,1.90E-06,0,3.42E-07,3.42E-07,3.42E-07,0,9,0,1.9042,3.12E-05,3.12E-05,0,1,0,0,1,1,26,26,1.54E-08,2,486, 2.85375e-07 : 0, 2.85375e-07 : 0, unconverged, unconverged, 
piston.mtx,12,306.702,307.497,3621.33,100015,2025,20684.6,20684.6,24.1524,5346.91,5344.03,5345.47,5.56486,63,4,49.3901,167045,167045,0,0.0327584,0.967242,0,1,1,44,44,82.4915,2,2025, 5094.38 : 0, 5094.38 : 0, unconverged, unconverged, 
pivtol.mtx,12,0.0196078,0.00983611,0.00916787,306,102,1.48667,1.25424,0.79816,1.13841,2,1.44339,0.594363,4,2,3,4.87418,4.87418,0,0,0.990196,0.00980392,1,1,101,101,0.0477861,2,102, 0.845276 : 0, 0.845276 : 0, 0.0129199 : 0, 0.0129199 : 0, 
plat1919.mtx,12,0.00193626,0.00193626,0.0629131,32399,1919,22.1731,22.1731,0,3.59105,3.59105,3.59105,0,19,3,16.8833,581.706,581.706,0,1,0,0,1,1,1297,1297,0.30313,2,1919, 2.92164 : 0, 2.92164 : 0, unconverged, unconverged, 
plat362.mtx,12,0.000721129,0.000721129,0.00825233,5786,362,5.00411,5.00411,0,0.977647,0.977647,0.977647,0,19,4,15.9834,66.4608,66.4608,0,1,0,0,1,1,249,249,0.183593,2,362, 0.774279 : 0, 0.774279 : 0, unconverged, unconverged, 
plbuckle_G.mtx,12,20.4688,20.4688,1705.12,13664,1282,2223.88,2223.88,0,333.302,333.302,333.302,0,27,0,10.6583,35915,35915,0,1,0,0,1,1,75,75,28.0148,2,820, unconverged, unconverged, unconverged, unconverged, 
plbuckle.mtx,12,3.02E+09,3.02E+09,1.18E+11,30644,1282,1.72E+07,1.72E+07,0,4.09E+06,4.09E+06,4.09E+06,0,44,8,23.9033,3.21E+08,3.21E+08,0,1,0,0,1,1,75,75,250220,2,1282, 2.09715e+06 : 0, 2.09715e+06 : 0, unconverged, unconverged, 
plsk1919.mtx,12,0.000898442,0.000898442,0,9662,1919,24.1186,0,24.1186,2.62438,2.62438,0,2.62438,6,1,5.03491,0,0,5,0,1,0,1,1,1296,1296,0,1,0, 1.11482e-16 : 1.70928, 3.33059e-16 : 1.70928, unconverged, unconverged, 
plskz362.mtx,12,0.00126114,0.00126114,0,1760,362,8.15235,0,8.15235,1.34611,1.34611,0,1.34611,6,1,4.86188,0,0,1,0,1,0,1,1,248,248,0,1,0, -2.2323e-19 : 0.879931, unconverged, unconverged, unconverged, 
poisson2D.mtx,12,0.00157833,0.00155175,0.00175981,2417,367,10.7749,10.7734,0.177352,1.09524,1,1.04762,0.0476219,9,3,6.58583,190.187,190.187,0,0,1,0,1,1,348,348,0.51822,2,367, 0.88757 : 0, 0.88757 : 0, 0.00669318 : 0, 0.00669318 : 0, 
poisson3Da.mtx,12,3.46E-05,3.38E-05,0.0047498,352762,13514,51.5758,51.4304,3.8698,1.79833,1,1.39916,0.401818,110,6,26.1034,5448.88,5448.88,0,0,1,0,1,1,13259,13259,0.403203,2,13514, 0.873561 : 0, 0.873561 : 0, unconverged, unconverged, 
poisson3Db.mtx,12,5.44E-06,7.23E-06,0.00372892,2374949,85623,124.628,124.279,9.33142,2.42807,1,1.71403,0.714035,145,6,27.7373,32812.9,32812.9,0,0,1,0,1,1,85563,85563,0.383225,2,85623, 0.937345 : 0, 0.937345 : 0, unconverged, unconverged, 
polblogs.mtx,12,0.142293,0.176729,0.00200937,19025,1490,138.636,109.222,85.3844,338,256,234,160,256,0,12.7685,3,3,124,0.241405,0.00115656,0.757439,1,1,1465,1465,0.00201342,2,3, 34.473 : 0, 34.473 : 0, unconverged, -11.9846 : 0, 
poli3.mtx,12,0.0147559,0.000117959,2.91E-05,37849,16955,170.412,151.65,77.7326,2,279.348,140.412,139.412,336,1,2.23232,16953.5,16953.5,12090,0.000574328,0.0044989,0.994927,1,1,16917,16871,0.999914,2,16955, 1.5244 : 0, 1.5244 : 0, 0.462094 : 0, 0.462094 : 0, 
poli4.mtx,12,0.00713379,5.91E-05,2.92E-05,73249,33833,243.273,215.65,112.59,2,248.749,125.374,124.374,304,1,2.16502,33827,33827,25531,0.000202963,0.00334889,0.996448,1,1,8250,33784,0.999824,2,33833, 1.70711 : 0, 1.70711 : 0, 0.206299 : 0, 0.206299 : 0, 
poli_large.mtx,12,0.0219623,0.000128411,0,33074,15575,164.822,146.197,76.1099,2,367.462,184.249,183.216,491,1,2.12353,15575,15575,13227,0.000457169,0.00308589,0.996457,1,1,15446,15574,1,2,15575, 1.94128 : 0, 1.94128 : 0, 0.0587243 : 0, 0.0587243 : 0, 
poli.mtx,12,0.00763094,0.000499002,0,8188,4008,75.35,69.6296,28.7983,2,40.0952,20.6237,19.4757,63,1,2.04291,4008,4008,3079,0.00239234,0.0267943,0.970813,1,1,3880,3971,1,2,4008, 1.91269 : 0, 1.91269 : 0, 0.034623 : 0, 0.034623 : 0, 
pores_1.mtx,12,2.29E+13,2.70E+13,2.49E+13,180,30,3.75E+07,3.37E+07,1.64E+07,4.37E+07,3.90E+07,4.13E+07,1.67E+07,8,4,6,-6.08E+07,6.08E+07,0,0.293333,0.333333,0.373333,1,1,11,10,-2.03E+06,-2,30, -2.46025e+07 : 0, unconverged, unconverged, -2.46025e+07 : 0, 
pores_2.mtx,12,1.79E+12,1.79E+12,7.14E+11,9613,1224,1.50E+08,1.08E+08,1.04E+08,7.56E+07,7.86E+07,5.13E+07,3.93E+07,16,5,7.85376,-3.87E+08,3.92E+08,0,0.391465,0.220527,0.388008,1,1,471,470,-315840,3,1224, -1.68251e+07 : 0, 1.07601e+06 : 136877, unconverged, -1.68251e+07 : 0, 
pores_3.mtx,12,2.80E+07,2.80E+07,3.83E+08,3474,532,663310,661847,44024.5,199276,199899,199586,5996,9,2,6.53008,-5.69E+06,5.69E+06,0,0.305235,0.437118,0.257648,1,1,77,77,-10691.4,-2,532, -149867 : 0, unconverged, unconverged, -149867 : 0, 
powersim.mtx,12,236825,236825,4.21E+06,67562,15838,337639,337636,1461.46,100110,100096,100103,283.524,40,2,4.26582,9251.34,3.74E+06,0,0.512025,0.0793442,0.40863,1,1,11193,11304,0.584123,3,15838, unconverged, unconverged, unconverged, unconverged, 
Pres_Poisson.mtx,12,0.00663583,0.00663583,0.695659,715804,14822,181.011,181.011,0,33.3095,33.3095,33.3095,0,50,18,48.2933,8176.87,8176.87,0,1,0,0,1,1,12583,12583,0.551671,2,14822, 26.0289 : 0, 26.0289 : 0, unconverged, unconverged, 
problem1.mtx,12,0.0529288,0.0529288,0.455959,2779,415,76.0012,76.0012,1.61E-15,8.36282,8.36282,8.36282,3.61E-16,9,4,6.69639,1389.27,1389.27,0,0.654822,0.345178,0,1,1,315,315,3.34763,2,415, 6.47186 : 0, 6.47186 : 0, unconverged, unconverged, 
psmigr_1.mtx,12,1.58E+09,1.57E+09,3.73E+09,543162,3140,3.54E+06,3.53E+06,199352,3.12E+06,3.26E+06,3.19E+06,295834,2294,4,172.982,4.34E+07,4.34E+07,0,0.0104477,0.468203,0.521349,1,1,3124,3120,13807.9,1,3140, 2.22744e+06 : 0, 2.22744e+06 : 0, unconverged, unconverged, 
psmigr_2.mtx,12,0.000183177,0.000185699,0,540022,3140,15.0099,13.3784,6.80557,1.00002,1,1.00001,1.00001,2293,3,171.982,0,0,0,0,0.478651,0.521349,1,1,3124,3120,0,1,0, 1 : 0, 1 : 0, unconverged, -0.518652 : 0, 
psmigr_3.mtx,12,0.000268336,0.000269014,0.0197431,543162,3140,36.2037,36.1411,2.12883,1.00116,1,1.00058,1.00034,2294,4,172.982,1960.47,1960.47,0,0,0.478651,0.521349,1,1,3124,3120,0.624355,1,3140, 1 : 0, 1 : 0, unconverged, -0.298227 : 0, 
qa8fk.mtx,12,1.10E-06,1.10E-06,0.0033367,1660579,66127,63.9639,63.9639,0,0.525822,0.525822,0.525822,0,27,8,25.112,15539,15539,0,1,0,0,1,1,1048,1048,0.234987,2,66127, unconverged, unconverged, unconverged, unconverged, 
qa8fm.mtx,12,1.71E-12,1.71E-12,3.85E-09,1660579,66127,0.0799901,0.0799901,0,0.000951039,0.000951039,0.000951039,0,27,8,25.112,16.6971,16.6971,0,1,0,0,1,1,1048,1048,0.000252501,2,66127, unconverged, unconverged, unconverged, unconverged, 
qh1484.mtx,12,1.06E+29,1.06E+29,8.28E+21,6110,1484,4.71E+16,3.33E+16,3.33E+16,1.26E+16,1.28E+16,6.39E+15,6.39E+15,13,2,4.11725,-4.02E+13,4.02E+13,0,0.0537721,0.946228,0,1,1,924,924,-2.71E+10,-2,1126, -6.67523e+11 : 0, unconverged, unconverged, unconverged, 
qh768.mtx,12,2.37E+23,2.39E+23,4.52E+11,2934,768,2.48E+13,1.75E+13,1.75E+13,1.47E+13,1.35E+13,7.37E+12,7.37E+12,10,1,3.82031,-7.24E+07,7.24E+07,24,0,0.93473,0.0652699,1,1,488,488,-94279.1,-2,452, 675.727 : 8.86051e+06, unconverged, unconverged, unconverged, 
qh882.mtx,12,5.06E+22,5.06E+22,2.03E+11,3354,882,2.26E+13,1.60E+13,1.60E+13,6.86E+12,6.68E+12,3.43E+12,3.43E+12,12,1,3.80272,-3.60E+07,3.60E+07,24,0,0.926471,0.0735294,1,1,518,518,-40832,-2,498, unconverged, unconverged, unconverged, unconverged, 
qpband.mtx,12,0.000291974,0.000291974,0.331982,45000,20000,210.84,210.84,0,3.2,3.2,3.2,0,3,2,2.25,12501,12501,0,1,0,0,1,1,15000,15000,0.62505,2,15000, 2.76911 : 0, 2.76911 : 0, 0.430214 : 0, -1.42073 : 0, 
radfr1.mtx,12,323.643,321.119,2.82613,13299,1048,605.001,429.736,425.856,589.945,683.034,349.118,345.57,41,1,12.6899,-101.195,151.352,97,0,0.0537431,0.946257,1,1,948,126,-0.0965603,3,88, -48.5761 : 0, 10.192 : 0, unconverged, -48.5761 : 0, 
raefsky1.mtx,12,0.000644728,0.000645351,9.58E-07,294276,3242,64.3408,61.6768,18.3224,6.1376,6.11645,4.66506,2.53388,108,24,90.7699,3241.52,3241.52,0,0.0907179,0.909282,0,1,1,435,435,0.999853,2,3242, 3.55468 : 0, 3.55468 : 0, unconverged, unconverged, 
raefsky2.mtx,12,0.000667924,0.000672121,3.33E-06,294276,3242,69.5433,64.3113,26.4638,6.92151,6.78527,4.94315,3.07572,108,24,90.7699,3241.13,3241.13,0,0.0977618,0.902238,0,1,1,435,435,0.999732,2,3242, 3.33196 : 0, unconverged, unconverged, unconverged, 
raefsky3.mtx,12,0.00300972,0.00300972,0.29805,1488768,21200,81.8482,81.8482,0.00188813,7.98912,7.98912,7.98863,0.000926757,80,32,70.2249,2840,2840,0,0.476375,0.523625,0,1,1,1263,1263,0.133962,2,21200, unconverged, unconverged, unconverged, unconverged, 
raefsky4.mtx,12,1.73E+18,1.73E+18,4.29E+19,1328611,19779,1.13E+12,1.13E+12,0,6.23E+11,6.23E+11,6.23E+11,0,177,18,67.1728,1.54E+13,1.54E+13,0,1,0,0,1,1,11786,11786,7.81E+08,2,19779, 2.66694e+11 : 0, 2.66694e+11 : 0, unconverged, unconverged, 
raefsky5.mtx,12,6.49E+18,6.49E+18,2.48E+19,168658,6316,3.96E+11,3.96E+11,6.11E+08,2.03E+11,2.03E+11,2.03E+11,1.53E+08,72,1,26.7033,8.21E+11,8.21E+11,277,0,0,1,1,1,3075,3135,1.30E+08,2,6316, 2.02494e+11 : 0, 2.02494e+11 : 0, unconverged, unconverged, 
raefsky6.mtx,12,4.65E+25,4.65E+25,9.72E+26,137845,3402,1.83E+15,1.83E+15,6.95E+13,3.98E+14,3.98E+14,3.98E+14,2.49E+13,165,1,40.5188,1.24E+16,1.24E+16,126,0,0,1,1,1,2397,3217,3.63E+12,2,3402, unconverged, unconverged, unconverged, unconverged, 
Ragusa16.mtx,12,1.5816,2.77604,1.9375,81,24,15.3948,13.9463,6.5192,21,19,19.5,7.5,9,0,3.375,18,18,2,0.197183,0.169014,0.633803,1,1,19,21,0.75,2,10, 9.71929 : 0, 9.71929 : 0, unconverged, -2.31229 : 0.0804691, 
Ragusa18.mtx,12,0.846881,0.714556,0.230624,64,23,10.9545,8.94427,6.32456,16,11,11.5,6.5,7,0,2.78261,4,4,7,0.196721,0.131148,0.672131,1,1,21,20,0.173913,2,3, 5.63698 : 0, 5.63698 : 0, unconverged, -2.36999 : 0, 
rail_1357_E.mtx,12,2.94E-10,2.94E-10,1.20E-08,8997,1357,0.0067232,0.0067232,0,0.00119314,0.00119314,0.00119314,0,11,4,6.63007,0.175147,0.175147,0,1,0,0,1,1,1327,1327,0.000129069,2,1357, 0.000867164 : 0, 0.000867164 : 0, unconverged, unconverged, 
rail_1357.mtx,12,8.05E-13,8.05E-13,2.04E-11,8985,1357,0.000880954,0.000880954,0,7.38E-05,7.38E-05,7.38E-05,0,11,3,6.62122,-0.0280398,0.0280398,0,1,0,0,1,1,1327,1327,-2.07E-05,-2,1357, -4.80077e-05 : 0, unconverged, unconverged, unconverged, 
rail_20209_E.mtx,12,7.74E-14,7.74E-14,5.44E-11,139473,20209,0.00173667,0.00173667,0,7.46E-05,7.46E-05,7.46E-05,0,11,4,6.90153,0.175122,0.175122,0,1,0,0,1,1,20179,20179,8.67E-06,2,20209, 6.21186e-05 : 0, 6.21186e-05 : 0, unconverged, unconverged, 
rail_20209.mtx,12,7.13E-14,7.13E-14,6.74E-12,139233,20209,0.00358571,0.00358571,0,8.71E-05,8.71E-05,8.71E-05,0,11,3,6.88965,-0.448671,0.448671,0,1,0,0,1,1,20179,20179,-2.22E-05,-2,20209, -5.5875e-05 : 0, unconverged, unconverged, -5.5875e-05 : 0, 
rail_5177_E.mtx,12,4.83E-12,4.83E-12,8.29E-10,35241,5177,0.00343572,0.00343572,0,0.000298285,0.000298285,0.000298285,0,11,4,6.80722,0.175127,0.175127,0,1,0,0,1,1,5147,5147,3.38E-05,2,5177, 0.000237137 : 0, 0.000237137 : 0, unconverged, unconverged, 
rail_5177.mtx,12,2.14E-13,2.14E-13,1.19E-11,35185,5177,0.00178246,0.00178246,0,7.38E-05,7.38E-05,7.38E-05,0,11,3,6.79641,-0.112166,0.112166,0,1,0,0,1,1,5147,5147,-2.17E-05,-2,5177, -4.99224e-05 : 0, unconverged, unconverged, -4.99224e-05 : 0, 
rail_79841_E.mtx,12,1.22E-15,1.22E-15,3.48E-12,554913,79841,0.000873066,0.000873066,0,1.86E-05,1.86E-05,1.86E-05,0,11,4,6.95023,0.175121,0.175121,0,1,0,0,1,1,79811,79811,2.19E-06,2,79841, 1.57989e-05 : 0, 1.57989e-05 : 0, unconverged, unconverged, 
rail_79841.mtx,12,2.18E-14,2.18E-14,3.91E-12,553921,79841,0.00719233,0.00719233,0,9.67E-05,9.67E-05,9.67E-05,0,11,3,6.9378,-1.79469,1.79469,0,1,0,0,1,1,79811,79811,-2.25E-05,-2,79841, -6.22409e-05 : 0, unconverged, unconverged, -6.22409e-05 : 0, 
rajat03.mtx,12,33.5439,33.5439,119.647,32653,7602,1795.86,1795.86,7.51E-07,1001,1001,1001,1.08E-08,52,1,4.29532,100000,100000,51,0.402438,0.597562,0,1,1,7593,7593,13.1545,2,7551, 510.206 : 0, 510.206 : 0, unconverged, -0.433096 : 0, 
rajat04.mtx,12,357435,360237,726236,9642,1041,31363.8,31361.4,388.552,36096.5,36096.5,36096.5,565.976,661,1,9.26225,107213,107213,32,0.13111,0.86889,0,1,1,1012,1012,102.991,2,1008, 20917.1 : 0, 20917.1 : 0, unconverged, unconverged, 
rajat05.mtx,12,0.040322,0.040322,1.13709,1384,301,23.9939,22.9283,7.0713,7.20904,7.20904,7.20904,1,26,1,4.59801,33.4533,176.074,3,0.685083,0.0847145,0.230203,1,1,298,298,0.111141,3,298, 3.81893 : 0, 3.81893 : 0, unconverged, unconverged, 
rajat11.mtx,12,1.65444,1.65444,3.71905,812,135,23.7107,23.7107,0.00213541,15.0011,15.0011,15.0011,0.001912,44,1,6.01481,71.4701,71.4701,3,0.573529,0.317647,0.108824,1,1,133,133,0.529408,2,132, 15.0005 : 0, 15.0005 : 0, unconverged, unconverged, 
rajat12.mtx,12,521.279,521.279,636.258,12926,1879,1146.79,1146.78,3.49997,1925.9,1925.9,1925.9,9.54409,1195,1,6.87919,4514.01,4514.01,9,0.450977,0.549023,0,1,1,1877,1877,2.40235,2,1870, 1047.3 : 0, 1047.3 : 0, unconverged, unconverged, 
rajat13.mtx,12,2.11E+07,2.11E+07,5.41E+08,48922,7598,2.04E+06,2.04E+06,173.62,407176,407176,407176,668.139,5412,1,6.4388,-1.22E+07,1.35E+07,6,0.295379,0.704621,0,1,1,7594,7594,-1609.95,3,7592, -399999 : 0, 310273 : 0, unconverged, -399999 : 0, 
rajat14.mtx,12,2.53E+07,2.53E+07,2.85E+07,1503,180,93053,93014.4,2681.11,108204,108204,108204,3393.5,163,1,8.35,147903,147903,9,0.0405405,0.959459,0,1,1,177,177,821.681,2,171, 86246.2 : 0, 86246.2 : 0, unconverged, unconverged, 
rajat15.mtx,12,2.86E+06,2.86E+06,4.42E+06,443573,37261,406746,406746,0.0424032,652457,652457,652457,0.036273,2787,1,11.9045,1.56E+06,1.56E+06,1,0.94306,0.0569398,0,1,1,37259,37259,41.9174,3,37249, 326847 : 0, 326847 : 0, unconverged, unconverged, 
rajat16.mtx,12,356.753,356.753,416.481,641159,94294,6475.64,6475.52,38.8847,5800,5800,5800,43,28755,1,6.79957,24650.4,24650.4,754,0.495512,0.494511,0.00997621,1,1,94189,94189,0.26142,1,91752, 5800 : 0, 5800 : 0, unconverged, unconverged, 
rajat17.mtx,12,356.753,356.753,416.296,641159,94294,6474.28,6474.16,38.8847,5800,5800,5800,43,28755,1,6.79957,24037.6,24037.6,754,0.230976,0.759047,0.00997621,1,1,94189,94189,0.254922,1,91752, 5800 : 0, 5800 : 0, unconverged, unconverged, 
rajat18.mtx,12,356.753,356.753,416.297,485143,94294,6474.28,6474.16,38.8847,5800,5800,5800,43,28747,1,5.145,24038.2,24038.2,3721,0.281918,0.344116,0.373966,1,1,94189,94189,0.254928,1,91752, 5800 : 0, 5800 : 0, unconverged, unconverged, 
rajat19.mtx,12,0.0753913,0.0786184,0.100912,5399,1157,39.7232,38.2152,10.8412,91.726,87.726,89.726,3,338,1,4.66638,62.3475,62.3478,52,0.900519,0.00360929,0.0958719,1,1,1152,1152,0.0538872,3,966, 10.8 : 0, 10.8 : 0, unconverged, -7.93831 : 0, 
rajat20.mtx,12,2.17E+08,2.17E+08,6.44E+08,605045,86916,7.61E+06,7.61E+06,123.029,5.22E+06,5.22E+06,5.22E+06,98.3985,29105,1,6.96126,2.09E+07,2.11E+07,656,0.112103,0.87852,0.00937711,1,1,86816,86816,240.072,3,84629, 4.50471e+06 : 0, 4.50471e+06 : 0, unconverged, -7125.76 : 0, 
rajat22.mtx,12,2.34E+07,2.34E+07,6.70E+07,197264,39899,1.67E+06,1.67E+06,57.1091,1.21E+06,1.21E+06,1.21E+06,40.0052,3401,1,4.94408,6.20E+06,6.22E+06,1468,0.334933,0.645137,0.0199298,1,1,39827,39827,155.362,3,37453, 998383 : 0, 998383 : 0, unconverged, unconverged, 
rajat25.mtx,12,6.31E+06,6.31E+06,1.87E+07,607235,87190,1.30E+06,1.30E+06,41.8297,890868,890868,890868,40.0016,29105,1,6.9645,3.58E+06,3.63E+06,479,0.111714,0.878943,0.00934272,1,1,87090,87090,41.0849,3,84903, 769162 : 0, 769162 : 0, unconverged, unconverged, 
rajat26.mtx,12,1.25E+07,1.25E+07,3.57E+07,249302,51032,1.38E+06,1.38E+06,49.7697,1.01E+06,1.01E+06,1.01E+06,40.0043,3401,1,4.88521,5.58E+06,5.60E+06,1477,0.327598,0.657756,0.0146462,1,1,50960,50960,109.336,3,48568, 826006 : 0, 826006 : 0, unconverged, unconverged, 
rajat27.mtx,12,2.66E+07,2.66E+07,7.91E+07,99777,20640,1.30E+06,1.30E+06,3937.2,890802,890802,890802,2000.05,1801,1,4.83416,3.59E+06,3.61E+06,1477,0.301536,0.663055,0.0354092,1,1,20531,19482,173.76,3,18188, 769115 : 0, 769115 : 0, unconverged, unconverged, 
rajat28.mtx,12,2.46E+10,2.46E+10,7.31E+10,607235,87190,8.12E+07,8.12E+07,2287.45,5.57E+07,5.57E+07,5.57E+07,856.775,29105,1,6.9645,2.22E+08,2.25E+08,479,0.107158,0.883499,0.00934272,1,1,87090,87090,2550.7,3,84903, 4.80602e+07 : 0, 4.80602e+07 : 0, unconverged, -76026.5 : 0, 
rbsa480.mtx,12,322.505,781.391,296.285,17088,480,7382.92,5229.05,5211.97,5793,2105,3764,3732.5,36,35,35.6,826,2276,0,0.000703977,0.0741523,0.925144,1,1,477,393,1.72083,3,42, unconverged, unconverged, unconverged, unconverged, 
rbsb480.mtx,12,306.524,846.549,308.087,17088,480,7577.03,5356.01,5359.54,6165,2032,3960,3884.5,36,35,35.6,-1308,2216,0,0.000821355,0.0748607,0.924318,1,1,477,393,-2.725,3,43, 368.19 : 0, 368.19 : 0, unconverged, unconverged, 
rdb1250l.mtx,12,0.642893,0.631988,92.7947,7300,1250,743.14,724.12,167.054,51.264,52.714,47.989,4.725,6,4,5.84,-19998.8,19998.8,0,0.793388,0.206612,0,1,1,50,50,-15.999,-2,1250, -46.3612 : 0, unconverged, unconverged, -46.3612 : 0, 
rdb1250.mtx,12,8.07738,8.06647,668.584,7300,1250,2737.89,2732.79,167.054,181.056,182.506,177.781,4.725,6,4,5.84,-80838.8,80838.8,0,0.793388,0.206612,0,1,1,50,50,-64.671,-2,1250, -176.194 : 0, unconverged, unconverged, -176.194 : 0, 
rdb200l.mtx,12,0.474862,0.408582,26.9672,1120,200,108.723,85.765,66.8216,15.744,17.194,12.469,4.725,6,4,5.6,-535.8,1038.6,0,0.782609,0.217391,0,1,1,20,20,-2.679,3,200, -9.4247 : 0, 0.107368 : 1.90171, unconverged, -9.4247 : 0, 
rdb200.mtx,12,2.34504,2.27876,65.5614,1120,200,224.455,214.278,66.8216,38.976,40.426,35.701,4.725,6,4,5.6,-2278.2,2278.2,0,0.782609,0.217391,0,1,1,20,20,-11.391,-2,200, -33.3867 : 0, -0.24553 : 1.61228, unconverged, -33.3867 : 0, 
rdb2048.mtx,12,0.89962,0.892951,167.366,12032,2048,1463.22,1447.51,213.829,77.696,79.146,74.421,4.725,6,4,5.875,-53065.7,53065.7,0,0.794872,0.205128,0,1,1,64,64,-25.911,-2,2048, unconverged, unconverged, unconverged, unconverged, 
rdb2048_noL.mtx,12,12.4257,12.4191,1526.62,12032,2048,5611.02,5606.94,213.829,286.782,288.232,283.507,4.725,6,4,5.875,-213643,213643,0,0.794872,0.205128,0,1,1,64,64,-104.318,-2,2048, unconverged, unconverged, unconverged, unconverged, 
rdb3200l.mtx,12,1.27906,1.27478,312.335,18880,3200,2762.92,2749.96,267.286,115.584,117.034,112.309,4.725,6,4,5.9,-128381,128381,0,0.795918,0.204082,0,1,1,80,80,-40.119,-2,3200, unconverged, unconverged, unconverged, unconverged, 
rdb450l.mtx,12,0.433169,0.40316,39.3505,2580,450,219.455,195.228,100.232,24.384,25.834,21.109,4.725,6,4,5.73333,-2663.55,2822.85,0,0.788732,0.211268,0,1,1,30,30,-5.919,3,450, -18.785 : 0, unconverged, unconverged, -18.785 : 0, 
