% Generated on 2015-06-09 12:13:09,  dyna6-73.cs.uoregon.edu: /Users/norris/research/lighthouse/lighthouse-git/sandbox/petsc/scripts/anamod2arff.py, Command: "../scripts/anamod2arff.py -f ../anamod-features -p ../timing/bgq -n solvers_anamod -s -b 5"
@RELATION petsc_data
@ATTRIBUTE lambda-max-by-magnitude-im NUMERIC
@ATTRIBUTE right-bandwidth NUMERIC
@ATTRIBUTE n-nonzero-diags NUMERIC
@ATTRIBUTE n-dummy-rows NUMERIC
@ATTRIBUTE blocksize NUMERIC
@ATTRIBUTE max-nnzeros-per-row NUMERIC
@ATTRIBUTE diag-definite NUMERIC
@ATTRIBUTE avgnnzprow NUMERIC
@ATTRIBUTE lambda-max-by-magnitude-re NUMERIC
@ATTRIBUTE ellipse-cy NUMERIC
@ATTRIBUTE nnzup NUMERIC
@ATTRIBUTE ruhe75-bound NUMERIC
@ATTRIBUTE avg-diag-dist NUMERIC
@ATTRIBUTE nnz NUMERIC
@ATTRIBUTE lambda-min-by-magnitude-re NUMERIC
@ATTRIBUTE lambda-max-by-im-part-im NUMERIC
@ATTRIBUTE left-bandwidth NUMERIC
@ATTRIBUTE norm1 NUMERIC
@ATTRIBUTE sigma-min NUMERIC
@ATTRIBUTE upband NUMERIC
@ATTRIBUTE nnzeros NUMERIC
@ATTRIBUTE lambda-min-by-magnitude-im NUMERIC
@ATTRIBUTE diagonal-average NUMERIC
@ATTRIBUTE diagonal-dominance NUMERIC
@ATTRIBUTE dummy-rows NUMERIC
@ATTRIBUTE ritz-values-r NUMERIC
@ATTRIBUTE nnzlow NUMERIC
@ATTRIBUTE colours NUMERIC
@ATTRIBUTE lambda-max-by-im-part-re NUMERIC
@ATTRIBUTE col-variability NUMERIC
@ATTRIBUTE trace-abs NUMERIC
@ATTRIBUTE ritz-values-c NUMERIC
@ATTRIBUTE diag-zerostart NUMERIC
@ATTRIBUTE loband NUMERIC
@ATTRIBUTE positive-fraction NUMERIC
@ATTRIBUTE trace NUMERIC
@ATTRIBUTE min-nnzeros-per-row NUMERIC
@ATTRIBUTE diagonal-sign NUMERIC
@ATTRIBUTE row-variability NUMERIC
@ATTRIBUTE nrows NUMERIC
@ATTRIBUTE colour-offsets NUMERIC
@ATTRIBUTE n-colours NUMERIC
@ATTRIBUTE diagonal-variance NUMERIC
@ATTRIBUTE departure NUMERIC
@ATTRIBUTE dummy-rows-kind NUMERIC
@ATTRIBUTE kappa NUMERIC
@ATTRIBUTE sigma-max NUMERIC
@ATTRIBUTE colour-set-sizes NUMERIC
@ATTRIBUTE sigma-diag-dist NUMERIC
@ATTRIBUTE n-ritz-values NUMERIC
@ATTRIBUTE ellipse-ax NUMERIC
@ATTRIBUTE ellipse-ay NUMERIC
@ATTRIBUTE ellipse-cx NUMERIC
@ATTRIBUTE normF NUMERIC
@ATTRIBUTE normInf NUMERIC
@ATTRIBUTE lambda-max-by-real-part-im NUMERIC
@ATTRIBUTE lambda-max-by-real-part-re NUMERIC
@ATTRIBUTE nnzdia NUMERIC
@ATTRIBUTE avgdistfromdiag NUMERIC
@ATTRIBUTE solver {89565283,8793455,90197667,49598909,91036839,45869639,45869638,45869637,47942867,89269802,89269803,89269801,89269804,59072883,59072882,59072881,7285381,7285384,59072884,49598911,49598910,49598912,30870721,36025723,36025722,53302993,30870720,64278029,36025724,44526267,8793454,8793456,8793453,17734818,32168839,32168838,57331597,95762352,57331599,57331598,32168837,88865078,88865079,49834417,49834419,49834418,88865076,88865077,11256942,11256943,11256941,42851841,11256944,31459546,17887723,91845162,53362206,95762355,12321508,75830644,57331600,43373444,95762353,43373441,43373442,43373443,91068411,91068410,5890861,85483012,5890863,5890862,18868444,18868441,18868443,18868442,91068408,47942864,47942865,47942866,91068409,8520536,5890860,82456576,29030069,95762354,90783920,99720138,29030071,29030070,29030072,85490469,30870723,30870722,26415435,26415434,26415433,26415432,13323659,45869640,36564233,68908713,7285382,36564232,7285383,75830645,36564234,81986705,29553941,29553943,29553942,69654761,29553944,69654763,69654762,32874609,32168840,90197664,90197665,90197666,69654760,37052870,37052871,19932321,19932323,19932322,19932324,80361466,80361467,80361464,80361465,49834420,1216556,38678404,38678401,38678402,38678403,32874611,32874610,32874612,44114477,44114476,44114479,44114478,36564235,36025721,75830647,75830646,85490471,85490470,85490472,18524981,37052869,37052868}
@ATTRIBUTE class {good,bad}
@DATA
?,?,1,1668,1,1,1,1,1.194819e-10,?,?,2.540252e-10,?,1668,2.605562e-11,?,?,3.574214e-10,2.593373e-10,?,1668,?,1.011145e-10,5.31208e-12,?,?,?,?,1.194819e-10,11.27474,1.68659e-07,?,1668,?,1.0,1.68659e-07,1,2,11.27474,1668,?,1,5.456826e-11,?,1,67.28444,3.57419e-10,?,?,34,1.760546e-10,?,1.813667e-10,4.692619e-09,3.574214e-10,?,3.574214e-10,1668,1,47942865,bad
?,?,1,1668,1,1,1,1,1.194819e-10,?,?,2.540252e-10,?,1668,2.605562e-11,?,?,3.574214e-10,2.593373e-10,?,1668,?,1.011145e-10,5.31208e-12,?,?,?,?,1.194819e-10,11.27474,1.68659e-07,?,1668,?,1.0,1.68659e-07,1,2,11.27474,1668,?,1,5.456826e-11,?,1,67.28444,3.57419e-10,?,?,34,1.760546e-10,?,1.813667e-10,4.692619e-09,3.574214e-10,?,3.574214e-10,1668,1,47942866,bad
?,?,1,1668,1,1,1,1,1.194819e-10,?,?,2.540252e-10,?,1668,2.605562e-11,?,?,3.574214e-10,2.593373e-10,?,1668,?,1.011145e-10,5.31208e-12,?,?,?,?,1.194819e-10,11.27474,1.68659e-07,?,1668,?,1.0,1.68659e-07,1,2,11.27474,1668,?,1,5.456826e-11,?,1,67.28444,3.57419e-10,?,?,34,1.760546e-10,?,1.813667e-10,4.692619e-09,3.574214e-10,?,3.574214e-10,1668,1,68908713,bad
?,?,115,1,1,24,1,20,98572.33,?,?,659623.1,125.9652,112505,36800.5,?,191,844961.1,659655.3,?,112505,?,129178.9,-118671.3,?,?,107016,?,36800.5,50.57422,709063000.0,?,5489,191,1.0,709063000.0,1,2,50.57422,5489,?,14,145878.5,6951913.0,1,17787.55,661842.9,?,65952.65,69,285951.3,194969.8,285983.5,16022920.0,743995.7,?,394289.3,5489,20,89565283,bad
?,?,115,1,1,24,1,20,98572.33,?,?,659623.1,125.9652,112505,36800.5,?,191,844961.1,659655.3,?,112505,?,129178.9,-118671.3,?,?,107016,?,36800.5,50.57422,709063000.0,?,5489,191,1.0,709063000.0,1,2,50.57422,5489,?,14,145878.5,6951913.0,1,17787.55,661842.9,?,65952.65,69,285951.3,194969.8,285983.5,16022920.0,743995.7,?,394289.3,5489,20,49598909,bad
?,?,115,1,1,24,1,20,98572.33,?,?,659623.1,125.9652,112505,36800.5,?,191,844961.1,659655.3,?,112505,?,129178.9,-118671.3,?,?,107016,?,36800.5,50.57422,709063000.0,?,5489,191,1.0,709063000.0,1,2,50.57422,5489,?,14,145878.5,6951913.0,1,17787.55,661842.9,?,65952.65,69,285951.3,194969.8,285983.5,16022920.0,743995.7,?,394289.3,5489,20,59072882,bad
?,?,115,1,1,24,1,20,98572.33,?,?,659623.1,125.9652,112505,36800.5,?,191,844961.1,659655.3,?,112505,?,129178.9,-118671.3,?,?,107016,?,36800.5,50.57422,709063000.0,?,5489,191,1.0,709063000.0,1,2,50.57422,5489,?,14,145878.5,6951913.0,1,17787.55,661842.9,?,65952.65,69,285951.3,194969.8,285983.5,16022920.0,743995.7,?,394289.3,5489,20,30870720,bad
?,?,115,1,1,24,1,20,98572.33,?,?,659623.1,125.9652,112505,36800.5,?,191,844961.1,659655.3,?,112505,?,129178.9,-118671.3,?,?,107016,?,36800.5,50.57422,709063000.0,?,5489,191,1.0,709063000.0,1,2,50.57422,5489,?,14,145878.5,6951913.0,1,17787.55,661842.9,?,65952.65,69,285951.3,194969.8,285983.5,16022920.0,743995.7,?,394289.3,5489,20,64278029,bad
?,?,115,1,1,24,1,20,98572.33,?,?,659623.1,125.9652,112505,36800.5,?,191,844961.1,659655.3,?,112505,?,129178.9,-118671.3,?,?,107016,?,36800.5,50.57422,709063000.0,?,5489,191,1.0,709063000.0,1,2,50.57422,5489,?,14,145878.5,6951913.0,1,17787.55,661842.9,?,65952.65,69,285951.3,194969.8,285983.5,16022920.0,743995.7,?,394289.3,5489,20,91068410,bad
?,?,115,1,1,24,1,20,98572.33,?,?,659623.1,125.9652,112505,36800.5,?,191,844961.1,659655.3,?,112505,?,129178.9,-118671.3,?,?,107016,?,36800.5,50.57422,709063000.0,?,5489,191,1.0,709063000.0,1,2,50.57422,5489,?,14,145878.5,6951913.0,1,17787.55,661842.9,?,65952.65,69,285951.3,194969.8,285983.5,16022920.0,743995.7,?,394289.3,5489,20,18868441,bad
?,?,115,1,1,24,1,20,98572.33,?,?,659623.1,125.9652,112505,36800.5,?,191,844961.1,659655.3,?,112505,?,129178.9,-118671.3,?,?,107016,?,36800.5,50.57422,709063000.0,?,5489,191,1.0,709063000.0,1,2,50.57422,5489,?,14,145878.5,6951913.0,1,17787.55,661842.9,?,65952.65,69,285951.3,194969.8,285983.5,16022920.0,743995.7,?,394289.3,5489,20,47942865,bad
?,?,115,1,1,24,1,20,98572.33,?,?,659623.1,125.9652,112505,36800.5,?,191,844961.1,659655.3,?,112505,?,129178.9,-118671.3,?,?,107016,?,36800.5,50.57422,709063000.0,?,5489,191,1.0,709063000.0,1,2,50.57422,5489,?,14,145878.5,6951913.0,1,17787.55,661842.9,?,65952.65,69,285951.3,194969.8,285983.5,16022920.0,743995.7,?,394289.3,5489,20,47942866,bad
?,?,115,1,1,24,1,20,98572.33,?,?,659623.1,125.9652,112505,36800.5,?,191,844961.1,659655.3,?,112505,?,129178.9,-118671.3,?,?,107016,?,36800.5,50.57422,709063000.0,?,5489,191,1.0,709063000.0,1,2,50.57422,5489,?,14,145878.5,6951913.0,1,17787.55,661842.9,?,65952.65,69,285951.3,194969.8,285983.5,16022920.0,743995.7,?,394289.3,5489,20,26415433,bad
?,?,115,1,1,24,1,20,98572.33,?,?,659623.1,125.9652,112505,36800.5,?,191,844961.1,659655.3,?,112505,?,129178.9,-118671.3,?,?,107016,?,36800.5,50.57422,709063000.0,?,5489,191,1.0,709063000.0,1,2,50.57422,5489,?,14,145878.5,6951913.0,1,17787.55,661842.9,?,65952.65,69,285951.3,194969.8,285983.5,16022920.0,743995.7,?,394289.3,5489,20,13323659,bad
?,?,115,1,1,24,1,20,98572.33,?,?,659623.1,125.9652,112505,36800.5,?,191,844961.1,659655.3,?,112505,?,129178.9,-118671.3,?,?,107016,?,36800.5,50.57422,709063000.0,?,5489,191,1.0,709063000.0,1,2,50.57422,5489,?,14,145878.5,6951913.0,1,17787.55,661842.9,?,65952.65,69,285951.3,194969.8,285983.5,16022920.0,743995.7,?,394289.3,5489,20,68908713,bad
?,?,115,1,1,24,1,20,98572.33,?,?,659623.1,125.9652,112505,36800.5,?,191,844961.1,659655.3,?,112505,?,129178.9,-118671.3,?,?,107016,?,36800.5,50.57422,709063000.0,?,5489,191,1.0,709063000.0,1,2,50.57422,5489,?,14,145878.5,6951913.0,1,17787.55,661842.9,?,65952.65,69,285951.3,194969.8,285983.5,16022920.0,743995.7,?,394289.3,5489,20,36564232,bad
?,?,115,1,1,24,1,20,98572.33,?,?,659623.1,125.9652,112505,36800.5,?,191,844961.1,659655.3,?,112505,?,129178.9,-118671.3,?,?,107016,?,36800.5,50.57422,709063000.0,?,5489,191,1.0,709063000.0,1,2,50.57422,5489,?,14,145878.5,6951913.0,1,17787.55,661842.9,?,65952.65,69,285951.3,194969.8,285983.5,16022920.0,743995.7,?,394289.3,5489,20,29553944,bad
?,?,115,1,1,24,1,20,98572.33,?,?,659623.1,125.9652,112505,36800.5,?,191,844961.1,659655.3,?,112505,?,129178.9,-118671.3,?,?,107016,?,36800.5,50.57422,709063000.0,?,5489,191,1.0,709063000.0,1,2,50.57422,5489,?,14,145878.5,6951913.0,1,17787.55,661842.9,?,65952.65,69,285951.3,194969.8,285983.5,16022920.0,743995.7,?,394289.3,5489,20,80361466,bad
?,?,115,1,1,24,1,20,98572.33,?,?,659623.1,125.9652,112505,36800.5,?,191,844961.1,659655.3,?,112505,?,129178.9,-118671.3,?,?,107016,?,36800.5,50.57422,709063000.0,?,5489,191,1.0,709063000.0,1,2,50.57422,5489,?,14,145878.5,6951913.0,1,17787.55,661842.9,?,65952.65,69,285951.3,194969.8,285983.5,16022920.0,743995.7,?,394289.3,5489,20,38678401,bad
?,?,115,1,1,24,1,20,98572.33,?,?,659623.1,125.9652,112505,36800.5,?,191,844961.1,659655.3,?,112505,?,129178.9,-118671.3,?,?,107016,?,36800.5,50.57422,709063000.0,?,5489,191,1.0,709063000.0,1,2,50.57422,5489,?,14,145878.5,6951913.0,1,17787.55,661842.9,?,65952.65,69,285951.3,194969.8,285983.5,16022920.0,743995.7,?,394289.3,5489,20,44114476,bad
?,13447,3247,?,57,68,?,6,-1.068887,?,18477,743301.1,2275.247,82842,-5.018548e-06,?,6771,1061178.0,11660.0,13447,82842,?,2132.342,-2919858.0,?,?,50671,?,1.0,14.01906,29200300.0,?,13694,6771,0.71875,20753950.0,2,?,14.01906,13694,?,11,34225.16,10103760.0,?,153275.8,1440491.0,?,12360330.0,32,408294.7,4.742747,288895.5,10871470.0,2919860.0,?,697190.2,13694,6,89565283,good
?,30586,56354,?,1,73,1,11,0.01042315,?,172782,1652.6,16291.27,381326,0.01042315,?,30585,8141.743,680.2856,30586,381326,?,0.005507938,-610.6973,?,?,175775,?,0.01042315,11.0,180.4896,?,32769,30585,1.0,180.4896,5,2,11.0,32769,?,7,0.008576546,39009.94,?,173.3017,1653.063,?,607139200.0,47,0.03205079,0.4617688,0.03471767,39017.72,610.7027,?,0.02880771,32769,11,89565283,bad
?,?,10917,12176,1,1532,?,4,0.2770201,?,?,3459.305,15468.15,89087,-1e-08,?,21131,153153.1,3459.305,?,89087,?,14.12113,-2784.218,?,?,67955,?,0.2047574,17.52817,298407.7,?,21132,21131,0.9666667,298407.7,1,?,17.15871,21132,?,2,1070.495,230.0603,1,1.537092e+13,153152.1,?,968465000.0,60,76576.07,?,76576.07,155630.0,153152.1,?,153152.1,21132,4,89565283,bad
?,?,10917,12176,1,1532,?,4,0.2770201,?,?,3459.305,15468.15,89087,-1e-08,?,21131,153153.1,3459.305,?,89087,?,14.12113,-2784.218,?,?,67955,?,0.2047574,17.52817,298407.7,?,21132,21131,0.9666667,298407.7,1,?,17.15871,21132,?,2,1070.495,230.0603,1,1.537092e+13,153152.1,?,968465000.0,60,76576.07,?,76576.07,155630.0,153152.1,?,153152.1,21132,4,49598909,bad
?,?,10917,12176,1,1532,?,4,0.2770201,?,?,3459.305,15468.15,89087,-1e-08,?,21131,153153.1,3459.305,?,89087,?,14.12113,-2784.218,?,?,67955,?,0.2047574,17.52817,298407.7,?,21132,21131,0.9666667,298407.7,1,?,17.15871,21132,?,2,1070.495,230.0603,1,1.537092e+13,153152.1,?,968465000.0,60,76576.07,?,76576.07,155630.0,153152.1,?,153152.1,21132,4,59072882,bad
?,?,10917,12176,1,1532,?,4,0.2770201,?,?,3459.305,15468.15,89087,-1e-08,?,21131,153153.1,3459.305,?,89087,?,14.12113,-2784.218,?,?,67955,?,0.2047574,17.52817,298407.7,?,21132,21131,0.9666667,298407.7,1,?,17.15871,21132,?,2,1070.495,230.0603,1,1.537092e+13,153152.1,?,968465000.0,60,76576.07,?,76576.07,155630.0,153152.1,?,153152.1,21132,4,68908713,bad
?,?,10917,12176,1,1532,?,4,0.2770201,?,?,3459.305,15468.15,89087,-1e-08,?,21131,153153.1,3459.305,?,89087,?,14.12113,-2784.218,?,?,67955,?,0.2047574,17.52817,298407.7,?,21132,21131,0.9666667,298407.7,1,?,17.15871,21132,?,2,1070.495,230.0603,1,1.537092e+13,153152.1,?,968465000.0,60,76576.07,?,76576.07,155630.0,153152.1,?,153152.1,21132,4,36564232,bad
?,?,10917,12176,1,1532,?,4,0.2770201,?,?,3459.305,15468.15,89087,-1e-08,?,21131,153153.1,3459.305,?,89087,?,14.12113,-2784.218,?,?,67955,?,0.2047574,17.52817,298407.7,?,21132,21131,0.9666667,298407.7,1,?,17.15871,21132,?,2,1070.495,230.0603,1,1.537092e+13,153152.1,?,968465000.0,60,76576.07,?,76576.07,155630.0,153152.1,?,153152.1,21132,4,29553943,bad
?,?,10917,12176,1,1532,?,4,0.2770201,?,?,3459.305,15468.15,89087,-1e-08,?,21131,153153.1,3459.305,?,89087,?,14.12113,-2784.218,?,?,67955,?,0.2047574,17.52817,298407.7,?,21132,21131,0.9666667,298407.7,1,?,17.15871,21132,?,2,1070.495,230.0603,1,1.537092e+13,153152.1,?,968465000.0,60,76576.07,?,76576.07,155630.0,153152.1,?,153152.1,21132,4,29553944,bad
?,?,10917,12176,1,1532,?,4,0.2770201,?,?,3459.305,15468.15,89087,-1e-08,?,21131,153153.1,3459.305,?,89087,?,14.12113,-2784.218,?,?,67955,?,0.2047574,17.52817,298407.7,?,21132,21131,0.9666667,298407.7,1,?,17.15871,21132,?,2,1070.495,230.0603,1,1.537092e+13,153152.1,?,968465000.0,60,76576.07,?,76576.07,155630.0,153152.1,?,153152.1,21132,4,38678403,bad
?,?,6352,6892,1,51,?,7,0.03250064,?,?,183.876,10023.11,93829,-1e-08,?,13205,369568.3,183.876,?,93829,?,122.0514,-1857.0,?,?,80623,?,0.03936588,9.367503,1611811.0,?,13206,13205,0.98,1611811.0,1,?,9.80618,13206,?,2,4858.476,534.7821,1,3.662987e+13,365772.6,?,405261900.0,100,182886.3,?,182886.3,558499.6,365772.6,?,365772.6,13206,7,89565283,good
?,?,7038,8083,1,140,?,4,0.4930235,?,?,120.5666,11243.25,72655,-1e-08,?,14868,2096.167,120.5666,?,72655,?,0.479883,-2207.757,?,?,57742,?,0.4012727,8.0,7156.495,?,14913,14868,0.9784946,7156.495,1,?,10.04766,14913,?,2,9.707441,451.9705,1,1.04077e+11,1007.854,?,509968400.0,93,503.9269,?,503.9269,1270.051,2207.757,?,1007.854,14913,4,89565283,good
?,?,7038,8083,1,140,?,4,0.4930235,?,?,120.5666,11243.25,72655,-1e-08,?,14868,2096.167,120.5666,?,72655,?,0.479883,-2207.757,?,?,57742,?,0.4012727,8.0,7156.495,?,14913,14868,0.9784946,7156.495,1,?,10.04766,14913,?,2,9.707441,451.9705,1,1.04077e+11,1007.854,?,509968400.0,93,503.9269,?,503.9269,1270.051,2207.757,?,1007.854,14913,4,49598909,bad
?,?,7668,8702,1,630,?,7,0.00241588,?,?,315.4922,10958.44,113372,-1e-08,?,14870,375384.1,315.4932,?,113372,?,25.26885,-3071.0,?,?,98029,?,0.0023374,8.0,387699.9,?,15343,14870,0.9626168,387699.9,1,?,9.681241,15343,?,2,3030.676,387.6696,1,382512300.0,375383.1,?,485763000.0,107,187691.5,0.006785268,187691.5,375413.5,375383.1,?,375383.1,15343,7,89565283,good
?,?,7668,8702,1,630,?,7,0.00241588,?,?,315.4922,10958.44,113372,-1e-08,?,14870,375384.1,315.4932,?,113372,?,25.26885,-3071.0,?,?,98029,?,0.0023374,8.0,387699.9,?,15343,14870,0.9626168,387699.9,1,?,9.681241,15343,?,2,3030.676,387.6696,1,382512300.0,375383.1,?,485763000.0,107,187691.5,0.006785268,187691.5,375413.5,375383.1,?,375383.1,15343,7,49598909,bad
?,2612,5215,?,22,2571,?,13,1.094838,?,16613,2.064121,1303.823,35857,8.979321e-05,?,2612,5.214336,0.3165627,2612,35857,?,0.0002426584,-3.009145,?,?,16620,?,1.094838,15.0,0.6367355,?,2623,2612,0.5,0.6367355,2,1,15.0,2624,?,14,0.004098955,3.898989,?,67641.69,3.158959,?,3966683.0,92,1.047419,2.818451e-05,0.04741898,8.558425,3.009145,?,1.094838,2624,13,89565283,good
?,?,4993,5449,1,836,?,5,0.004084553,?,?,3795.235,7028.901,55757,-1e-08,?,9627,47878.38,4263.535,?,55757,?,29.94996,-1770.775,?,?,45988,?,0.170447,17.95576,292581.1,?,9769,9627,1.0,292581.1,1,?,16.55665,9769,?,2,855.8536,473.9143,1,102.0325,47781.87,?,199868000.0,105,23656.78,?,24125.08,84644.18,47781.86,?,47781.86,9769,5,89565283,good
?,?,4993,5449,1,836,?,5,0.004084553,?,?,3795.235,7028.901,55757,-1e-08,?,9627,47878.38,4263.535,?,55757,?,29.94996,-1770.775,?,?,45988,?,0.170447,17.95576,292581.1,?,9769,9627,1.0,292581.1,1,?,16.55665,9769,?,2,855.8536,473.9143,1,102.0325,47781.87,?,199868000.0,105,23656.78,?,24125.08,84644.18,47781.86,?,47781.86,9769,5,49598909,bad
?,12077,10038,214,10,2305,?,3,-1.003687,?,20041,52.46384,5274.753,48347,0.00104647,?,12077,3392.568,3.490666,12077,48347,?,0.435655,-4.463909,?,?,16179,?,1.0,30.71487,5283.189,?,12126,12077,0.9333333,4921.189,1,?,30.71487,12127,?,7,0.4729551,67.67495,?,5.987676,58.4433,?,47787960.0,30,4.042306,0.01242141,1.937158,101.8635,12.56603,?,5.979464,12127,3,89565283,bad
?,12077,10038,214,10,2305,?,3,-1.003687,?,20041,52.46384,5274.753,48347,0.00104647,?,12077,3392.568,3.490666,12077,48347,?,0.435655,-4.463909,?,?,16179,?,1.0,30.71487,5283.189,?,12126,12077,0.9333333,4921.189,1,?,30.71487,12127,?,7,0.4729551,67.67495,?,5.987676,58.4433,?,47787960.0,30,4.042306,0.01242141,1.937158,101.8635,12.56603,?,5.979464,12127,3,18868441,bad
?,12077,10038,214,10,2305,?,3,-1.003687,?,20041,52.46384,5274.753,48347,0.00104647,?,12077,3392.568,3.490666,12077,48347,?,0.435655,-4.463909,?,?,16179,?,1.0,30.71487,5283.189,?,12126,12077,0.9333333,4921.189,1,?,30.71487,12127,?,7,0.4729551,67.67495,?,5.987676,58.4433,?,47787960.0,30,4.042306,0.01242141,1.937158,101.8635,12.56603,?,5.979464,12127,3,68908713,good
?,4499,4356,?,3396,1274,?,4,1.000392,?,9964,23.18103,1536.241,21208,0.002354648,?,1278,696.0369,1.000005,4499,21208,?,0.7194708,-6.0,?,?,6734,?,1.0,15.0,3244.813,?,4509,1278,0.5955056,3244.813,2,1,15.0,4510,?,20,0.4460966,56.83309,?,8579.879,26.38701,?,2712893.0,89,2.69573,?,0.5102493,80.58666,8.323142,?,3.205979,4510,4,89565283,bad
?,4499,4356,?,3396,1274,?,4,1.000392,?,9964,23.18103,1536.241,21208,0.002354648,?,1278,696.0369,1.000005,4499,21208,?,0.7194708,-6.0,?,?,6734,?,1.0,15.0,3244.813,?,4509,1278,0.5955056,3244.813,2,1,15.0,4510,?,20,0.4460966,56.83309,?,8579.879,26.38701,?,2712893.0,89,2.69573,?,0.5102493,80.58666,8.323142,?,3.205979,4510,4,36564232,bad
?,4499,4356,?,3396,1274,?,4,1.000392,?,9964,23.18103,1536.241,21208,0.002354648,?,1278,696.0369,1.000005,4499,21208,?,0.7194708,-6.0,?,?,6734,?,1.0,15.0,3244.813,?,4509,1278,0.5955056,3244.813,2,1,15.0,4510,?,20,0.4460966,56.83309,?,8579.879,26.38701,?,2712893.0,89,2.69573,?,0.5102493,80.58666,8.323142,?,3.205979,4510,4,29553943,bad
?,4499,4356,?,3396,1274,?,4,1.000392,?,9964,23.18103,1536.241,21208,0.002354648,?,1278,696.0369,1.000005,4499,21208,?,0.7194708,-6.0,?,?,6734,?,1.0,15.0,3244.813,?,4509,1278,0.5955056,3244.813,2,1,15.0,4510,?,20,0.4460966,56.83309,?,8579.879,26.38701,?,2712893.0,89,2.69573,?,0.5102493,80.58666,8.323142,?,3.205979,4510,4,29553944,good
?,4499,4356,?,3396,1274,?,4,1.000392,?,9964,23.18103,1536.241,21208,0.002354648,?,1278,696.0369,1.000005,4499,21208,?,0.7194708,-6.0,?,?,6734,?,1.0,15.0,3244.813,?,4509,1278,0.5955056,3244.813,2,1,15.0,4510,?,20,0.4460966,56.83309,?,8579.879,26.38701,?,2712893.0,89,2.69573,?,0.5102493,80.58666,8.323142,?,3.205979,4510,4,38678403,good
?,2835,4481,?,1,10,?,4,-554.4083,?,4639,741305.2,1306.277,13799,-554.4083,?,2481,741960.4,251972.3,2835,13799,?,0.0008062394,-742704.7,?,?,6324,?,187.8999,13.72844,2.286495,?,1485,2481,0.4708333,-2.286495,2,-1,10.59945,2836,?,6,0.04289825,5398684.0,?,1.506988,741960.7,?,3713372.0,240,620.9161,622.8206,5.910268,5398692.0,742704.7,?,626.7285,2836,4,89565283,good
?,2835,4481,?,1,10,?,4,-554.6625,?,4639,741291.6,1306.277,13799,-554.6625,?,2481,741947.1,252785.9,2835,13799,?,0.0008065207,-742691.4,?,?,6324,?,187.9011,13.73,2.287293,?,1485,2481,0.4708333,-2.287293,2,-1,10.60099,2836,?,6,0.04291321,5391170.0,?,1.558159,741947.4,?,3713372.0,240,621.1654,623.128,5.934335,5391178.0,742691.4,?,626.9968,2836,4,89565283,good
?,2835,4481,?,1,10,?,4,-615.1492,?,4639,741289.7,1306.277,13800,-615.1492,?,2481,741945.3,252892.6,2835,13800,?,0.0008065602,-742689.5,?,?,6325,?,187.8808,13.73005,2.287405,?,1485,2481,0.4708333,-2.287405,2,-1,10.60104,2836,?,6,0.04291531,5388539.0,?,1.573727,741945.5,?,3713372.0,240,621.2145,623.1922,5.942792,5388544.0,742689.5,?,627.0533,2836,4,89565283,good
?,2835,4491,?,4,11,?,5,-4829.34,?,4643,109.4513,1306.123,14238,4.077506e-08,?,2481,4838.612,109.5418,2835,14238,?,1.70287,-4830.905,?,?,6759,?,0.08943951,13.73004,4829.341,?,1485,2481,0.525,-4829.34,2,?,12.73824,2836,?,6,90.66885,3931.75,?,53365.65,4829.346,?,3721367.0,240,2414.734,0.1018792,-2414.607,6227.454,4830.905,?,0.09655015,2836,5,89565283,good
