RowVariance,InfinityNorm,AvgNNZperRow,Symmetric,solver,predictedclass,class
0.000029,0.559017,2,0,11256943,bad,bad
0.745829,134.757,5,0,53362206,bad,bad
0.131618,52.7743,5,1,29030072,bad,bad
0.120278,49.9169,5,1,80361464,bad,bad
0.127359,51.685,5,1,85490469,bad,bad
0.126617,51.4942,5,1,80361466,bad,bad
0.283027,89.0507,5,1,80361464,bad,bad
493000000000,102000000,5,0,75830644,good,bad
0.047808,40,8,0,7285382,bad,bad
0.000033,0.629085,2,0,30870720,bad,bad
2.01374,252.686,5,0,11256943,bad,bad
0.000033,0.629085,2,0,89269801,bad,bad
0.118629,49.5116,5,1,81986705,bad,bad
0.638598,121.255,5,0,32168838,bad,bad
0.847762,146.727,5,0,30870723,bad,bad
0.283315,89.0805,5,1,49834418,bad,bad
496000000000,102000000,5,0,36025723,bad,bad
0.047808,40,8,0,85490472,bad,bad
0.275884,88.1536,5,1,32168840,bad,bad
1.60255,248.555,5,1,80361464,bad,bad
0.000034,0.629278,2,0,91068410,bad,bad
0.001814,14,15,0,59072884,bad,bad
1.61019,248.932,5,1,29553942,bad,bad
1.60255,248.555,5,1,45869637,bad,bad
1.60469,248.668,5,1,44526267,bad,bad
1.60996,248.921,5,1,38678403,bad,bad
2.01374,252.686,5,0,38678402,bad,bad
496000000000,102000000,5,0,85483012,bad,bad
2.28057,403.794,13,0,49834420,bad,bad
0.280344,88.7744,5,1,47942864,bad,bad
0.118763,49.5457,5,1,90197667,bad,bad
0.279066,88.5248,5,1,59072884,bad,bad
0.280818,88.7247,5,1,57331600,bad,bad
1.60398,248.635,5,1,7285381,bad,bad
1.60393,248.629,5,1,30870723,bad,bad
0.000033,0.620328,2,0,57331598,bad,bad
0.250652,111.711,5,0,7285383,bad,bad
483000000000,101000000,5,0,5890863,bad,bad
494000000000,102000000,5,0,49834417,bad,bad
493000000000,102000000,5,0,85490472,bad,bad
0.275458,88.1035,5,1,89269802,bad,bad
0.000034,0.632507,2,0,30870720,bad,bad
486000000000,101000000,5,0,7285384,bad,bad
0.127359,51.685,5,1,7285382,bad,bad
0.275652,88.1273,5,1,47942864,bad,bad
0.000029,0.57176,2,0,80361467,bad,bad
0.275237,88.0729,5,1,32168840,bad,bad
0.000033,0.629085,2,0,90197667,bad,bad
0.281849,88.8419,5,1,49598910,bad,bad
0.673189,125.67,5,0,38678401,bad,bad
0.283595,89.1093,5,1,49834418,bad,bad
0.112495,50.6986,5,1,45869640,bad,bad
1.61434,249.17,5,1,45869638,bad,bad
1.60822,248.837,5,1,57331600,bad,bad
1.60996,248.921,5,1,57331598,bad,bad
0.125985,51.3318,5,1,7285381,bad,bad
0.125435,51.1908,5,1,7285381,bad,bad
0.283315,89.0805,5,1,47942866,bad,bad
91600000000,70100000,5,0,89269803,bad,bad
0.275652,88.1273,5,1,49834418,bad,bad
0.280818,88.7247,5,1,38678403,bad,bad
0.000033,0.628563,2,0,29030072,bad,bad
1.61841,249.371,5,1,69654763,bad,bad
2.28057,403.794,13,0,45869637,bad,bad
493000000000,102000000,5,0,80361464,bad,bad
0.285701,89.277,5,1,47942864,bad,bad
0.000033,0.617531,2,0,85490469,bad,bad
1.60398,248.635,5,1,99720138,bad,bad
0.118885,49.5759,5,1,36025723,bad,bad
1.55674,249.714,5,1,80361466,bad,bad
0.125435,51.1908,5,1,90783920,bad,bad
500000000000,102000000,5,0,59072884,bad,bad
0.275884,88.1536,5,1,5890860,bad,bad
0.047808,40,8,0,32168838,bad,bad
0.000033,0.617531,2,0,30870720,bad,bad
0.12011,49.8761,5,1,36025723,bad,bad
0.123079,50.5948,5,1,19932324,bad,bad
0.277358,88.4057,5,1,45869637,bad,bad
0.12003,49.8565,5,1,45869637,bad,bad
517000000000,105000000,5,0,91845162,bad,bad
500000000000,102000000,5,0,49834420,bad,bad
0.283595,89.1093,5,1,69654763,bad,bad
0.279335,88.6711,5,1,89269803,bad,bad
1.60985,248.916,5,1,18868441,bad,bad
1.609,248.875,5,1,49598910,bad,bad
2.04309,253.416,5,0,37052871,bad,bad
0.118629,49.5116,5,1,19932321,bad,bad
0.280342,88.6706,5,1,91068411,bad,bad
1.60741,248.798,5,1,59072883,bad,bad
0.000032,0.605857,2,0,89269802,bad,bad
0.281849,88.8419,5,1,59072884,bad,bad
1.60755,248.805,5,1,85490469,bad,bad
0.278583,88.5811,5,1,85483012,bad,bad
0.120935,50.0765,5,1,64278029,bad,bad
0.126617,51.4941,5,1,18524981,bad,bad
1.60279,248.565,5,1,75830645,bad,bad
1.60269,248.565,5,1,32168838,bad,bad
0.124724,51.0089,5,1,68908713,bad,bad
0.125435,51.1908,5,1,30870720,bad,bad
0.275547,88.1145,5,1,19932324,bad,bad
484000000000,101000000,5,0,11256943,bad,bad
0.277879,88.4862,5,1,88865076,bad,bad
0.282408,88.9052,5,1,36025721,bad,bad
0.25124,111.763,5,0,7285383,bad,bad
0.278408,88.5575,5,1,7285381,bad,bad
0.125185,51.1267,5,1,88865078,bad,bad
0.00002,0.533387,2,0,38678401,bad,bad
0.000033,0.620328,2,0,47942866,bad,bad
1.61085,248.964,5,1,37052870,bad,bad
0.122632,50.4869,5,1,19932323,bad,bad
0.120936,50.0768,5,1,36025723,bad,bad
1.60469,248.668,5,1,89565283,bad,bad
0.125435,51.1908,5,1,44526267,bad,bad
0.691403,296.123,17,0,88865078,bad,bad
0.120936,50.0768,5,1,80361467,bad,bad
0.280534,88.7939,5,1,49834418,bad,bad
1.60256,248.557,5,1,88865078,bad,bad
1.99168,252.054,5,0,36025724,bad,bad
0.279467,88.5707,5,1,32168837,bad,bad
0.000031,0.590536,2,0,18524981,bad,bad
0.000034,0.632507,2,0,44114477,bad,bad
1.61841,249.371,5,1,19932323,bad,bad
0.00002,0.533387,2,0,91068408,bad,bad
0.118652,49.5179,5,1,29553944,bad,bad
1.60469,248.668,5,1,49834420,bad,bad
0.118763,49.5457,5,1,29553944,bad,bad
0.124724,51.0089,5,1,7285383,bad,bad
507000000000,103000000,5,0,29553944,bad,bad
1.60398,248.635,5,1,49834418,bad,bad
484000000000,101000000,5,0,19932324,bad,bad
1.61106,248.974,5,1,69654762,bad,bad
0.000029,0.559135,2,0,7285382,bad,bad
507000000000,103000000,5,0,49834418,bad,bad
0.119802,49.801,5,1,30870720,bad,bad
0.283595,89.1093,5,1,69654763,bad,bad
0.008452,24.1877,8,0,80361467,bad,bad
1.60256,248.557,5,1,49834420,bad,bad
0.278332,88.4406,5,1,38678403,bad,bad
1.60822,248.837,5,1,88865079,bad,bad
0.119,49.6044,5,1,89269803,bad,bad
2.16319,256.59,5,0,32168838,bad,bad
0.000032,0.605857,2,0,59072884,bad,bad
0.27635,88.2346,5,1,7285382,bad,bad
496000000000,102000000,5,0,85490471,bad,bad
0.250582,111.705,5,0,5890860,bad,bad
1.60366,248.614,5,1,32168838,bad,bad
0.119,49.6044,5,1,11256943,bad,bad
1.6103,248.938,5,1,18868442,bad,bad
0.281776,88.9217,5,1,37052870,bad,bad
0.000034,0.628401,2,0,29030071,bad,bad
0.803485,141.568,5,0,85490472,bad,bad
0.279467,88.5707,5,1,36025721,bad,bad
0.000029,0.559036,2,0,85490469,bad,bad
0.121253,50.1538,5,1,38678402,bad,bad
0.27635,88.2346,5,1,18524981,bad,bad
91600000000,70100000,5,0,85490469,bad,bad
0.131618,52.7743,5,1,29030071,bad,bad
0.275457,88.1034,5,1,17734818,bad,bad
1.62071,249.48,5,1,18868442,bad,bad
0.120545,49.9818,5,1,36025721,bad,bad
0.120278,49.9169,5,1,49834420,bad,bad
1.60253,248.555,5,1,85490469,bad,bad
0.129348,52.2006,5,1,19932324,bad,bad
1.61042,248.943,5,1,91068411,bad,bad
0.127782,51.7947,5,1,37052870,bad,bad
2.28057,403.794,13,0,95762352,bad,bad
0.131618,52.7743,5,1,68908713,bad,bad
0.276187,88.2079,5,1,37052868,bad,bad
0.000029,0.559135,2,0,59072883,bad,bad
0.251408,111.778,5,0,85490472,bad,bad
0.000033,0.628562,2,0,59072884,bad,bad
1.60272,248.562,5,1,57331600,bad,bad
1.60809,248.831,5,1,89269801,bad,bad
0.124724,51.0089,5,1,80361467,bad,bad
1.60341,248.598,5,1,7285382,bad,bad
0.842363,146.094,5,0,32168840,bad,bad
1.60985,248.916,5,1,69654762,bad,bad
1.60516,248.69,5,1,88865076,bad,bad
1.99168,252.054,5,0,91845162,bad,bad
0.627478,120.753,5,0,85490469,bad,bad
1.60579,248.72,5,1,49598910,bad,bad
0.120278,49.9169,5,1,32168838,bad,bad
0.119952,49.8375,5,1,59072884,bad,bad
0.129348,52.2006,5,1,88865077,bad,bad
91600000000,70100000,5,0,30870723,bad,bad
0.124724,51.0089,5,1,45869637,bad,bad
0.000032,0.596663,2,0,29030072,bad,bad
0.128251,51.9167,5,1,32168840,bad,bad
1.61042,248.943,5,1,90197667,bad,bad
2.28057,403.794,13,0,29553944,bad,bad
0.131619,52.7745,5,1,32168837,bad,bad
0.123079,50.5948,5,1,37052868,bad,bad
1.60985,248.916,5,1,45869637,bad,bad
0.000021,0.539067,2,0,38678401,bad,bad
0.000033,0.629085,2,0,91068408,bad,bad
0.047808,40,8,0,45869639,bad,bad
1.61085,248.964,5,1,99720138,bad,bad
0.282729,89.02,5,1,17734818,bad,bad
1.60341,248.598,5,1,37052868,bad,bad
0.291182,89.8896,5,1,36025723,bad,bad
0.275251,88.0765,5,1,47942866,bad,bad
1.55674,249.714,5,1,19932321,bad,bad
487000000000,101000000,5,0,45869638,good,good
0.123079,50.5948,5,1,26415433,good,good
494000000000,102000000,5,0,18524981,good,good
486000000000,101000000,5,0,45869638,good,good
0.000021,0.53908,2,0,18868442,good,good
0.000034,0.628401,2,0,45869640,good,good
0.745829,134.757,5,0,75830645,bad,good
0.000032,0.605857,2,0,45869638,good,good
483000000000,101000000,5,0,45869640,good,good
485000000000,101000000,5,0,18868441,good,good
0.283595,89.1093,5,1,26415434,good,good
0.000033,0.610986,2,0,18868441,good,good
1.60253,248.555,5,1,26415433,good,good
4.10932,565.506,17,0,75830644,good,good
500000000000,103000000,5,0,45869637,good,good
0.847762,146.727,5,0,45869639,good,good
0.277358,88.4057,5,1,26415434,good,good
0.27635,88.2346,5,1,26415432,good,good
517000000000,105000000,5,0,45869638,good,good
2.07815,254.356,5,0,18524981,good,good
0.282408,88.9052,5,1,26415433,good,good
488000000000,102000000,5,0,75830645,good,good
1.60341,248.598,5,1,26415432,good,good
0.000033,0.629085,2,0,18868442,good,good
0.000034,0.629278,2,0,88865079,good,good
0.283741,89.1241,5,1,26415434,good,good
1.61127,248.984,5,1,26415433,good,good
1.60341,248.598,5,1,26415432,good,good
2.01374,252.686,5,0,18868442,good,good
91600000000,70100000,5,0,45869638,good,good
0.284008,89.1516,5,1,26415433,good,good
1.98815,251.913,5,0,88865077,good,good
0.278583,88.5811,5,1,26415434,good,good
1.62071,249.48,5,1,26415434,good,good
0.000029,0.57176,2,0,45869639,good,good
0.118763,49.5457,5,1,26415432,good,good
0.000032,0.605857,2,0,88865077,good,good
91600000000,70100000,5,0,18868442,good,good
0.126617,51.4942,5,1,26415434,good,good
494000000000,102000000,5,0,18868442,good,good
500000000000,103000000,5,0,45869640,good,good
1.60809,248.831,5,1,26415434,good,good
0.000033,0.617531,2,0,45869639,good,good
493000000000,102000000,5,0,88865077,good,good
91600000000,70100000,5,0,88865078,good,good
0.000029,0.559135,2,0,88865076,good,good
91600000000,70100000,5,0,75830644,good,good
0.275652,88.1273,5,1,26415432,good,good
1.60594,248.728,5,1,26415433,good,good
493000000000,102000000,5,0,88865079,good,good
0.000033,0.610986,2,0,45869638,good,good
91600000000,70100000,5,0,88865076,good,good
91600000000,70100000,5,0,88865079,good,good
0.635801,121.13,5,0,45869638,good,good
0.280342,88.6706,5,1,26415433,good,good
91600000000,70100000,5,0,45869638,good,good
1.99168,252.054,5,0,88865078,good,good
0.276242,88.1977,5,1,26415433,good,good
0.842363,146.094,5,0,88865077,good,good
0.276068,88.1772,5,1,26415433,good,good
493000000000,102000000,5,0,88865078,good,good
0.000028,0.549727,2,0,45869638,good,good
0.250584,111.705,5,0,88865077,good,good
2.28057,403.794,13,0,75830645,good,good
1.60985,248.916,5,1,26415432,good,good
500000000000,103000000,5,0,88865079,good,good
0.119406,49.7041,5,1,26415432,good,good
0.250582,111.705,5,0,45869638,good,good
507000000000,103000000,5,0,88865078,good,good
493000000000,102000000,5,0,88865079,good,good
1.60727,248.791,5,1,26415432,good,good
0.000033,0.620328,2,0,18868441,good,good
0.251566,111.796,5,0,88865078,good,good
0.120936,50.0768,5,1,26415434,good,good
492000000000,102000000,5,0,75830644,good,good
0.121594,50.2364,5,1,26415434,good,good
494000000000,102000000,5,0,45869637,good,good
0.000034,0.632486,2,0,45869640,good,good
0.842363,146.094,5,0,75830645,good,good
0.118629,49.5116,5,1,26415432,good,good
495000000000,102000000,5,0,88865078,good,good
0.047808,40,8,0,75830645,good,good
0.000033,0.621974,2,0,18868442,good,good
1.60887,248.869,5,1,26415432,good,good
499000000000,102000000,5,0,75830644,good,good
1.60318,248.585,5,1,26415432,good,good
487000000000,101000000,5,0,88865077,good,good
1.98072,251.703,5,0,75830644,good,good
483000000000,101000000,5,0,18868441,good,good
1.60564,248.713,5,1,26415433,good,good
0.000033,0.628563,2,0,88865076,good,good
0.278056,88.5089,5,1,26415434,good,good
0.000034,0.628401,2,0,45869637,good,good
1.60256,248.557,5,1,26415432,good,good
493000000000,102000000,5,0,75830644,good,good
0.000033,0.629085,2,0,88865077,good,good
0.125435,51.1908,5,1,26415432,good,good
0.00002,0.533387,2,0,18868442,good,good
1.61433,249.17,5,1,26415433,good,good
0.119802,49.801,5,1,26415434,good,good
0.000033,0.617531,2,0,18868441,good,good
1.60469,248.668,5,1,26415432,good,good
493000000000,102000000,5,0,18868441,good,good
0.000029,0.559036,2,0,45869637,good,good
0.119952,49.8375,5,1,26415433,good,good
488000000000,102000000,5,0,75830644,good,good
2.01374,252.686,5,0,88865079,good,good
480000000000,101000000,5,0,45869638,good,good
0.283027,89.0507,5,1,26415434,good,good
0.000028,0.549727,2,0,45869639,good,good
0.250834,111.727,5,0,75830645,good,good
0.000033,0.629085,2,0,18868442,good,good
0.118738,49.5396,5,1,26415434,good,good
0.000029,0.571763,2,0,88865077,good,good
0.000034,0.632794,2,0,45869640,good,good
500000000000,102000000,5,0,45869640,good,good
2.01374,252.686,5,0,88865077,good,good
0.276068,88.1772,5,1,26415434,good,good
2.04309,253.416,5,0,45869638,good,good
0.11879,49.5524,5,1,26415433,good,good
1.62071,249.48,5,1,26415433,good,good
1.60485,248.681,5,1,26415434,good,good
0.000034,0.632846,2,0,88865078,good,good
0.022557,27.8664,23,1,75830644,bad,good
0.130711,52.549,5,1,26415434,good,good
0.000032,0.605857,2,0,18868441,good,good
0.118806,49.5454,5,1,26415432,good,good
493000000000,102000000,5,0,45869640,good,good
0.283741,89.1241,5,1,26415433,good,good
0.120935,50.0765,5,1,26415432,good,good
1.98815,251.913,5,0,88865079,good,good
0.000033,0.617531,2,0,18868442,good,good
505000000000,103000000,5,0,45869639,good,good
2.04309,253.416,5,0,88865078,good,good
0.000021,0.53908,2,0,45869639,good,good
0.125435,51.1908,5,1,26415433,good,good
91600000000,70100000,5,0,75830645,good,good
91600000000,70100000,5,0,75830645,good,good
0.000034,0.628401,2,0,88865078,good,good
0.25124,111.763,5,0,45869639,good,good
507000000000,103000000,5,0,45869637,good,good
496000000000,102000000,5,0,45869640,good,good
0.250834,111.727,5,0,18524981,good,good
0.282729,89.02,5,1,26415432,good,good
1.62071,249.48,5,1,26415434,good,good
0.000034,0.632794,2,0,18868441,good,good
500000000000,102000000,5,0,45869638,good,good
0.000034,0.632507,2,0,45869639,good,good
2.16319,256.59,5,0,75830645,good,good
0.000033,0.610986,2,0,88865077,good,good
483000000000,101000000,5,0,88865079,good,good
0.000033,0.628654,2,0,88865079,good,good
1.6054,248.71,5,1,26415434,good,good
0.12825,51.9163,5,1,26415432,good,good
496000000000,102000000,5,0,18868442,good,good
1.60261,248.56,5,1,26415434,good,good
0.000033,0.625345,2,0,88865076,good,good
1.98815,251.913,5,0,88865078,good,good
0.283315,89.0805,5,1,26415434,good,good
0.691403,296.123,17,0,75830644,good,good
493000000000,102000000,5,0,18524981,good,good
485000000000,101000000,5,0,88865078,good,good
2.04309,253.416,5,0,18524981,good,good
0.008349,24.0458,8,0,75830645,good,good
0.000034,0.632846,2,0,88865077,good,good
2.01373,252.685,5,0,45869639,good,good
0.803485,141.568,5,0,45869639,good,good
492000000000,102000000,5,0,88865077,good,good
0.000033,0.628654,2,0,45869639,good,good
484000000000,101000000,5,0,18868441,good,good
484000000000,101000000,5,0,88865078,good,good
0.638598,121.255,5,0,45869640,good,good
0.803485,141.568,5,0,18524981,good,good
1.61085,248.964,5,1,26415433,good,good
0.673189,125.67,5,0,75830645,bad,good
0.276242,88.1977,5,1,26415432,good,good
484000000000,101000000,5,0,88865077,good,good
0.691403,296.123,17,0,75830645,good,good
0.25124,111.763,5,0,88865078,good,good
483000000000,101000000,5,0,75830645,good,good
0.000029,0.559135,2,0,88865077,good,good
0.000033,0.628562,2,0,18868441,good,good
0.280721,88.8132,5,1,26415432,good,good
0.281776,88.9217,5,1,26415433,good,good
1.60485,248.681,5,1,26415432,good,good
0.673189,125.67,5,0,88865078,good,good
493000000000,102000000,5,0,75830645,good,good
0.296125,90.404,5,1,26415434,good,good
0.250584,111.705,5,0,45869637,good,good
1.60985,248.916,5,1,26415434,good,good
500000000000,103000000,5,0,18868442,good,good
485000000000,101000000,5,0,45869640,good,good
0.278583,88.5811,5,1,26415433,good,good
0.000032,0.605857,2,0,45869640,good,good
91600000000,70100000,5,0,18868442,good,good
0.000033,0.617531,2,0,88865077,good,good
514000000000,104000000,5,0,18868441,good,good
508000000000,103000000,5,0,45869639,good,good
0.131618,52.7743,5,1,26415433,good,good
1.60261,248.56,5,1,26415432,good,good
507000000000,103000000,5,0,75830644,good,good
0.000032,0.605857,2,0,88865077,good,good
500000000000,103000000,5,0,45869639,good,good
0.000032,0.607991,2,0,17734818,bad,bad
0.118763,49.5457,5,1,29030072,bad,bad
1.60341,248.598,5,1,32168837,bad,bad
0.118738,49.5396,5,1,38678402,bad,bad
0.284008,89.1516,5,1,68908713,bad,bad
493000000000,102000000,5,0,59072884,bad,bad
1.60755,248.805,5,1,32168838,bad,bad
0.000032,0.59656,2,0,69654762,bad,bad
0.276646,88.2452,5,1,47942866,bad,bad
0.112495,50.6986,5,1,49834417,bad,bad
0.000021,0.539067,2,0,30870720,bad,bad
0.126617,51.4941,5,1,7285383,bad,bad
0.000033,0.620328,2,0,80361464,bad,bad
1.60961,248.904,5,1,45869639,bad,bad
0.000033,0.610986,2,0,38678403,bad,bad
0.277881,88.4838,5,1,7285381,bad,bad
0.279066,88.5248,5,1,44114477,bad,bad
1.609,248.875,5,1,29553944,bad,bad
507000000000,103000000,5,0,89269802,bad,bad
0.280342,88.6706,5,1,91068408,bad,bad
0.280721,88.8132,5,1,45869639,bad,bad
0.281849,88.8419,5,1,57331600,bad,bad
0.283315,89.0805,5,1,88865077,bad,bad
0.280342,88.6706,5,1,7285383,bad,bad
1.60609,248.735,5,1,45869640,bad,bad
0.283172,89.0657,5,1,32168837,bad,bad
0.27635,88.2346,5,1,19932323,bad,bad
0.280721,88.8132,5,1,89269801,bad,bad
0.118763,49.5457,5,1,88865076,bad,bad
0.118806,49.5454,5,1,8793454,bad,bad
1.60809,248.831,5,1,38678401,bad,bad
1.60755,248.805,5,1,49834420,bad,bad
91600000000,70100000,5,0,11256943,bad,bad
0.118633,49.5123,5,1,8793455,bad,bad
499000000000,102000000,5,0,26415434,bad,bad
505000000000,103000000,5,0,49834418,bad,bad
0.125435,51.1908,5,1,88865079,bad,bad
0.291182,89.8896,5,1,37052869,bad,bad
0.125435,51.1908,5,1,8793454,bad,bad
1.60253,248.555,5,1,85490471,bad,bad
508000000000,103000000,5,0,7285382,bad,bad
0.280807,88.7236,5,1,49834420,bad,bad
0.000034,0.632486,2,0,8793454,bad,bad
0.275652,88.1273,5,1,30870723,bad,bad
91600000000,70100000,5,0,38678401,bad,bad
0.250834,111.727,5,0,8793455,bad,bad
486000000000,101000000,5,0,36025724,bad,bad
0.000033,0.629085,2,0,37052868,bad,bad
2.28057,403.794,13,0,88865079,bad,bad
0.000033,0.620253,2,0,85490469,bad,bad
0.278332,88.4406,5,1,36025724,bad,bad
514000000000,104000000,5,0,80361464,bad,bad
0.250715,111.716,5,0,89269803,bad,bad
0.283027,89.0507,5,1,95762352,bad,bad
0.250715,111.716,5,0,30870721,bad,bad
0.278332,88.4406,5,1,30870721,bad,bad
0.000033,0.617531,2,0,69654762,bad,bad
0.627478,120.753,5,0,47942864,bad,bad
1.60252,248.554,5,1,95762352,bad,bad
0.121834,50.2944,5,1,32168837,bad,bad
1.62299,249.582,5,1,19932321,bad,bad
2.28057,403.794,13,0,88865077,bad,bad
0.283741,89.1241,5,1,30870723,bad,bad
1.98815,251.913,5,0,89269803,bad,bad
0.000028,0.549727,2,0,69654763,bad,bad
1.61113,249.007,5,1,7285382,bad,bad
0.119595,49.7501,5,1,8793454,bad,bad
0.288174,89.5548,5,1,30870721,bad,bad
517000000000,105000000,5,0,11256943,bad,bad
487000000000,101000000,5,0,8793455,bad,bad
2.28057,403.794,13,0,59072884,bad,bad
2.36556,261.626,5,0,64278029,bad,bad
1.60996,248.921,5,1,68908713,bad,bad
0.122926,50.5578,5,1,91068410,bad,bad
0.275884,88.1536,5,1,85490471,bad,bad
0.275457,88.1034,5,1,91068410,bad,bad
0.281942,88.9388,5,1,91845162,bad,bad
487000000000,101000000,5,0,37052869,bad,bad
0.000021,0.53908,2,0,26415432,bad,bad
0.000021,0.539067,2,0,85490469,bad,bad
0.121365,50.1807,5,1,8793455,bad,bad
1.60485,248.676,5,1,59072883,bad,bad
1.60548,248.706,5,1,85490472,bad,bad
0.000032,0.605857,2,0,19932323,bad,bad
1.60875,248.863,5,1,89565283,bad,bad
0.279066,88.5248,5,1,69654763,bad,bad
0.278232,88.5334,5,1,99720138,bad,bad
0.120835,50.0522,5,1,85483012,bad,bad
0.803485,141.568,5,0,49834418,bad,bad
2.28057,403.794,13,0,80361464,bad,bad
484000000000,101000000,5,0,38678403,bad,bad
1.60318,248.585,5,1,88865078,bad,bad
1.61019,248.932,5,1,82456576,bad,bad
0.118633,49.5123,5,1,53362206,bad,bad
0.120936,50.0768,5,1,80361464,bad,bad
1.60609,248.735,5,1,88865076,bad,bad
1.60253,248.554,5,1,45869637,bad,bad
0.280342,88.6706,5,1,45869638,bad,bad
0.124724,51.0089,5,1,64278029,bad,bad
485000000000,101000000,5,0,29553944,bad,bad
0.283619,89.0421,5,1,59072884,bad,bad
0.124724,51.0089,5,1,36025724,bad,bad
0.691403,296.123,17,0,44526267,bad,bad
0.122632,50.4869,5,1,11256943,bad,bad
1.60961,248.904,5,1,44114477,bad,bad
0.284968,89.1945,5,1,38678401,bad,bad
0.283315,89.0805,5,1,29553944,bad,bad
1.60727,248.791,5,1,37052870,bad,bad
0.122088,50.3557,5,1,7285384,bad,bad
1.6103,248.938,5,1,30870721,bad,bad
2.07815,254.356,5,0,37052868,bad,bad
1.61042,248.943,5,1,29030071,bad,bad
0.000029,0.57176,2,0,30870721,bad,bad
0.250582,111.705,5,0,32168840,bad,bad
0.118647,49.5161,5,1,89565283,bad,bad
508000000000,103000000,5,0,29553944,bad,bad
0.278408,88.5575,5,1,75830644,bad,bad
0.280534,88.7939,5,1,47942866,bad,bad
0.847762,146.727,5,0,85490469,bad,bad
0.001814,14,15,0,19932323,bad,bad
0.047808,40,8,0,89269803,bad,bad
0.000021,0.539067,2,0,49834418,bad,bad
507000000000,103000000,5,0,29030072,bad,bad
0.000028,0.549727,2,0,91068410,bad,bad
0.000033,0.628654,2,0,59072883,bad,bad
1.60925,248.887,5,1,89269803,bad,bad
0.123237,50.6328,5,1,64278029,bad,bad
0.008349,24.0458,8,0,30870720,bad,bad
0.278408,88.5575,5,1,47942866,bad,bad
0.275457,88.1034,5,1,89269801,bad,bad
1.60822,248.837,5,1,91068408,bad,bad
0.692215,296.153,17,0,69654763,bad,bad
483000000000,101000000,5,0,8793455,bad,bad
501000000000,103000000,5,0,29030072,bad,bad
0.278056,88.5089,5,1,29030071,bad,bad
505000000000,103000000,5,0,49598912,bad,bad
483000000000,101000000,5,0,37052870,bad,bad
1.60564,248.713,5,1,59072884,bad,bad
1.60548,248.706,5,1,91068410,bad,bad
0.278332,88.4406,5,1,32168838,bad,bad
0.000033,0.621974,2,0,49834418,bad,bad
1.60469,248.668,5,1,53362206,bad,bad
483000000000,101000000,5,0,30870721,bad,bad
0.000032,0.605857,2,0,38678401,bad,bad
0.127782,51.7947,5,1,30870723,bad,bad
0.638598,121.255,5,0,82456576,bad,bad
0.121835,50.2947,5,1,85483012,bad,bad
1.60485,248.681,5,1,43373442,bad,bad
0.283315,89.0805,5,1,91068410,bad,bad
0.279066,88.5248,5,1,37052868,bad,bad
0.000033,0.610986,2,0,29553944,bad,bad
0.284968,89.1945,5,1,89269803,bad,bad
1.60996,248.921,5,1,91068411,bad,bad
1.60822,248.837,5,1,5890863,bad,bad
0.278408,88.5575,5,1,45869638,bad,bad
0.12003,49.8565,5,1,18868442,bad,bad
0.126617,51.4941,5,1,69654763,bad,bad
0.120936,50.0768,5,1,45869638,bad,bad
1.61841,249.371,5,1,29030071,bad,bad
0.127782,51.7947,5,1,91068410,bad,bad
91600000000,70100000,5,0,90783920,bad,bad
1.98815,251.913,5,0,37052869,bad,bad
0.119406,49.7041,5,1,38678403,bad,bad
0.121253,50.1538,5,1,49834420,bad,bad
0.288174,89.5548,5,1,85490471,bad,bad
0.280344,88.7744,5,1,91068408,bad,bad
0.000034,0.632794,2,0,8793454,bad,bad
0.129348,52.2006,5,1,89269803,bad,bad
0.278332,88.4406,5,1,75830645,bad,bad
1.61042,248.943,5,1,37052868,bad,bad
0.278332,88.4406,5,1,49598912,bad,bad
0.27823,88.5356,5,1,7285384,bad,bad
0.131618,52.7743,5,1,44526267,bad,bad
0.120936,50.0768,5,1,19932321,bad,bad
0.000032,0.596663,2,0,69654763,bad,bad
0.277687,88.3662,5,1,45869640,bad,bad
1.60279,248.565,5,1,88865078,bad,bad
0.278232,88.5334,5,1,45869639,bad,bad
0.118738,49.5396,5,1,49834417,bad,bad
0.000029,0.559036,2,0,7285381,bad,bad
2.28057,403.794,13,0,38678403,bad,bad
0.022557,27.8664,23,1,49598912,bad,bad
0.127359,51.685,5,1,85490472,bad,bad
494000000000,102000000,5,0,95762352,bad,bad
0.12003,49.8565,5,1,90197667,bad,bad
0.275884,88.1536,5,1,44526267,bad,bad
1.60755,248.805,5,1,8793455,bad,bad
0.279066,88.5248,5,1,17734818,bad,bad
2.01373,252.685,5,0,89269803,bad,bad
2.28057,403.794,13,0,64278029,bad,bad
1.60809,248.831,5,1,19932324,bad,bad
0.28288,89.0356,5,1,89269802,bad,bad
1.61256,249.08,5,1,88865076,bad,bad
0.125435,51.1908,5,1,47942864,bad,bad
0.123079,50.5948,5,1,82456576,bad,bad
0.125985,51.3318,5,1,80361464,bad,bad
0.281849,88.8419,5,1,89565283,bad,bad
0.276646,88.2452,5,1,19932321,bad,bad
0.276646,88.2452,5,1,36025721,bad,bad
494000000000,102000000,5,0,36025724,bad,bad
0.000021,0.539067,2,0,19932323,bad,bad
1.61042,248.943,5,1,80361464,bad,bad
91600000000,70100000,5,0,49834418,bad,bad
0.27823,88.5356,5,1,99720138,bad,bad
0.277186,88.3785,5,1,49834417,bad,bad
0.126617,51.4942,5,1,80361467,bad,bad
2.28057,403.794,13,0,8793454,bad,bad
