@relation 'petsc_data-weka.filters.unsupervised.attribute.Remove-R33-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.Remove-R22-weka.filters.unsupervised.attribute.Remove-R2,4-5,9-11,13-16,18-26'

@attribute DiagonalNonZeros numeric
@attribute AvgDiagonalDistance numeric
@attribute Trace numeric
@attribute AvgNonzerosPerRow numeric
@attribute ColumnDiagonalDominance numeric
@attribute SymmetricFrobeniusNorm numeric
@attribute DiagonalAverage numeric
@attribute solver {89565283,8793455,90197667,49598909,91036839,45869639,45869638,45869637,47942867,89269802,89269803,89269801,89269804,59072883,59072882,59072881,7285381,7285384,59072884,49598911,49598910,49598912,30870721,36025723,36025722,53302993,30870720,64278029,36025724,44526267,8793454,8793456,8793453,17734818,32168839,32168838,57331597,95762352,57331599,57331598,32168837,88865078,88865079,49834417,49834419,49834418,88865076,88865077,11256942,11256943,11256941,42851841,11256944,31459546,17887723,91845162,53362206,95762355,12321508,75830644,57331600,43373444,95762353,43373441,43373442,43373443,91068411,91068410,5890861,85483012,5890863,5890862,18868444,18868441,18868443,18868442,91068408,47942864,47942865,47942866,91068409,8520536,5890860,82456576,29030069,95762354,90783920,99720138,29030071,29030070,29030072,85490469,30870723,30870722,26415435,26415434,26415433,26415432,13323659,45869640,36564233,68908713,7285382,36564232,7285383,75830645,36564234,81986705,29553941,29553943,29553942,69654761,29553944,69654763,69654762,32874609,32168840,90197664,90197665,90197666,69654760,37052870,37052871,19932321,19932323,19932322,19932324,80361466,80361467,80361464,80361465,49834420,1216556,38678404,38678401,38678402,38678403,32874611,32874610,32874612,44114477,44114476,44114479,44114478,36564235,36025721,75830647,75830646,85490471,85490470,85490472,18524981,37052869,37052868}
@attribute class {good,bad}

@data
63.1034,139.5,108504,0.3,0,29147.4,272.442,8520536,bad
63.1034,139.5,108504,0.3,0,29147.4,272.442,82456576,bad
63.1034,139.5,108504,0.3,0,29147.4,272.442,95762354,bad
63.1034,139.5,108504,0.3,0,29147.4,272.442,90783920,bad
63.1034,139.5,108504,0.3,0,29147.4,272.442,99720138,bad
63.1034,139.5,108504,0.3,0,29147.4,272.442,30870723,bad
63.1034,139.5,108504,0.3,0,29147.4,272.442,30870722,bad
63.1034,139.5,108504,0.3,0,29147.4,272.442,13323659,bad
63.1034,139.5,108504,0.3,0,29147.4,272.442,45869640,bad
63.1034,139.5,108504,0.3,0,29147.4,272.442,36564233,bad
63.1034,139.5,108504,0.3,0,29147.4,272.442,68908713,bad
63.1034,139.5,108504,0.3,0,29147.4,272.442,36564232,bad
63.1034,139.5,108504,0.3,0,29147.4,272.442,75830645,bad
63.1034,139.5,108504,0.3,0,29147.4,272.442,36564234,bad
63.1034,139.5,108504,0.3,0,29147.4,272.442,81986705,bad
63.1034,139.5,108504,0.3,0,29147.4,272.442,37052870,bad
63.1034,139.5,108504,0.3,0,29147.4,272.442,37052871,bad
63.1034,139.5,108504,0.3,0,29147.4,272.442,80361466,bad
63.1034,139.5,108504,0.3,0,29147.4,272.442,80361467,bad
63.1034,139.5,108504,0.3,0,29147.4,272.442,80361464,bad
63.1034,139.5,108504,0.3,0,29147.4,272.442,80361465,bad
63.1034,139.5,108504,0.3,0,29147.4,272.442,49834420,bad
63.1034,139.5,108504,0.3,0,29147.4,272.442,1216556,bad
63.1034,139.5,108504,0.3,0,29147.4,272.442,36564235,bad
63.1034,139.5,108504,0.3,0,29147.4,272.442,75830647,bad
63.1034,139.5,108504,0.3,0,29147.4,272.442,75830646,bad
63.1034,139.5,108504,0.3,0,29147.4,272.442,18524981,bad
63.1034,139.5,108504,0.3,0,29147.4,272.442,37052869,good
63.1034,139.5,108504,0.3,0,29147.4,272.442,37052868,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,89565283,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,91036839,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,45869639,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,45869638,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,45869637,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,47942867,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,89269802,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,89269803,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,89269801,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,89269804,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,30870721,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,53302993,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,30870720,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,64278029,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,44526267,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,17734818,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,95762352,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,49834417,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,49834419,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,49834418,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,11256942,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,11256943,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,11256941,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,42851841,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,11256944,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,31459546,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,17887723,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,91845162,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,53362206,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,95762355,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,12321508,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,75830644,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,95762353,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,85483012,good
63.1034,139.5,108505,0.3,0,29147.4,272.442,47942864,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,47942865,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,47942866,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,8520536,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,82456576,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,95762354,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,90783920,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,99720138,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,30870723,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,30870722,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,13323659,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,45869640,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,36564233,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,68908713,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,36564232,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,75830645,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,36564234,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,81986705,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,37052870,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,37052871,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,80361466,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,80361467,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,80361464,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,80361465,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,49834420,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,1216556,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,36564235,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,75830647,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,75830646,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,18524981,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,37052869,bad
63.1034,139.5,108505,0.3,0,29147.4,272.442,37052868,bad
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,89565283,bad
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,91036839,bad
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,45869639,good
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,47942867,bad
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,89269801,bad
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,53302993,good
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,64278029,bad
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,44526267,bad
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,17734818,bad
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,49834417,bad
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,11256942,good
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,42851841,good
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,31459546,bad
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,17887723,bad
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,91845162,bad
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,53362206,bad
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,95762355,bad
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,12321508,good
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,85483012,bad
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,8520536,bad
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,82456576,bad
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,90783920,bad
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,99720138,good
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,30870722,good
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,13323659,bad
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,68908713,bad
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,36564232,bad
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,81986705,bad
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,80361466,good
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,1216556,bad
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,75830646,good
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,18524981,bad
12178.7,190.824,-57043.8,2.5,0,202341,0.013795,37052869,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,89565283,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,91036839,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,45869639,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,45869638,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,45869637,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,89269802,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,89269803,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,89269801,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,89269804,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,30870721,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,53302993,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,30870720,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,64278029,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,44526267,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,95762352,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,49834417,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,49834419,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,49834418,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,11256942,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,11256943,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,11256941,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,42851841,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,11256944,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,31459546,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,17887723,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,91845162,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,53362206,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,95762355,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,12321508,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,75830644,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,95762353,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,85483012,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,47942864,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,47942865,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,47942866,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,8520536,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,82456576,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,95762354,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,90783920,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,99720138,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,30870723,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,30870722,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,13323659,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,45869640,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,36564233,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,36564232,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,75830645,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,36564234,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,81986705,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,37052870,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,37052871,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,80361466,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,80361467,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,80361464,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,80361465,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,49834420,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,1216556,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,36564235,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,75830647,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,75830646,good
8602.13,?,27455.1,0.6,1,9252.29,0.003371,18524981,good
8602.13,?,27455.1,0.6,1,9252.29,0.003371,37052869,bad
8602.13,?,27455.1,0.6,1,9252.29,0.003371,37052868,bad
500,1,-834.112,1,1,412.448,0.04,89565283,good
500,1,-834.112,1,1,412.448,0.04,64278029,good
500,1,-834.112,1,1,412.448,0.04,44526267,good
500,1,-834.112,1,1,412.448,0.04,17887723,good
500,1,-834.112,1,1,412.448,0.04,53362206,good
500,1,-834.112,1,1,412.448,0.04,8520536,good
500,1,-834.112,1,1,412.448,0.04,82456576,good
500,1,-834.112,1,1,412.448,0.04,90783920,good
500,1,-834.112,1,1,412.448,0.04,81986705,good
500,1,-834.112,1,1,412.448,0.04,1216556,good
238,7.13889,-2670000000,4.6,1,7290000000,1410000,89565283,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,91036839,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,45869639,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,45869638,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,45869637,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,89269802,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,89269803,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,89269801,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,89269804,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,30870721,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,53302993,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,30870720,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,64278029,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,44526267,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,95762352,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,49834417,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,49834419,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,49834418,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,11256942,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,11256943,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,11256941,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,42851841,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,11256944,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,31459546,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,17887723,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,91845162,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,53362206,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,95762355,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,12321508,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,75830644,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,95762353,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,85483012,good
238,7.13889,-2670000000,4.6,1,7290000000,1410000,8520536,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,82456576,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,95762354,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,90783920,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,99720138,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,30870723,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,30870722,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,13323659,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,45869640,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,36564233,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,36564232,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,75830645,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,36564234,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,81986705,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,37052870,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,37052871,good
238,7.13889,-2670000000,4.6,1,7290000000,1410000,80361466,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,80361467,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,80361464,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,80361465,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,49834420,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,1216556,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,36564235,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,75830647,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,75830646,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,18524981,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,37052869,bad
238,7.13889,-2670000000,4.6,1,7290000000,1410000,37052868,good
9801,74.5,292000000,8.2,1,2130000,91.2231,89565283,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,91036839,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,45869639,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,45869638,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,45869637,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,89269802,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,89269803,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,89269801,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,89269804,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,30870721,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,53302993,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,30870720,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,64278029,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,44526267,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,95762352,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,49834417,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,49834419,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,49834418,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,11256942,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,11256943,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,11256941,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,42851841,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,11256944,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,31459546,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,17887723,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,91845162,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,53362206,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,95762355,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,12321508,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,75830644,good
9801,74.5,292000000,8.2,1,2130000,91.2231,95762353,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,85483012,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,47942864,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,47942865,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,47942866,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,8520536,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,82456576,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,95762354,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,90783920,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,99720138,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,30870723,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,30870722,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,13323659,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,45869640,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,36564233,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,36564232,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,75830645,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,36564234,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,81986705,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,37052870,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,37052871,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,80361466,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,80361467,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,80361464,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,80361465,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,49834420,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,1216556,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,36564235,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,75830647,good
9801,74.5,292000000,8.2,1,2130000,91.2231,75830646,good
9801,74.5,292000000,8.2,1,2130000,91.2231,18524981,good
9801,74.5,292000000,8.2,1,2130000,91.2231,37052869,bad
9801,74.5,292000000,8.2,1,2130000,91.2231,37052868,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,89565283,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,91036839,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,45869639,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,45869638,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,45869637,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,89269802,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,89269803,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,89269801,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,89269804,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,30870721,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,53302993,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,30870720,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,64278029,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,44526267,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,95762352,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,49834417,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,49834419,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,49834418,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,11256942,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,11256943,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,11256941,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,42851841,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,11256944,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,31459546,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,17887723,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,91845162,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,53362206,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,95762355,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,12321508,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,75830644,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,95762353,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,85483012,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,47942864,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,47942865,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,47942866,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,8520536,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,82456576,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,95762354,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,90783920,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,99720138,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,30870723,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,30870722,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,13323659,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,45869640,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,36564233,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,36564232,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,75830645,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,36564234,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,81986705,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,37052870,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,37052871,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,80361466,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,80361467,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,80361464,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,80361465,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,49834420,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,1216556,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,36564235,bad
9801,74.5,112000000,8.2,1,1850000,35.1228,75830647,good
9801,74.5,112000000,8.2,1,1850000,35.1228,75830646,good
9801,74.5,112000000,8.2,1,1850000,35.1228,18524981,good
9801,74.5,112000000,8.2,1,1850000,35.1228,37052869,bad
