avg-diag-dist,norm1,col-variability,min-nnzeros-per-row,row-variability,kappa,solver,matrix_name,solver_time,predicted-class,actual_class,default_time,Time Difference,Comparison,SpeedUp
207.3176,6.921513,21.49807,24,21.49807,3465.853,81986705,raefsky2,1.79769313486e+308,bad,bad,0.013656,inf,inf % more time of default solver time,7.5964021529535e-311
215.1551,36.81352,18.46949,1,18.46949,74.07946,29030070,cavity23,0.011296,bad,bad,1.0435,-98.92,-98.92 % less time of default solver time,92.3778328611898
13377.03,2669,0.60206,1,0.60206,24533360,29030070,as-caida_G_120,0.0011449,bad,bad,5.8268,-99.98,-99.98 % less time of default solver time,5089.35278190235
849.6811,8129.613,59.48493,2,57.87321,4.90858,29030070,onetone2,0.0012,bad,bad,0.000688,74.42,74.42 % more time of default solver time,0.5733333333333334
792.7765,2.957396,295.84,2,295.84,512.5285,29030070,adder_dcop_04,0.00033712,bad,bad,0.00013,159.32,159.32 % more time of default solver time,0.3856193640246796
66.22222,1895.947,0.964094,4,1.071613,59879.56,81986705,t2d_q9_A_25,1.79769313486e+308,bad,bad,0.00634,inf,inf % more time of default solver time,3.526742065738e-311
66.22222,1895.947,0.964094,4,1.071613,59879.56,81986705,t2d_q4_A_25,1.79769313486e+308,bad,bad,0.006342,inf,inf % more time of default solver time,3.5278546026677e-311
1295.615,62073.03,13.73004,2,9.192277,7.165538,36564232,extr1b_A_12,0.00016093,bad,bad,0.000181,-11.09,-11.09 % less time of default solver time,1.1247126079661967
1295.615,62073.03,13.73004,2,9.192277,7.165538,36564232,extr1b_A_08,0.00016499,bad,bad,0.00018,-8.34,-8.34 % less time of default solver time,1.0909752106188255
1295.615,62073.03,13.73004,2,9.192277,7.165538,36564232,extr1b_A_09,0.00017118,bad,bad,0.000181,-5.43,-5.43 % less time of default solver time,1.057366514779764
793.8216,1.659115,98.94544,2,98.94544,102.3002,36564232,adder_dcop_51,0.00058818,bad,bad,0.000918,-35.93,-35.93 % less time of default solver time,1.560746710190758
1295.211,62078.87,14.34569,2,10.01171,7.938568,32168839,extr1b_A_23,0.00017977,bad,bad,0.00018,-0.13,-0.13 % less time of default solver time,1.0012794125827447
10358.63,1389.099,13.59389,3,13.59389,3.67316,29030070,TSOPF_RS_b39_c7,0.0012331,bad,bad,0.000337,265.91,265.91 % more time of default solver time,0.27329494769280677
793.8216,1.644563,98.9454,2,98.9454,101.9332,29030070,adder_dcop_54,0.00033784,bad,bad,0.000849,-60.21,-60.21 % less time of default solver time,2.5130239166469335
2427.571,53002.2,28.01667,2,26.66484,1.219051,29030070,hydr1c_A_68,0.00051665,bad,bad,0.000287,80.02,80.02 % more time of default solver time,0.5555017903803348
1002.23,0.995896,12.06679,2,12.06679,3897.84,69654763,add20,0.007571,bad,bad,0.004999,51.45,51.45 % more time of default solver time,0.6602826575089157
2427.857,52685.83,28.91176,2,26.91073,1.174209,36025721,hydr1c_A_65,0.00034809,bad,bad,0.000222,56.8,56.8 % more time of default solver time,0.6377660949754373
1295.211,62079.12,14.31667,2,9.977814,7.961173,36564232,extr1b_A_18,0.00016236,bad,bad,0.000094,72.72,72.72 % more time of default solver time,0.578960335057896
125.9652,844961.1,50.57422,1,50.57422,17787.55,81986705,s1rmt3m1,1.79769313486e+308,bad,bad,0.000486,inf,inf % more time of default solver time,2.70346473809e-312
1903.612,9984.465,54.5609,1,54.55913,2.046673,69654763,s3rmt3m3,0.00053811,bad,bad,0.000386,39.41,39.41 % more time of default solver time,0.717325453903477
3019.319,518813.7,8,1,9.809822,335474900,19932321,c-26,0.00017428,bad,bad,0.000078,123.44,123.44 % more time of default solver time,0.44755565756254306
6005.228,2,4,1,4,3.29894,81986705,poli3,1.79769313486e+308,bad,bad,0.00148,inf,inf % more time of default solver time,8.232773276486e-312
66.22222,93191.72,1.283613,4,1.420731,1.403883,19932321,t2d_q4_A_20,0.015188,bad,bad,0.006556,131.67,131.67 % more time of default solver time,0.4316565709770872
66.22222,93191.72,1.283613,4,1.420731,1.403883,19932321,t2d_q9_A_20,0.015213,bad,bad,0.006632,129.39,129.39 % more time of default solver time,0.4359429435351344
531.1134,12208740,21.60955,2,18.71334,1.934897,36564232,mark3jac080,8.6407,bad,bad,6.6135,30.65,30.65 % more time of default solver time,0.7653893781753792
66.22222,236637.6,1.217124,4,1.362062,1.559123,19932321,t2d_q4_A_30,0.015193,bad,bad,0.00639,137.76,137.76 % more time of default solver time,0.4205884288817218
66.22222,236637.6,1.217124,4,1.362062,1.559123,19932321,t2d_q9_A_30,0.015176,bad,bad,0.006373,138.13,138.13 % more time of default solver time,0.41993937796520825
793.8216,1.644563,98.94544,2,98.94544,94.88779,7285382,adder_dcop_61,0.00020313,bad,bad,0.000477,-57.42,-57.42 % less time of default solver time,2.3482498892334958
7235.701,2.819168,25.86509,2,25.86509,3.672348,90783920,memplus,1.79769313486e+308,bad,bad,0.055465,inf,inf % more time of default solver time,3.08534303905654e-310
793.8216,1.664105,98.94544,2,98.94544,88.05684,45869639,adder_dcop_38,0.019027,bad,bad,0.000272,6895.22,6895.22 % more time of default solver time,0.014295474851526779
59.6,5.01005,1.147373,1,1.147373,1.903725,69654763,fv2,0.00024796,bad,bad,0.000246,0.8,0.8 % more time of default solver time,0.9920954992740766
2314.406,26524340,24.13064,2,19.29646,75008.05,37052868,g7jac020,0.00015616,good,bad,0.24685,-99.94,-99.94 % less time of default solver time,1580.750512295082
157.7643,23.0264,18.33547,1,18.33547,1.467786,37052868,cavity11,1.2964,bad,bad,0.20657,527.58,527.58 % more time of default solver time,0.15934125269978403
3137.309,366869700,7.027274,2,4.933308,1.230537,19932321,fd15,0.00098705,bad,bad,0.000234,321.82,321.82 % more time of default solver time,0.2370700572412745
7787.034,168,0,1,0,10.72919,32168839,tube2,0.0014472,bad,bad,0.001447,0.01,0.01 % more time of default solver time,0.999861802100608
6827.318,108619.2,17.56695,2,17.89277,274.3253,19932321,g7jac120sc,0.024359,bad,bad,10.208,-99.76,-99.76 % less time of default solver time,419.06482203702944
66.22222,628785.8,1.20324,4,1.560951,1.249756,37052868,t2d_q9_A_40,1.5498,bad,bad,0.006112,25256.68,25256.68 % more time of default solver time,0.003943734675441992
56.49718,122.5665,31.26733,9,31.26733,204.9021,69654763,ex28,0.01845,bad,bad,0.021035,-12.29,-12.29 % less time of default solver time,1.1401084010840108
66.22222,675.1248,1.192953,4,1.356471,122483.6,45869639,t2d_q9_A_03,0.0063877,bad,bad,0.006581,-2.94,-2.94 % less time of default solver time,1.030261283404042
2420.837,2298394,19.90817,2,19.05196,1.699392,29030070,hydr1c_A_05,0.00028491,bad,bad,0.000411,-30.68,-30.68 % less time of default solver time,1.4425608086764243
267.2793,2815.21,15.0572,1,15.2769,41489.66,81986705,flowmeter0,1.79769313486e+308,bad,bad,0.000142,inf,inf % more time of default solver time,7.8990121977e-313
4619.115,104,1.113943,1,1.113943,50.34842,29030070,Reuters911_Day_12,0.00012708,bad,bad,0.000068,86.88,86.88 % more time of default solver time,0.5350960025180987
66.22222,84463.15,1.096194,4,1.393384,179674.6,36564232,t2d_q9_A_44,0.0082347,bad,bad,0.006147,33.96,33.96 % more time of default solver time,0.7464752814310176
315.424,2683045000,24.49135,1,24.45394,703.2754,81986705,Zd_Jac2_db,1.79769313486e+308,bad,bad,0.001087,inf,inf % more time of default solver time,6.046638210504e-312
2145.974,16396730,8,1,9.195952,3145559000,19932321,c-20,0.00010872,bad,bad,0.000055,97.67,97.67 % more time of default solver time,0.5058866813833701
2407.43,2269721,29.19731,2,29.98449,194.4439,32168839,hydr1c_A_70,0.00018597,bad,bad,0.000186,-0.02,-0.02 % less time of default solver time,1.0001613163413452
10358.63,1389.099,13.59389,3,13.59389,3.67316,69654763,TSOPF_RS_b39_c7,0.00077009,bad,bad,0.000337,128.51,128.51 % more time of default solver time,0.43761118830266593
115.0087,272.2243,7.553177,1,7.550828,2.717751,19932321,t2dah_a,0.00060487,bad,bad,0.000439,37.78,37.78 % more time of default solver time,0.7257757865326434
115.0087,272.2243,7.553177,1,7.550828,2.717751,19932321,t2dah,0.00065207,bad,bad,0.000358,82.14,82.14 % more time of default solver time,0.5490208106491634
1306.463,4838.612,13.73004,2,12.73824,57612.42,29030070,extr1b_A_07,8.11E-05,bad,bad,0.000358,-77.35,-77.35 % less time of default solver time,4.414303329223181
53.16667,63,18.37362,1,18.37362,16421840000,32168839,watt_2,0.0015595,bad,bad,0.00156,-0.03,-0.03 % less time of default solver time,1.0003206155819173
793.8216,1.663809,98.94544,2,98.94544,62.03566,19932321,adder_dcop_30,0.00022793,bad,bad,0.000662,-65.57,-65.57 % less time of default solver time,2.9044004738296847
192.2968,4605960,22.25839,1,22.25833,1,19932321,cz20468,25.095,bad,bad,4.1895,499.0,499.0 % more time of default solver time,0.16694560669456066
2408.001,2273545,28.62337,2,26.90774,178.5168,81986705,hydr1c_A_66,1.79769313486e+308,bad,bad,0.000185,inf,inf % more time of default solver time,1.02909665956e-312
4550.602,18710.87,8,1,9.653214,6.244176,7285382,c-35,0.00012803,bad,bad,0.000128,0.02,0.02 % more time of default solver time,0.999765679918769
1068.327,1347558,8.405513,56,9.03683,1288.836,36025721,heart2,0.041284,bad,bad,10.062,-99.59,-99.59 % less time of default solver time,243.72638310241254
1102.48,21.61641,16.66971,1,16.6707,2.942074,36025721,SiNa,0.00038505,bad,bad,0.000316,21.85,21.85 % more time of default solver time,0.8206726399168939
66.22222,628785.8,1.20324,4,1.560951,1.581144,45869639,t2d_q4_A_40,0.0063851,bad,bad,0.006095,4.76,4.76 % more time of default solver time,0.9545660991996993
2145.974,16396730,8,1,9.195952,3145559000,36564232,c-20,9.99E-05,bad,bad,0.000055,81.64,81.64 % more time of default solver time,0.5505505505505506
66.22222,675.1248,1.192953,4,1.356471,122483.6,36564232,t2d_q9_A_03,0.0090463,bad,bad,0.006581,37.46,37.46 % more time of default solver time,0.7274797430993887
66.22222,4791.044,1.199713,4,1.354117,396403.8,19932321,t2d_q9_A_12,0.015193,bad,bad,0.012326,23.26,23.26 % more time of default solver time,0.8112946751793589
103.1031,85.13935,18.76616,9,18.76616,27.33333,36564232,cavity09,0.026184,bad,bad,0.3173,-91.75,-91.75 % less time of default solver time,12.11808738160709
793.8216,1.663608,98.94544,2,98.94544,62.22572,69654763,adder_dcop_31,0.00025487,bad,bad,0.000269,-5.25,-5.25 % less time of default solver time,1.0554400282496958
1002.23,0.995896,12.06679,2,12.06679,3897.84,29030070,add20,0.065935,bad,bad,0.004999,1218.96,1218.96 % more time of default solver time,0.0758170925911883
1018.732,93.69727,30.42735,7,30.103,217.6855,19932321,ex26,0.0018902,bad,bad,1.398,-99.86,-99.86 % less time of default solver time,739.6042746799279
2408.001,2258658,29.13269,2,26.93115,183.8645,36564232,hydr1c_A_62,0.00028419,bad,bad,0.000186,52.79,52.79 % more time of default solver time,0.6544917132904043
157.7643,23.0264,18.33547,1,18.33547,1.467786,32168839,cavity11,0.20657,bad,bad,0.20657,0.0,0.0 % less time of default solver time,1.0
66.22222,1743.923,0.964094,4,1.071613,55273.51,19932321,t2d_q9_A_27,0.01517,bad,bad,0.006326,139.8,139.8 % more time of default solver time,0.4170072511535926
66.22222,1743.923,0.964094,4,1.071613,55273.51,19932321,t2d_q4_A_27,0.029142,bad,bad,0.006475,350.07,350.07 % more time of default solver time,0.2221879074874751
66.22222,36.94624,1.039372,4,1.047308,8671.071,36564232,t2d_q4_A_10,0.0089884,bad,bad,0.006607,36.04,36.04 % more time of default solver time,0.7350585198700547
66.22222,36.94624,1.039372,4,1.047308,8671.071,36564232,t2d_q9_A_10,0.0090008,bad,bad,0.00656,37.21,37.21 % more time of default solver time,0.7288241045240423
1295.338,62077.62,14.42482,2,9.989455,8.132567,36564232,extr1b_A_35,0.00016165,bad,bad,0.000181,-10.69,-10.69 % less time of default solver time,1.119703062171358
148.7198,1138142,22.86051,1,22.86039,803845.5,69654763,cz10228,0.22193,bad,bad,1.4511,-84.71,-84.71 % less time of default solver time,6.538548190870996
2407.856,2323054,28.34875,2,27.77982,185.8541,29030070,hydr1c_A_59,0.00035381,bad,bad,0.000202,75.15,75.15 % more time of default solver time,0.5709278991549137
1766.2,34.00327,115.0295,1,115.0295,2.234751,81986705,lhr07,1.79769313486e+308,bad,bad,0.000225,inf,inf % more time of default solver time,1.25160404541e-312
2408.11,2306860,28.74852,2,26.21601,183.7328,32168839,hydr1c_A_41,0.00018597,good,bad,0.000186,-0.02,-0.02 % less time of default solver time,1.0001613163413452
3298.002,19187.95,8,1,9.098086,489.0298,37052868,c-27,0.00049162,bad,bad,0.000095,417.49,417.49 % more time of default solver time,0.19323868028151825
2407.252,2413750,29.76382,2,30.09399,176.4484,36025721,hydr1c_A_74,0.0002048,bad,bad,0.000186,10.11,10.11 % more time of default solver time,0.908203125
2408.001,2270087,28.94268,2,26.49182,173.7511,36564232,hydr1c_A_20,0.000283,bad,bad,0.000206,37.38,37.38 % more time of default solver time,0.7279151943462897
215.1551,46.79771,18.46866,9,18.46866,62.89811,19932321,cavity24,0.043154,bad,bad,1.2904,-96.66,-96.66 % less time of default solver time,29.902210687305928
1306.618,741299.6,13.80673,2,10.67681,1.447031,69654763,extr1b_A_01,8.70E-05,bad,bad,0.000202,-56.93,-56.93 % less time of default solver time,2.32183908045977
2154.625,166.4818,7.886057,7,7.886057,71.69448,90783920,viscoplastic1_C_3,1.79769313486e+308,bad,bad,0.033181,inf,inf % more time of default solver time,1.84575439248055e-310
1913.373,6743057000,27.93371,1,27.42213,1173.671,36025721,gyro,0.0014992,bad,bad,0.001858,-19.31,-19.31 % less time of default solver time,1.2393276414087513
4354.824,197392.6,67.92974,1,65.96292,7.032876,36025721,GT01R,0.4081,bad,bad,0.004259,9482.06,9482.06 % more time of default solver time,0.010436167605978926
16291.27,81.4602,9,5,9,173.334,36025721,viscoplastic2_C_3,0.039062,bad,bad,0.13963,-72.02,-72.02 % less time of default solver time,3.5745737545440583
20.10811,1,8.705163,1,8.705163,11177070,81986705,ted_B,1.79769313486e+308,bad,bad,0.000298,inf,inf % more time of default solver time,1.65768002459e-312
2407.734,2328216,29.24287,2,26.82188,253.8258,29030070,hydr1c_A_17,0.00025487,bad,bad,0.000185,37.77,37.77 % more time of default solver time,0.7258602424765568
38.95714,1910030,18.25266,1,18.25266,764.9927,36025721,plbuckle,7.92E-05,bad,bad,0.00006,32.0,32.0 % more time of default solver time,0.7575757575757576
17492.32,4.089752,3.210354,3,3.210354,2.10608,19932321,Zhao1,0.014862,bad,bad,0.004691,216.82,216.82 % more time of default solver time,0.31563719553222985
10958.44,375384.1,8,1,9.681241,1130046000,36564232,c-47,0.000597,bad,bad,0.000353,69.12,69.12 % more time of default solver time,0.5912897822445562
6827.318,108614.4,17.59421,2,17.9674,88.41066,29030070,g7jac060sc,0.001421,bad,bad,3.637,-99.96,-99.96 % less time of default solver time,2559.4651653764954
1295.338,62078.17,14.40508,2,10.00717,8.03372,32168839,extr1b_A_30,0.00011277,bad,bad,0.000113,-0.2,-0.2 % less time of default solver time,1.002039549525583
6827.318,108619.2,17.56695,2,17.89277,274.3253,69654763,g7jac120sc,0.024771,bad,bad,10.208,-99.76,-99.76 % less time of default solver time,412.09478826046586
7899.428,37329.74,14.48836,1,15.90564,52201110,36025721,c-44,0.00036311,bad,bad,0.000189,92.12,92.12 % more time of default solver time,0.5205034287130622
1295.488,62073.03,13.73004,2,9.192277,7.165538,29030070,extr1b_A_15,7.10E-05,bad,bad,0.000181,-60.77,-60.77 % less time of default solver time,2.5492957746478875
1295.488,62073.03,13.73004,2,9.192277,7.165538,29030070,extr1b_A_16,7.10E-05,bad,bad,0.000189,-62.43,-62.43 % less time of default solver time,2.6619718309859155
699.6599,3.079712,22.05622,1,22.05622,262.8166,81986705,plat1919,1.79769313486e+308,bad,bad,0.000119,inf,inf % more time of default solver time,6.61959472905e-313
43.2426,416,2.31597,2,2.318063,1445220,36025721,cell2,1.2319,bad,bad,0.70276,75.29,75.29 % more time of default solver time,0.5704683821738777
531.1832,2097152,9.976185,2,13.15285,6822.776,36564232,mark3jac020sc,0.021152,bad,bad,0.003648,479.82,479.82 % more time of default solver time,0.17246596066565809
66.22222,4791.044,1.199713,4,1.354117,396406.3,36564232,t2d_q4_A_12,0.0089822,bad,bad,0.006477,38.68,38.68 % more time of default solver time,0.7210928280376746
176.6775,1306,1.740363,2,1.740363,18376.04,37052868,CAG_mat364,0.0077949,bad,bad,0.001115,599.09,599.09 % more time of default solver time,0.14304224557082196
1711.529,386.2931,4.707724,2,4.817186,64.30901,36025721,jan99jac020sc,0.00089192,bad,bad,0.006641,-86.57,-86.57 % less time of default solver time,7.445735043501659
1089.52,32.81764,300.1218,1,300.1485,1.603216,36025721,lhr04c,0.0008142,bad,bad,0.000125,551.36,551.36 % more time of default solver time,0.15352493244902973
38.95714,1910030,18.25266,1,18.25266,764.9927,29030070,plbuckle,0.29835,bad,bad,0.00006,497150.0,497150.0 % more time of default solver time,0.00020110608345902463
2276.313,1061178,14.01906,2,14.01906,236137.5,29030070,jan99jac040,0.00035119,bad,bad,0.005207,-93.26,-93.26 % less time of default solver time,14.826731968450128
22.85714,191.6127,4.150981,2,4.079623,1156.363,36564232,shyy41,7.82E-05,good,bad,0.000059,32.54,32.54 % more time of default solver time,0.7544757033248081
1711.529,386.2931,4.707724,2,4.817186,64.30901,36564232,jan99jac020sc,0.0061219,bad,bad,0.006641,-7.82,-7.82 % less time of default solver time,1.0847939365229748
66.22222,256.8144,1.108804,4,1.260433,47165.34,36564232,t2d_q4_A_04,0.0090044,bad,bad,0.006479,38.98,38.98 % more time of default solver time,0.7195371151881303
66.22222,13314.43,1.051774,4,1.258432,145010.6,29030070,t2d_q4_A_37,1.557,bad,bad,0.006164,25159.57,25159.57 % more time of default solver time,0.003958895311496468
66.22222,12143.3,1.041705,4,1.258433,108814.6,90783920,t2d_q4_A_35,1.79769313486e+308,bad,bad,0.00625,inf,inf % more time of default solver time,3.4766779039218e-311
2407.04,2323054,28.34875,2,26.14138,204.3667,36564232,hydr1c_A_60,0.00027966,bad,bad,0.000202,38.45,38.45 % more time of default solver time,0.7223056568690553
66.22222,12789.05,1.122296,4,1.252157,1.503853,81986705,t2d_q9_A_22,1.79769313486e+308,bad,bad,0.006344,inf,inf % more time of default solver time,3.528967139597e-311
66.22222,12789.05,1.122296,4,1.252157,1.503853,81986705,t2d_q4_A_22,1.79769313486e+308,bad,bad,0.006444,inf,inf % more time of default solver time,3.5845939860596e-311
57.75926,9.07655,19.87968,1,19.87968,4.419455,32168837,inlet,0.0027812,bad,bad,0.000568,389.65,389.65 % more time of default solver time,0.20422839062275278
1766.2,34.00427,300.1218,1,300.1485,2.024221,19932321,lhr07c,0.0019991,bad,bad,0.00034,487.97,487.97 % more time of default solver time,0.17007653444049822
22.24719,5346.91,1.998053,4,1.998053,1.286327,37052868,piston,1.0948,bad,bad,0.001295,84440.54,84440.54 % more time of default solver time,0.001182864450127877
66.22222,132173.3,1.096194,4,1.393387,1.233862,37052868,t2d_q4_A_42,1.545,bad,bad,0.006091,25265.29,25265.29 % more time of default solver time,0.0039423948220064725
66.22222,132173.3,1.096194,4,1.393387,1.233862,37052868,t2d_q9_A_42,1.5515,bad,bad,0.006113,25280.34,25280.34 % more time of default solver time,0.003940058008378988
66.22222,1860.857,1.04785,4,1.071613,72394.64,32168839,t2d_q4_A_28,0.0064132,bad,bad,0.006413,0.0,0.0 % less time of default solver time,0.9999688143204641
1145.818,22.89451,16.67064,1,16.66817,2.87792,80361467,Na5,0.0013058,bad,bad,0.000438,198.13,198.13 % more time of default solver time,0.33542655843161284
5837.478,888.1629,8,1,9.655902,60847670000,32168839,c-38,0.00015998,bad,bad,0.00016,-0.01,-0.01 % less time of default solver time,1.0001250156269534
793.8216,1.644563,98.94544,2,98.94544,62.8272,69654763,adder_dcop_69,0.00025916,bad,bad,0.000673,-61.49,-61.49 % less time of default solver time,2.5968513659515358
793.8216,1.644563,98.94544,2,98.94544,62.8272,69654763,adder_dcop_64,0.00025272,bad,bad,0.000398,-36.5,-36.5 % less time of default solver time,1.5748654637543527
3190.871,2942.475,6.730955,3,6.730955,3.396799,36564232,TSOPF_RS_b162_c1,0.00039721,good,bad,0.00027,47.11,47.11 % more time of default solver time,0.6797411948339669
4817.594,86,0.90309,1,1.079181,17.15142,37052868,Reuters911_Day_54,9.80E-05,good,bad,0.000071,38.03,38.03 % more time of default solver time,0.7244897959183674
78.18505,167073100,16.59974,1,16.59974,1.499393,36564232,ex18,0.0018249,bad,bad,0.000585,211.95,211.95 % more time of default solver time,0.32056551043892817
66.22222,760.8224,1.032237,4,1.140008,65554.59,37052868,t2d_q4_A_14,1.5505,bad,bad,0.006471,23860.75,23860.75 % more time of default solver time,0.00417349242179942
66.22222,760.8224,1.032237,4,1.140008,65554.59,37052868,t2d_q9_A_14,1.5472,bad,bad,0.006338,24311.49,24311.49 % more time of default solver time,0.004096432264736298
14124.42,2,5,1,5,8.274896,81986705,poli4,1.79769313486e+308,bad,bad,0.002707,inf,inf % more time of default solver time,1.5058187337467e-311
1089.52,32.81664,54.32055,1,54.32055,1.603471,37052868,lhr04,0.00018501,good,bad,0.000125,48.01,48.01 % more time of default solver time,0.6756391546402898
207.3176,6.137601,21.88374,24,21.88374,7001.199,29030070,raefsky1,2.6823,bad,bad,0.007827,34169.84,34169.84 % more time of default solver time,0.00291801811877866
4354.824,197392.6,67.92974,1,65.96292,7.032876,19932321,GT01R,1.5712,bad,bad,0.004259,36791.29,36791.29 % more time of default solver time,0.0027106670061099796
16291.27,8141.743,11,5,11,173.3017,32168839,viscoplastic2_C_5,0.17968,bad,bad,0.17968,0.0,0.0 % less time of default solver time,1.0
2408.001,2258658,28.5598,2,29.56166,177.4435,81986705,hydr1c_A_63,1.79769313486e+308,bad,bad,0.000187,inf,inf % more time of default solver time,1.040222028854e-312
2408.11,2306860,28.74852,2,26.21601,183.7328,29030070,hydr1c_A_41,0.00069499,bad,bad,0.000186,273.65,273.65 % more time of default solver time,0.2676297500683463
793.8216,1.663809,98.94544,2,98.94544,62.03566,29030070,adder_dcop_30,0.00033379,bad,bad,0.000662,-49.58,-49.58 % less time of default solver time,1.9832829024236798
795.7945,3.445624,6.787812,1,6.787812,5.390654,81986705,zenios,1.79769313486e+308,bad,bad,0.00004,inf,inf % more time of default solver time,2.2250738585e-313
4653.076,83,0.90309,1,0.90309,10.52411,29030070,Reuters911_Day_64,0.00024009,bad,bad,0.000064,275.14,275.14 % more time of default solver time,0.26656670415260947
2145.974,16396730,8,1,9.195952,3145559000,90783920,c-20,1.79769313486e+308,bad,bad,0.000055,inf,inf % more time of default solver time,3.05947655543e-313
3725.25,53483.49,8.295805,3,8.295805,1.312846,32168839,cryg10000,1.3192,bad,bad,1.3192,0.0,0.0 % less time of default solver time,1.0
677.0249,1,1.777991,3,1.777991,10.34839,7285382,cage9,0.00098109,bad,bad,0.00041,139.29,139.29 % more time of default solver time,0.4179025369741818
4647.173,2,4,1,4,33.05747,69654763,poli_large,0.00079083,bad,bad,0.001039,-23.89,-23.89 % less time of default solver time,1.3138095418737277
8280.763,65290.55,23.36005,1,22.81788,283.5863,37052868,c-43,0.00055838,good,bad,0.000275,103.05,103.05 % more time of default solver time,0.4924961495755579
793.8216,1.663608,98.94544,2,98.94544,62.22572,37052868,adder_dcop_31,0.00017405,bad,bad,0.000269,-35.3,-35.3 % less time of default solver time,1.545532892846883
1536.241,696.0369,15,2,15,8579.879,36025721,circuit_2,0.00033855,bad,bad,0.000843,-59.84,-59.84 % less time of default solver time,2.4900310146211786
66.22222,1895.947,0.964094,4,1.071613,59879.56,45869639,t2d_q4_A_25,0.006525,bad,bad,0.006342,2.89,2.89 % more time of default solver time,0.9719540229885058
1295.615,62078.13,14.40689,2,10.00628,7.131647,81986705,extr1b_A_32,1.79769313486e+308,bad,bad,0.000189,inf,inf % more time of default solver time,1.05134739815e-312
8917.951,1208498,75.74329,1,77.4584,670.0852,32168837,rajat22,0.18373,bad,bad,5.4974,-96.66,-96.66 % less time of default solver time,29.92107984542535
8917.951,1208498,75.74329,1,77.4584,670.0852,81986705,rajat22,1.79769313486e+308,bad,bad,5.4974,inf,inf % more time of default solver time,3.058030257443312e-308
66.22222,13314.43,1.051774,4,1.258432,145010.6,36564232,t2d_q4_A_37,0.0082505,bad,bad,0.006164,33.85,33.85 % more time of default solver time,0.7471062359856979
1306.618,741526.8,13.78493,2,10.65529,1.436186,29030070,extr1b_A_03,7.99E-05,bad,bad,0.000214,-62.66,-62.66 % less time of default solver time,2.6783479349186483
2614.427,2111.702,8,1,9.262202,3.043978,36025721,c-25,0.00011778,bad,bad,0.000121,-2.66,-2.66 % less time of default solver time,1.0273391068093054
2407.43,2296333,27.93044,2,29.9565,192.0068,36025721,hydr1c_A_27,0.00021601,bad,bad,0.000184,17.4,17.4 % more time of default solver time,0.8518124160918477
103.1031,25.41258,18.65127,1,18.65127,8105.049,81986705,cavity06,1.79769313486e+308,bad,bad,0.024206,inf,inf % more time of default solver time,1.3465034454774e-310
38.95714,1910030,18.25266,1,18.25266,764.9927,69654763,plbuckle,0.00011921,bad,bad,0.00006,98.68,98.68 % more time of default solver time,0.5033134804127171
215.1551,36.81352,18.46949,1,18.46949,74.07946,69654763,cavity23,0.02196,bad,bad,1.0435,-97.9,-97.9 % less time of default solver time,47.51821493624772
59.6,5.01005,1.147373,1,1.147373,1.903725,36564232,fv2,0.00028396,bad,bad,0.000246,15.43,15.43 % more time of default solver time,0.8663191998873082
2619.653,34.01184,300.0004,1,300.0004,1.355457,81986705,lhr10c,1.79769313486e+308,bad,bad,0.000487,inf,inf % more time of default solver time,2.709027422736e-312
2344.653,386.2931,8.68914,2,8.089644,8.00128,32168837,jan99jac060sc,0.0049658,bad,bad,0.42448,-98.83,-98.83 % less time of default solver time,85.48068790527206
3357.687,2947531,15.80011,1,16.29494,4404925000,36564232,c-28,0.00013304,bad,bad,0.000078,70.56,70.56 % more time of default solver time,0.5862898376428143
1295.338,62077.62,14.42482,2,9.989455,8.132567,69654763,extr1b_A_35,0.00010204,bad,bad,0.000181,-43.62,-43.62 % less time of default solver time,1.773814190513524
793.8216,4.910904,270.5304,2,270.5304,164.5511,19932321,adder_dcop_10,0.0004127,bad,bad,0.000217,90.18,90.18 % more time of default solver time,0.5258056699781923
66.22222,13238.71,1.274212,4,1.425323,1.383967,29030070,t2d_q9_A_11,1.5578,bad,bad,0.006567,23621.64,23621.64 % more time of default solver time,0.004215560405700347
793.8216,1.904575,215.6511,2,215.6511,64.03587,19932321,adder_dcop_19,0.00021243,bad,bad,0.000174,22.09,22.09 % more time of default solver time,0.8190933483971191
192.2968,4605960,22.25839,1,22.25833,1,29030070,cz20468,0.0015333,bad,bad,4.1895,-99.96,-99.96 % less time of default solver time,2732.342007434944
157.7643,18.9037,18.3318,9,18.3318,20069.32,81986705,cavity10,1.79769313486e+308,bad,bad,0.11613,inf,inf % more time of default solver time,6.45994567971934e-310
6721.03,67963.69,32.88357,1,32.95132,1.871946,36564232,cbuckle,0.0013909,bad,bad,0.001799,-22.68,-22.68 % less time of default solver time,1.2934071464519377
20.10811,1,12.5357,1,12.5357,75647910000,36564232,ted_B_unscaled,0.00043201,bad,bad,0.000295,46.44,46.44 % more time of default solver time,0.6828545635517697
6827.318,535673000,26.32059,2,19.77358,8018.001,29030070,g7jac140,0.0020261,bad,bad,10.915,-99.98,-99.98 % less time of default solver time,5387.197078130398
955.7804,9453,2.158362,2,2.158362,189347.9,32168839,CAG_mat1916,0.0293,bad,bad,0.0293,0.0,0.0 % less time of default solver time,1.0
836.108,340858.3,10.57672,1,10.58338,250639.5,59072883,airfoil_2d,24.533,bad,bad,0.022197,110423.94,110423.94 % more time of default solver time,0.0009047813149635185
