@relation 'petsc_data-weka.filters.unsupervised.attribute.Remove-R25-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.Remove-R1-9,12-13,15-22,24-29,31,33-38,40,42-53'

@attribute avg-diag-dist numeric
@attribute nnz numeric
@attribute norm1 numeric
@attribute col-variability numeric
@attribute min-nnzeros-per-row numeric
@attribute row-variability numeric
@attribute n-nonzero-diags numeric
@attribute kappa numeric
@attribute solver {89565283,8793455,90197667,49598909,91036839,45869639,45869638,45869637,47942867,89269802,89269803,89269801,89269804,59072883,59072882,59072881,7285381,7285384,59072884,49598911,49598910,49598912,30870721,36025723,36025722,53302993,30870720,64278029,36025724,44526267,8793454,8793456,8793453,17734818,32168839,32168838,57331597,95762352,57331599,57331598,32168837,88865078,88865079,49834417,49834419,49834418,88865076,88865077,11256942,11256943,11256941,42851841,11256944,31459546,17887723,91845162,53362206,95762355,12321508,75830644,57331600,43373444,95762353,43373441,43373442,43373443,91068411,91068410,5890861,85483012,5890863,5890862,18868444,18868441,18868443,18868442,91068408,47942864,47942865,47942866,91068409,8520536,5890860,82456576,29030069,95762354,90783920,99720138,29030071,29030070,29030072,85490469,30870723,30870722,26415435,26415434,26415433,26415432,13323659,45869640,36564233,68908713,7285382,36564232,7285383,75830645,36564234,81986705,29553941,29553943,29553942,69654761,29553944,69654763,69654762,32874609,32168840,90197664,90197665,90197666,69654760,37052870,37052871,19932321,19932323,19932322,19932324,80361466,80361467,80361464,80361465,49834420,1216556,38678404,38678401,38678402,38678403,32874611,32874610,32874612,44114477,44114476,44114479,44114478,36564235,36025721,75830647,75830646,85490471,85490470,85490472,18524981,37052869,37052868}
@attribute class {good,bad}

@data
1631.25,1387773,3285071,8.483076,56,8.315519,6525,2647.755,38678401,bad
1631.25,1387773,3285071,8.483076,56,8.315519,6525,2647.755,36564232,bad
2619.653,243167,34.01184,300.0004,1,300.0004,7946,1.355457,89565283,bad
128.5492,2319,20004,17.18981,3,17.18981,264,41557460,89565283,good
128.5492,2319,20004,17.18981,3,17.18981,264,41557460,30870720,bad
128.5492,2319,20004,17.18981,3,17.18981,264,41557460,18868441,good
128.5492,2319,20004,17.18981,3,17.18981,264,41557460,68908713,good
164.2987,3638,25.90324,5,2,5.431689,626,1.362791,29553943,good
164.2987,3638,25.90324,5,2,5.431689,626,1.362791,80361466,good
2048.003,36879,2000004,26.87428,3,26.87428,4103,313286.2,89565283,good
2048.003,36879,2000004,26.87428,3,26.87428,4103,313286.2,36564232,bad
2048.003,36879,2000004,26.87428,3,26.87428,4103,313286.2,36564234,bad
2048.003,36879,2000004,26.87428,3,26.87428,4103,313286.2,29553943,bad
2048.003,36879,2000004,26.87428,3,26.87428,4103,313286.2,29553944,bad
2048.003,36879,2000004,26.87428,3,26.87428,4103,313286.2,38678403,good
1024.006,18447,20004,24.46265,3,24.46265,2055,50605.8,89565283,good
3693.732,325863,30119.95,22.07428,1,20.89415,869,1.825854,89565283,good
3693.732,325863,30119.95,22.07428,1,20.89415,869,1.825854,30870720,bad
3693.732,325863,30119.95,22.07428,1,20.89415,869,1.825854,26415433,bad
3693.732,325863,30119.95,22.07428,1,20.89415,869,1.825854,44114476,bad
3693.732,325863,30119.95,22.07428,1,20.89415,869,1.825854,47942866,bad
3693.732,325863,30119.95,22.07428,1,20.89415,869,1.825854,49834419,bad
3693.732,325863,30119.95,22.07428,1,20.89415,869,1.825854,29030070,good
3693.732,325863,30119.95,22.07428,1,20.89415,869,1.825854,36564232,bad
3693.732,325863,30119.95,22.07428,1,20.89415,869,1.825854,91068410,bad
3693.732,325863,30119.95,22.07428,1,20.89415,869,1.825854,5890860,bad
3693.732,325863,30119.95,22.07428,1,20.89415,869,1.825854,18868441,bad
3693.732,325863,30119.95,22.07428,1,20.89415,869,1.825854,38678401,bad
3693.732,325863,30119.95,22.07428,1,20.89415,869,1.825854,68908713,bad
3693.732,325863,30119.95,22.07428,1,20.89415,869,1.825854,47942865,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,88865078,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,89565283,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,75830647,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,91036839,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,53362206,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,32874609,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,45869637,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,18524981,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,12321508,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,37052870,good
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,89269804,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,59072882,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,59072881,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,80361466,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,80361464,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,80361465,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,91068410,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,1216556,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,64278029,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,5890863,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,5890862,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,38678401,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,30870722,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,30870721,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,30870720,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,26415433,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,44114476,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,36564232,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,75830644,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,13323659,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,75830646,bad
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,95762355,good
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,57331598,good
531.1134,56175,12208740,21.60955,2,18.71334,679,90.24236,68908713,bad
2408.001,24809,2291018,29.40123,2,26.86676,7953,180.7146,30870722,good
2408.001,24809,2291018,29.40123,2,26.86676,7953,180.7146,30870721,good
2408.001,24809,2291018,29.40123,2,26.86676,7953,180.7146,36564232,good
2408.001,24809,2291018,29.40123,2,26.86676,7953,180.7146,26415433,bad
2408.001,24809,2291018,29.40123,2,26.86676,7953,180.7146,89565283,bad
2407.697,24785,2291018,29.40353,2,31.23805,7952,186.3414,89565283,bad
2407.844,24800,2338560,30.17246,2,30.12502,7950,287.0132,17734818,good
2407.844,24800,2338560,30.17246,2,30.12502,7950,287.0132,89565283,bad
2407.844,24800,2338560,30.17246,2,30.12502,7950,287.0132,30870720,good
2407.844,24800,2338560,30.17246,2,30.12502,7950,287.0132,44114476,bad
2407.844,24800,2338560,30.17246,2,30.12502,7950,287.0132,47942866,bad
2407.844,24800,2338560,30.17246,2,30.12502,7950,287.0132,59072882,bad
2407.844,24800,2338560,30.17246,2,30.12502,7950,287.0132,29030070,good
2407.844,24800,2338560,30.17246,2,30.12502,7950,287.0132,91068410,good
2407.844,24800,2338560,30.17246,2,30.12502,7950,287.0132,13323659,good
2407.844,24800,2338560,30.17246,2,30.12502,7950,287.0132,1216556,good
2407.844,24800,2338560,30.17246,2,30.12502,7950,287.0132,5890862,bad
2407.844,24800,2338560,30.17246,2,30.12502,7950,287.0132,95762355,good
2407.844,24800,2338560,30.17246,2,30.12502,7950,287.0132,37052870,good
2407.844,24800,2338560,30.17246,2,30.12502,7950,287.0132,53362206,good
2407.844,24800,2338560,30.17246,2,30.12502,7950,287.0132,57331598,good
2407.844,24800,2338560,30.17246,2,30.12502,7950,287.0132,38678401,good
2407.844,24800,2338560,30.17246,2,30.12502,7950,287.0132,47942865,good
2427.24,28846,54353.15,27.7462,2,27.32525,8307,1.407512,89565283,bad
2427.24,28846,54353.15,27.7462,2,27.32525,8307,1.407512,68908713,good
2408.201,24801,2316819,30.66471,2,28.1316,7952,183.76,89565283,bad
2427.511,28861,66035.28,30.66095,2,28.79542,8311,1.293485,89565283,bad
2427.288,28849,58138.05,29.40351,2,27.58136,8312,1.183745,5890863,bad
2427.288,28849,58138.05,29.40351,2,27.58136,8312,1.183745,89565283,bad
2408.001,24809,2316819,30.06439,2,27.71961,7953,183.7612,89565283,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,91068408,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,88865079,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,89565283,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,47942865,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,47942866,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,75830645,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,11256941,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,29030069,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,91845162,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,95762355,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,90197667,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,89269802,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,89269801,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,37052870,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,37052871,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,43373444,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,43373443,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,59072883,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,29030072,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,59072884,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,49598911,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,91068411,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,49598912,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,5890860,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,38678402,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,38678403,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,26415434,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,44114477,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,44114479,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,36564235,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,32168839,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,32168838,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,57331597,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,95762352,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,45869640,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,57331599,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,57331598,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,37052868,bad
2408.001,24808,2273545,27.71042,2,27.83603,7953,178.5168,89565283,bad
2408.001,24808,2273545,27.71042,2,27.83603,7953,178.5168,64278029,bad
1145.818,155731,22.89451,16.67064,1,16.66817,2292,2.87792,89565283,bad
1145.818,155731,22.89451,16.67064,1,16.66817,2292,2.87792,49598909,good
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,88865078,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,89565283,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,44114478,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,47942864,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,8793454,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,49834419,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,49834418,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,88865077,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,32874610,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,75830647,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,85483012,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,29553941,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,29553943,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,17887723,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,29553944,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,49598909,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,29553942,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,53362206,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,32874609,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,45869637,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,18524981,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,80361465,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,90197664,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,90197665,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,69654760,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,12321508,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,85490469,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,91036839,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,89269804,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,19932322,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,19932324,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,59072882,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,59072881,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,80361466,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,80361464,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,17734818,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,49834420,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,29030070,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,91068410,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,1216556,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,64278029,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,75830646,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,38678404,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,26415433,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,5890863,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,5890862,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,38678401,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,8793453,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,18868444,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,30870721,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,30870720,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,18868441,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,44114476,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,18868442,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,36564232,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,75830644,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,13323659,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,43373441,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,85490471,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,32168837,bad
66.22222,87025,5.333333,1.034632,4,1.034632,9,2145.693,30870722,bad
964.4461,19635,20373660,24.44239,2,19.29646,1002,60222.06,89565283,good
964.4461,19635,20373660,24.44239,2,19.29646,1002,60222.06,30870720,bad
964.4461,19635,20373660,24.44239,2,19.29646,1002,60222.06,18868441,bad
964.4461,19635,20373660,24.44239,2,19.29646,1002,60222.06,47942865,bad
964.4461,19635,20373660,24.44239,2,19.29646,1002,60222.06,47942866,bad
964.4461,19635,20373660,24.44239,2,19.29646,1002,60222.06,49834419,bad
964.4461,19635,20373660,24.44239,2,19.29646,1002,60222.06,29030070,good
964.4461,19635,20373660,24.44239,2,19.29646,1002,60222.06,91068410,good
964.4461,19635,20373660,24.44239,2,19.29646,1002,60222.06,5890860,bad
964.4461,19635,20373660,24.44239,2,19.29646,1002,60222.06,68908713,good
20.10811,77592,1,8.705163,1,8.705163,37,11177070,36025721,good
20.10811,77592,1,8.705163,1,8.705163,37,11177070,89565283,bad
751.1841,265113,1.221141,18.62187,1,18.62187,1483,1.532423,38678404,good
751.1841,265113,1.221141,18.62187,1,18.62187,1483,1.532423,29553943,good
751.1841,265113,1.221141,18.62187,1,18.62187,1483,1.532423,80361466,good
751.1841,265113,1.221141,18.62187,1,18.62187,1483,1.532423,89565283,good
?,20360,0.000002,9.445208,1,9.445208,1,6031.418,89565283,bad
176.6775,13585,1306,1.740363,2,1.740363,707,18376.04,59072882,bad
176.6775,13585,1306,1.740363,2,1.740363,707,18376.04,89565283,bad
176.6775,13585,1306,1.740363,2,1.740363,707,18376.04,85490472,good
176.6775,13585,1306,1.740363,2,1.740363,707,18376.04,36564232,bad
176.6775,13585,1306,1.740363,2,1.740363,707,18376.04,36564234,bad
176.6775,13585,1306,1.740363,2,1.740363,707,18376.04,37052871,bad
176.6775,13585,1306,1.740363,2,1.740363,707,18376.04,29553943,good
176.6775,13585,1306,1.740363,2,1.740363,707,18376.04,49598909,bad
176.6775,13585,1306,1.740363,2,1.740363,707,18376.04,29553944,good
176.6775,13585,1306,1.740363,2,1.740363,707,18376.04,38678403,good
4647.173,33074,2,4,1,4,5407,33.05747,89565283,bad
4647.173,33074,2,4,1,4,5407,33.05747,68908713,bad
28.33333,1545,1223,3.085291,1,3.087426,9,611.5048,80361466,good
28.33333,1545,1223,3.085291,1,3.087426,9,611.5048,80361467,good
28.33333,1545,1223,3.085291,1,3.087426,9,611.5048,80361465,good
28.33333,1545,1223,3.085291,1,3.087426,9,611.5048,36564233,good
28.33333,1545,1223,3.085291,1,3.087426,9,611.5048,36564232,good
28.33333,1545,1223,3.085291,1,3.087426,9,611.5048,75830644,good
28.33333,1545,1223,3.085291,1,3.087426,9,611.5048,13323659,good
28.33333,1545,1223,3.085291,1,3.087426,9,611.5048,38678404,good
28.33333,1545,1223,3.085291,1,3.087426,9,611.5048,29553943,good
22.18571,359,6.143375,1.928747,2,1.928747,70,1.287178,49834417,good
22.18571,359,6.143375,1.928747,2,1.928747,70,1.287178,88865077,bad
22.18571,359,6.143375,1.928747,2,1.928747,70,1.287178,29553943,bad
22.18571,359,6.143375,1.928747,2,1.928747,70,1.287178,95762355,good
22.18571,359,6.143375,1.928747,2,1.928747,70,1.287178,89269803,good
22.18571,359,6.143375,1.928747,2,1.928747,70,1.287178,89269801,good
22.18571,359,6.143375,1.928747,2,1.928747,70,1.287178,37052871,good
22.18571,359,6.143375,1.928747,2,1.928747,70,1.287178,89269804,good
22.18571,359,6.143375,1.928747,2,1.928747,70,1.287178,7285381,good
22.18571,359,6.143375,1.928747,2,1.928747,70,1.287178,80361466,good
22.18571,359,6.143375,1.928747,2,1.928747,70,1.287178,80361467,good
22.18571,359,6.143375,1.928747,2,1.928747,70,1.287178,7285384,good
22.18571,359,6.143375,1.928747,2,1.928747,70,1.287178,80361465,good
22.18571,359,6.143375,1.928747,2,1.928747,70,1.287178,29030071,good
22.18571,359,6.143375,1.928747,2,1.928747,70,1.287178,36025721,good
22.18571,359,6.143375,1.928747,2,1.928747,70,1.287178,64278029,bad
22.18571,359,6.143375,1.928747,2,1.928747,70,1.287178,85483012,good
22.18571,359,6.143375,1.928747,2,1.928747,70,1.287178,31459546,good
22.18571,359,6.143375,1.928747,2,1.928747,70,1.287178,30870721,good
22.18571,359,6.143375,1.928747,2,1.928747,70,1.287178,30870720,good
22.18571,359,6.143375,1.928747,2,1.928747,70,1.287178,36564233,good
22.18571,359,6.143375,1.928747,2,1.928747,70,1.287178,36564232,good
22.18571,359,6.143375,1.928747,2,1.928747,70,1.287178,75830644,good
22.18571,359,6.143375,1.928747,2,1.928747,70,1.287178,13323659,good
22.18571,359,6.143375,1.928747,2,1.928747,70,1.287178,75830646,good
22.18571,359,6.143375,1.928747,2,1.928747,70,1.287178,32168839,good
22.18571,359,6.143375,1.928747,2,1.928747,70,1.287178,95762354,good
22.18571,359,6.143375,1.928747,2,1.928747,70,1.287178,95762352,good
22.18571,359,6.143375,1.928747,2,1.928747,70,1.287178,37052869,good
2154.625,61166,166309.2,10.88606,7,10.88606,7251,8.87634,89565283,bad
2154.625,61166,166309.2,10.88606,7,10.88606,7251,8.87634,49598909,bad
795.7945,15032,3.445624,6.787812,1,6.787812,1100,5.390654,59072882,bad
795.7945,15032,3.445624,6.787812,1,6.787812,1100,5.390654,89565283,bad
795.7945,15032,3.445624,6.787812,1,6.787812,1100,5.390654,44114476,good
795.7945,15032,3.445624,6.787812,1,6.787812,1100,5.390654,32874609,bad
795.7945,15032,3.445624,6.787812,1,6.787812,1100,5.390654,49598910,bad
795.7945,15032,3.445624,6.787812,1,6.787812,1100,5.390654,91068411,good
795.7945,15032,3.445624,6.787812,1,6.787812,1100,5.390654,64278029,bad
795.7945,15032,3.445624,6.787812,1,6.787812,1100,5.390654,57331597,good
795.7945,15032,3.445624,6.787812,1,6.787812,1100,5.390654,44526267,bad
795.7945,15032,3.445624,6.787812,1,6.787812,1100,5.390654,5890860,good
795.7945,15032,3.445624,6.787812,1,6.787812,1100,5.390654,57331599,good
795.7945,15032,3.445624,6.787812,1,6.787812,1100,5.390654,5890862,good
795.7945,15032,3.445624,6.787812,1,6.787812,1100,5.390654,43373441,bad
795.7945,15032,3.445624,6.787812,1,6.787812,1100,5.390654,68908713,good
124.9746,143300,5260.175,23.49056,1,23.49056,118,1.59468,89565283,bad
124.9746,143300,5260.175,23.49056,1,23.49056,118,1.59468,18868441,good
124.9746,143300,5260.175,23.49056,1,23.49056,118,1.59468,68908713,bad
?,9669,1.10188,5.97202,1,5.97202,1,1.18756,89565283,bad
66.22222,87025,93191.72,1.283613,4,1.420731,9,1.403883,29553943,bad
66.22222,87025,93191.72,1.283613,4,1.420731,9,1.403883,80361466,bad
66.22222,87025,12789.05,1.122296,4,1.252157,9,1.503853,89565283,bad
382.5217,40110,19.01436,20.6992,1,20.6992,1129,1.100813,59072882,bad
382.5217,40110,19.01436,20.6992,1,20.6992,1129,1.100813,59072881,bad
382.5217,40110,19.01436,20.6992,1,20.6992,1129,1.100813,57331598,good
382.5217,40110,19.01436,20.6992,1,20.6992,1129,1.100813,26415433,bad
382.5217,40110,19.01436,20.6992,1,20.6992,1129,1.100813,44114476,bad
382.5217,40110,19.01436,20.6992,1,20.6992,1129,1.100813,5890862,bad
382.5217,40110,19.01436,20.6992,1,20.6992,1129,1.100813,32874609,bad
382.5217,40110,19.01436,20.6992,1,20.6992,1129,1.100813,91068410,good
382.5217,40110,19.01436,20.6992,1,20.6992,1129,1.100813,89565283,good
382.5217,40110,19.01436,20.6992,1,20.6992,1129,1.100813,1216556,bad
382.5217,40110,19.01436,20.6992,1,20.6992,1129,1.100813,64278029,bad
382.5217,40110,19.01436,20.6992,1,20.6992,1129,1.100813,5890863,bad
382.5217,40110,19.01436,20.6992,1,20.6992,1129,1.100813,43373443,bad
382.5217,40110,19.01436,20.6992,1,20.6992,1129,1.100813,68908713,good
382.5217,40110,19.01436,20.6992,1,20.6992,1129,1.100813,53362206,bad
380.9263,20044,19.01436,20.6992,1,20.6992,1126,1.168659,89565283,good
3768.934,48928,407175.6,6.956126,2,7.153659,14948,120.2018,36564232,bad
3768.934,48928,407175.6,6.956126,2,7.153659,14948,120.2018,26415433,bad
1766.2,163716,34.00327,115.0295,1,115.0295,5456,2.234751,89565283,good
3357.687,17594,2947531,15.80011,1,16.29494,2340,4404925000,89565283,bad
3357.687,17594,2947531,15.80011,1,16.29494,2340,4404925000,49598909,bad
3695.335,24382,2228051,8,1,9.417835,2468,2.465941E14,59072882,bad
3695.335,24382,2228051,8,1,9.417835,2468,2.465941E14,89565283,bad
3695.335,24382,2228051,8,1,9.417835,2468,2.465941E14,85490472,bad
3695.335,24382,2228051,8,1,9.417835,2468,2.465941E14,36564232,good
3695.335,24382,2228051,8,1,9.417835,2468,2.465941E14,36564234,good
3695.335,24382,2228051,8,1,9.417835,2468,2.465941E14,37052871,bad
3695.335,24382,2228051,8,1,9.417835,2468,2.465941E14,29553943,good
3695.335,24382,2228051,8,1,9.417835,2468,2.465941E14,49598909,bad
3695.335,24382,2228051,8,1,9.417835,2468,2.465941E14,29553944,good
3695.335,24382,2228051,8,1,9.417835,2468,2.465941E14,68908713,bad
3695.335,24382,2228051,8,1,9.417835,2468,2.465941E14,38678403,good
3019.319,19422,518813.7,8,1,9.809822,2149,335474900,89565283,bad
3019.319,19422,518813.7,8,1,9.809822,2149,335474900,49598909,bad
5238.26,91465,39168,4.291458,3,4.291458,17813,270803.4,59072882,bad
5238.26,91465,39168,4.291458,3,4.291458,17813,270803.4,89565283,bad
5238.26,91465,39168,4.291458,3,4.291458,17813,270803.4,85490472,bad
5238.26,91465,39168,4.291458,3,4.291458,17813,270803.4,36564232,bad
5238.26,91465,39168,4.291458,3,4.291458,17813,270803.4,36564234,bad
5238.26,91465,39168,4.291458,3,4.291458,17813,270803.4,37052871,good
5238.26,91465,39168,4.291458,3,4.291458,17813,270803.4,29553943,bad
5238.26,91465,39168,4.291458,3,4.291458,17813,270803.4,49598909,bad
5238.26,91465,39168,4.291458,3,4.291458,17813,270803.4,29553944,bad
5238.26,91465,39168,4.291458,3,4.291458,17813,270803.4,68908713,bad
5238.26,91465,39168,4.291458,3,4.291458,17813,270803.4,38678403,bad
3044.998,19909,51113.18,8,1,9.144222,1834,5098154000000,89565283,bad
3044.998,19909,51113.18,8,1,9.144222,1834,5098154000000,49598909,bad
2614.427,26716,2111.702,8,1,9.262202,2118,3.043978,89565283,bad
2614.427,26716,2111.702,8,1,9.262202,2118,3.043978,49598909,bad
2817.264,16332,64187.34,16.75002,1,16.15871,1883,19.09824,89565283,bad
2817.264,16332,64187.34,16.75002,1,16.15871,1883,19.09824,49598909,bad
2875.458,17524,1214.7,8,1,9.727277,1987,2632249,89565283,bad
2875.458,17524,1214.7,8,1,9.727277,1987,2632249,49598909,bad
2145.974,12803,16396730,8,1,9.195952,1457,3145559000,89565283,bad
2145.974,12803,16396730,8,1,9.195952,1457,3145559000,49598909,bad
2466.726,17833,5973.283,17.99744,1,16.85768,1607,601557000000,89565283,bad
