% Generated on 2015-06-01 17:06:35,  dyna6-73.cs.uoregon.edu: /Users/norris/research/lighthouse/lighthouse-git/sandbox/petsc/scripts/anamod2arff.py, Command: "../scripts/anamod2arff.py -f ../anamod-features -p ../timing/bgq -n solvers_anamod -t"
lambda-max-by-magnitude-im,right-bandwidth,n-nonzero-diags,n-dummy-rows,blocksize,max-nnzeros-per-row,diag-definite,avgnnzprow,lambda-max-by-magnitude-re,ellipse-cy,nnzup,ruhe75-bound,avg-diag-dist,nnz,lambda-min-by-magnitude-re,lambda-max-by-im-part-im,left-bandwidth,norm1,sigma-min,upband,nnzeros,lambda-min-by-magnitude-im,diagonal-average,diagonal-dominance,dummy-rows,ritz-values-r,nnzlow,colours,lambda-max-by-im-part-re,col-variability,trace-abs,ritz-values-c,diag-zerostart,loband,positive-fraction,trace,min-nnzeros-per-row,diagonal-sign,row-variability,nrows,colour-offsets,n-colours,diagonal-variance,departure,dummy-rows-kind,kappa,sigma-max,colour-set-sizes,sigma-diag-dist,n-ritz-values,ellipse-ax,ellipse-ay,ellipse-cx,normF,normInf,lambda-max-by-real-part-im,lambda-max-by-real-part-re,nnzdia,avgdistfromdiag, time, class
?,3262,6608,?,16,1120,?,390,1006094.0,?,692108,391002.3,1631.435,1387773,0.0157564,?,3262,3285071.0,391382.2,3262,1387773,?,7016.621,-2029873.0,?,?,692108,?,1006094.0,8.483076,24958120.0,?,3556,3262,0.9803922,24958120.0,56,1,8.315519,3557,?,233,23579.12,6276.865,?,2647.8,1006094.0,?,6132155.0,51,503236.9,?,502857.0,2210537.0,3284931.0,?,1006094.0,3557,390,1.624423,bad
?,3262,6608,?,16,1120,?,390,1006094.0,?,692108,391002.3,1631.435,1387773,0.0157564,?,3262,3285071.0,391382.2,3262,1387773,?,7016.621,-2029873.0,?,?,692108,?,1006094.0,8.483076,24958120.0,?,3556,3262,0.9803922,24958120.0,56,1,8.315519,3557,?,233,23579.12,6276.865,?,2647.8,1006094.0,?,6132155.0,51,503236.9,?,502857.0,2210537.0,3284931.0,?,1006094.0,3557,390,73.61405,bad
?,3262,6608,?,16,1120,?,390,1006094.0,?,692108,391002.3,1631.435,1387773,0.0157564,?,3262,3285071.0,391382.2,3262,1387773,?,7016.621,-2029873.0,?,?,692108,?,1006094.0,8.483076,24958120.0,?,3556,3262,0.9803922,24958120.0,56,1,8.315519,3557,?,233,23579.12,6276.865,?,2647.8,1006094.0,?,6132155.0,51,503236.9,?,502857.0,2210537.0,3284931.0,?,1006094.0,3557,390,0.331638,bad
?,3262,6608,?,16,1120,?,390,1006094.0,?,692108,391002.3,1631.435,1387773,0.0157564,?,3262,3285071.0,391382.2,3262,1387773,?,7016.621,-2029873.0,?,?,692108,?,1006094.0,8.483076,24958120.0,?,3556,3262,0.9803922,24958120.0,56,1,8.315519,3557,?,233,23579.12,6276.865,?,2647.8,1006094.0,?,6132155.0,51,503236.9,?,502857.0,2210537.0,3284931.0,?,1006094.0,3557,390,36.77777,bad
?,3262,6608,?,16,1120,?,390,1006094.0,?,692108,391002.3,1631.435,1387773,0.0157564,?,3262,3285071.0,391382.2,3262,1387773,?,7016.621,-2029873.0,?,?,692108,?,1006094.0,8.483076,24958120.0,?,3556,3262,0.9803922,24958120.0,56,1,8.315519,3557,?,233,23579.12,6276.865,?,2647.8,1006094.0,?,6132155.0,51,503236.9,?,502857.0,2210537.0,3284931.0,?,1006094.0,3557,390,38.08979,bad
?,8419,7946,30,1122,64,?,22,-0.5803916,?,23402,16.56382,2619.653,243167,-0.5803916,?,4346,34.01184,15.06419,8419,243167,?,0.00632128,-31.001,?,?,209093,?,1.60954,300.0004,67.4607,?,10672,4346,0.2857143,3.643888,1,?,300.0004,10672,?,29,0.07767322,158.5209,1,1.355457,18.9066,?,15683200.0,14,2.105146,2.269862,0.1229497,184.786,31.001,?,2.227825,10672,22,109.2367,bad
?,260,264,?,6,261,?,8,728.2939,?,1540,19548.87,128.5492,2319,0.003843525,?,4,20004.0,22.61903,260,2319,?,6.232914,-23354.17,?,?,518,?,726.2121,17.18981,1626.79,?,261,4,0.9642857,1624.79,3,?,17.18981,261,?,8,55.30766,28948.68,?,41557460.0,20277.16,?,5808.919,84,364.2175,0.6410142,364.0764,28967.03,24375.0,?,728.2939,261,8,0.007664475,bad
?,260,264,?,6,261,?,8,728.2939,?,1540,19548.87,128.5492,2319,0.003843525,?,4,20004.0,22.61903,260,2319,?,6.232914,-23354.17,?,?,518,?,726.2121,17.18981,1626.79,?,261,4,0.9642857,1624.79,3,?,17.18981,261,?,8,55.30766,28948.68,?,41557460.0,20277.16,?,5808.919,84,364.2175,0.6410142,364.0764,28967.03,24375.0,?,728.2939,261,8,0.1222226,bad
?,260,264,?,6,261,?,8,728.2939,?,1540,19548.87,128.5492,2319,0.003843525,?,4,20004.0,22.61903,260,2319,?,6.232914,-23354.17,?,?,518,?,726.2121,17.18981,1626.79,?,261,4,0.9642857,1624.79,3,?,17.18981,261,?,8,55.30766,28948.68,?,41557460.0,20277.16,?,5808.919,84,364.2175,0.6410142,364.0764,28967.03,24375.0,?,728.2939,261,8,0.01694633,bad
?,260,264,?,6,261,?,8,728.2939,?,1540,19548.87,128.5492,2319,0.003843525,?,4,20004.0,22.61903,260,2319,?,6.232914,-23354.17,?,?,518,?,726.2121,17.18981,1626.79,?,261,4,0.9642857,1624.79,3,?,17.18981,261,?,8,55.30766,28948.68,?,41557460.0,20277.16,?,5808.919,84,364.2175,0.6410142,364.0764,28967.03,24375.0,?,728.2939,261,8,0.03880974,bad
?,4535,7953,?,2358,13,?,4,1.084202e-18,?,9622,2924084.0,2408.001,24809,1.084202e-18,?,5307,2323054.0,1009853.0,4535,24809,?,0.03453506,-4580781.0,?,?,9879,?,1.084202e-18,28.73483,183.3121,?,2386,5307,0.475,183.3121,2,1,26.39456,5308,?,6,2.502161,8611218.0,?,191.3551,3024084.0,?,14946320.0,240,592.4875,100000.0,62.11529,8612383.0,4580781.0,?,489.0976,5308,4,39.88048,bad
?,4535,7951,?,2358,13,?,4,-4.336809e-19,?,9620,2924084.0,2407.856,24803,-4.336809e-19,?,5307,2323054.0,1009853.0,4535,24803,?,0.03453506,-4580781.0,?,?,9875,?,456.8738,28.34875,183.3121,?,2386,5307,0.525,183.3121,2,1,27.77982,5308,?,6,2.502161,8611220.0,?,185.8541,3024084.0,?,14940800.0,240,570.4735,100000.0,-32.41703,8612385.0,4580781.0,?,489.0976,5308,4,39.85342,bad
?,7272,869,1,3,112,?,44,5.858586,?,170881,23050.2,3693.732,325863,5.858586,?,7268,30119.95,20847.35,7272,325863,?,9.736556,-30100.3,?,?,147662,?,5.858586,22.07428,71271.59,?,7320,7268,0.5333333,31920.62,1,?,20.89415,7320,?,33,11.67793,124882.9,?,1.996439,23370.86,?,40054650.0,15,189.8439,320.6054,-14.22202,125122.7,30116.91,?,175.6208,7320,44,0.03755929,bad
?,7272,869,1,3,112,?,44,5.858586,?,170881,23050.2,3693.732,325863,5.858586,?,7268,30119.95,20847.35,7272,325863,?,9.736556,-30100.3,?,?,147662,?,5.858586,22.07428,71271.59,?,7320,7268,0.5333333,31920.62,1,?,20.89415,7320,?,33,11.67793,124882.9,?,1.996439,23370.86,?,40054650.0,15,189.8439,320.6054,-14.22202,125122.7,30116.91,?,175.6208,7320,44,137.6019,bad
?,7272,869,1,3,112,?,44,5.858586,?,170881,23050.2,3693.732,325863,5.858586,?,7268,30119.95,20847.35,7272,325863,?,9.736556,-30100.3,?,?,147662,?,5.858586,22.07428,71271.59,?,7320,7268,0.5333333,31920.62,1,?,20.89415,7320,?,33,11.67793,124882.9,?,1.996439,23370.86,?,40054650.0,15,189.8439,320.6054,-14.22202,125122.7,30116.91,?,175.6208,7320,44,131.7,bad
?,7272,869,1,3,112,?,44,5.858586,?,170881,23050.2,3693.732,325863,5.858586,?,7268,30119.95,20847.35,7272,325863,?,9.736556,-30100.3,?,?,147662,?,5.858586,22.07428,71271.59,?,7320,7268,0.5333333,31920.62,1,?,20.89415,7320,?,33,11.67793,124882.9,?,1.996439,23370.86,?,40054650.0,15,189.8439,320.6054,-14.22202,125122.7,30116.91,?,175.6208,7320,44,0.1218617,bad
?,7272,869,1,3,112,?,44,5.858586,?,170881,23050.2,3693.732,325863,5.858586,?,7268,30119.95,20847.35,7272,325863,?,9.736556,-30100.3,?,?,147662,?,5.858586,22.07428,71271.59,?,7320,7268,0.5333333,31920.62,1,?,20.89415,7320,?,33,11.67793,124882.9,?,1.996439,23370.86,?,40054650.0,15,189.8439,320.6054,-14.22202,125122.7,30116.91,?,175.6208,7320,44,0.2883817,bad
?,7272,869,1,3,112,?,44,5.858586,?,170881,23050.2,3693.732,325863,5.858586,?,7268,30119.95,20847.35,7272,325863,?,9.736556,-30100.3,?,?,147662,?,5.858586,22.07428,71271.59,?,7320,7268,0.5333333,31920.62,1,?,20.89415,7320,?,33,11.67793,124882.9,?,1.996439,23370.86,?,40054650.0,15,189.8439,320.6054,-14.22202,125122.7,30116.91,?,175.6208,7320,44,379.7433,bad
?,7272,869,1,3,112,?,44,5.858586,?,170881,23050.2,3693.732,325863,5.858586,?,7268,30119.95,20847.35,7272,325863,?,9.736556,-30100.3,?,?,147662,?,5.858586,22.07428,71271.59,?,7320,7268,0.5333333,31920.62,1,?,20.89415,7320,?,33,11.67793,124882.9,?,1.996439,23370.86,?,40054650.0,15,189.8439,320.6054,-14.22202,125122.7,30116.91,?,175.6208,7320,44,0.02213328,bad
?,7272,869,1,3,112,?,44,5.858586,?,170881,23050.2,3693.732,325863,5.858586,?,7268,30119.95,20847.35,7272,325863,?,9.736556,-30100.3,?,?,147662,?,5.858586,22.07428,71271.59,?,7320,7268,0.5333333,31920.62,1,?,20.89415,7320,?,33,11.67793,124882.9,?,1.996439,23370.86,?,40054650.0,15,189.8439,320.6054,-14.22202,125122.7,30116.91,?,175.6208,7320,44,2.306645,bad
?,7272,869,1,3,112,?,44,5.858586,?,170881,23050.2,3693.732,325863,5.858586,?,7268,30119.95,20847.35,7272,325863,?,9.736556,-30100.3,?,?,147662,?,5.858586,22.07428,71271.59,?,7320,7268,0.5333333,31920.62,1,?,20.89415,7320,?,33,11.67793,124882.9,?,1.996439,23370.86,?,40054650.0,15,189.8439,320.6054,-14.22202,125122.7,30116.91,?,175.6208,7320,44,0.3753058,bad
?,7272,869,1,3,112,?,44,5.858586,?,170881,23050.2,3693.732,325863,5.858586,?,7268,30119.95,20847.35,7272,325863,?,9.736556,-30100.3,?,?,147662,?,5.858586,22.07428,71271.59,?,7320,7268,0.5333333,31920.62,1,?,20.89415,7320,?,33,11.67793,124882.9,?,1.996439,23370.86,?,40054650.0,15,189.8439,320.6054,-14.22202,125122.7,30116.91,?,175.6208,7320,44,45.86822,bad
?,7272,869,1,3,112,?,44,5.858586,?,170881,23050.2,3693.732,325863,5.858586,?,7268,30119.95,20847.35,7272,325863,?,9.736556,-30100.3,?,?,147662,?,5.858586,22.07428,71271.59,?,7320,7268,0.5333333,31920.62,1,?,20.89415,7320,?,33,11.67793,124882.9,?,1.996439,23370.86,?,40054650.0,15,189.8439,320.6054,-14.22202,125122.7,30116.91,?,175.6208,7320,44,3.782175,bad
?,7272,869,1,3,112,?,44,5.858586,?,170881,23050.2,3693.732,325863,5.858586,?,7268,30119.95,20847.35,7272,325863,?,9.736556,-30100.3,?,?,147662,?,5.858586,22.07428,71271.59,?,7320,7268,0.5333333,31920.62,1,?,20.89415,7320,?,33,11.67793,124882.9,?,1.996439,23370.86,?,40054650.0,15,189.8439,320.6054,-14.22202,125122.7,30116.91,?,175.6208,7320,44,2.053645,bad
?,7272,869,1,3,112,?,44,5.858586,?,170881,23050.2,3693.732,325863,5.858586,?,7268,30119.95,20847.35,7272,325863,?,9.736556,-30100.3,?,?,147662,?,5.858586,22.07428,71271.59,?,7320,7268,0.5333333,31920.62,1,?,20.89415,7320,?,33,11.67793,124882.9,?,1.996439,23370.86,?,40054650.0,15,189.8439,320.6054,-14.22202,125122.7,30116.91,?,175.6208,7320,44,0.1605311,bad
?,7272,869,1,3,112,?,44,5.858586,?,170881,23050.2,3693.732,325863,5.858586,?,7268,30119.95,20847.35,7272,325863,?,9.736556,-30100.3,?,?,147662,?,5.858586,22.07428,71271.59,?,7320,7268,0.5333333,31920.62,1,?,20.89415,7320,?,33,11.67793,124882.9,?,1.996439,23370.86,?,40054650.0,15,189.8439,320.6054,-14.22202,125122.7,30116.91,?,175.6208,7320,44,0.2735799,bad
?,4535,7952,?,2358,13,?,4,1.802486e-18,?,9622,2882493.0,2407.734,24809,1.802486e-18,?,5307,2291018.0,938119.7,4535,24809,?,0.03497886,-4516474.0,?,?,9879,?,1.802486e-18,29.40123,185.6678,?,2386,5307,0.4916667,185.6678,2,1,26.86676,5308,?,6,2.534491,8688341.0,?,201.8239,2982493.0,?,14946190.0,240,660.3189,100000.0,-38.77706,8689494.0,4516474.0,?,489.0515,5308,4,0.01733203,bad
?,4535,7952,?,2358,13,?,4,1.802486e-18,?,9622,2882493.0,2407.734,24809,1.802486e-18,?,5307,2291018.0,938119.7,4535,24809,?,0.03497886,-4516474.0,?,?,9879,?,1.802486e-18,29.40123,185.6678,?,2386,5307,0.4916667,185.6678,2,1,26.86676,5308,?,6,2.534491,8688341.0,?,201.8239,2982493.0,?,14946190.0,240,660.3189,100000.0,-38.77706,8689494.0,4516474.0,?,489.0515,5308,4,0.01781609,bad
?,4535,7952,?,2358,13,?,4,1.802486e-18,?,9622,2882493.0,2407.734,24809,1.802486e-18,?,5307,2291018.0,938119.7,4535,24809,?,0.03497886,-4516474.0,?,?,9879,?,1.802486e-18,29.40123,185.6678,?,2386,5307,0.4916667,185.6678,2,1,26.86676,5308,?,6,2.534491,8688341.0,?,201.8239,2982493.0,?,14946190.0,240,660.3189,100000.0,-38.77706,8689494.0,4516474.0,?,489.0515,5308,4,0.03548865,bad
?,4535,7952,?,2358,13,?,4,1.802486e-18,?,9622,2882493.0,2407.734,24809,1.802486e-18,?,5307,2291018.0,938119.7,4535,24809,?,0.03497886,-4516474.0,?,?,9879,?,1.802486e-18,29.40123,185.6678,?,2386,5307,0.4916667,185.6678,2,1,26.86676,5308,?,6,2.534491,8688341.0,?,201.8239,2982493.0,?,14946190.0,240,660.3189,100000.0,-38.77706,8689494.0,4516474.0,?,489.0515,5308,4,39.83796,bad
?,4535,7952,?,2358,13,?,4,1.802486e-18,?,9622,2882493.0,2407.734,24809,1.802486e-18,?,5307,2291018.0,938119.7,4535,24809,?,0.03497886,-4516474.0,?,?,9879,?,1.802486e-18,29.40123,185.6678,?,2386,5307,0.4916667,185.6678,2,1,26.86676,5308,?,6,2.534491,8688341.0,?,201.8239,2982493.0,?,14946190.0,240,660.3189,100000.0,-38.77706,8689494.0,4516474.0,?,489.0515,5308,4,39.88291,bad
?,4535,7951,?,2358,13,?,4,-2.439455e-19,?,9609,2882493.0,2407.43,24785,-2.439455e-19,?,5307,2291018.0,938119.7,4535,24785,?,0.03497886,-4516474.0,?,?,9868,?,453.3387,29.40353,185.6678,?,2386,5307,0.4833333,185.6678,2,1,31.23805,5308,?,6,2.534491,8688327.0,?,201.8177,2982493.0,?,14939860.0,240,660.3185,100000.0,-38.77753,8689481.0,4516474.0,?,489.0515,5308,4,39.86984,bad
?,4535,7950,?,2358,13,?,4,-3.455894e-19,?,9621,2944204.0,2407.844,24800,-3.455894e-19,?,5307,2338560.0,942092.3,4535,24800,?,0.03451104,-4612004.0,?,?,9871,?,454.6294,30.17246,183.1846,?,2386,5307,0.5,183.1846,2,1,30.12502,5308,?,6,2.500411,8702484.0,?,287.0132,3044204.0,?,14945390.0,240,665.0339,100000.0,-41.3139,8703636.0,4612004.0,?,490.1288,5308,4,0.06858456,bad
?,4535,7950,?,2358,13,?,4,-3.455894e-19,?,9621,2944204.0,2407.844,24800,-3.455894e-19,?,5307,2338560.0,942092.3,4535,24800,?,0.03451104,-4612004.0,?,?,9871,?,454.6294,30.17246,183.1846,?,2386,5307,0.5,183.1846,2,1,30.12502,5308,?,6,2.500411,8702484.0,?,287.0132,3044204.0,?,14945390.0,240,665.0339,100000.0,-41.3139,8703636.0,4612004.0,?,490.1288,5308,4,39.87083,bad
?,4535,7950,?,2358,13,?,4,-3.455894e-19,?,9621,2944204.0,2407.844,24800,-3.455894e-19,?,5307,2338560.0,942092.3,4535,24800,?,0.03451104,-4612004.0,?,?,9871,?,454.6294,30.17246,183.1846,?,2386,5307,0.5,183.1846,2,1,30.12502,5308,?,6,2.500411,8702484.0,?,287.0132,3044204.0,?,14945390.0,240,665.0339,100000.0,-41.3139,8703636.0,4612004.0,?,490.1288,5308,4,0.01822746,bad
?,4535,7950,?,2358,13,?,4,-3.455894e-19,?,9621,2944204.0,2407.844,24800,-3.455894e-19,?,5307,2338560.0,942092.3,4535,24800,?,0.03451104,-4612004.0,?,?,9871,?,454.6294,30.17246,183.1846,?,2386,5307,0.5,183.1846,2,1,30.12502,5308,?,6,2.500411,8702484.0,?,287.0132,3044204.0,?,14945390.0,240,665.0339,100000.0,-41.3139,8703636.0,4612004.0,?,490.1288,5308,4,0.8672032,bad
?,4535,7950,?,2358,13,?,4,-3.455894e-19,?,9621,2944204.0,2407.844,24800,-3.455894e-19,?,5307,2338560.0,942092.3,4535,24800,?,0.03451104,-4612004.0,?,?,9871,?,454.6294,30.17246,183.1846,?,2386,5307,0.5,183.1846,2,1,30.12502,5308,?,6,2.500411,8702484.0,?,287.0132,3044204.0,?,14945390.0,240,665.0339,100000.0,-41.3139,8703636.0,4612004.0,?,490.1288,5308,4,0.07926767,bad
?,4535,7950,?,2358,13,?,4,-3.455894e-19,?,9621,2944204.0,2407.844,24800,-3.455894e-19,?,5307,2338560.0,942092.3,4535,24800,?,0.03451104,-4612004.0,?,?,9871,?,454.6294,30.17246,183.1846,?,2386,5307,0.5,183.1846,2,1,30.12502,5308,?,6,2.500411,8702484.0,?,287.0132,3044204.0,?,14945390.0,240,665.0339,100000.0,-41.3139,8703636.0,4612004.0,?,490.1288,5308,4,0.765781,bad
?,4535,7950,?,2358,13,?,4,-3.455894e-19,?,9621,2944204.0,2407.844,24800,-3.455894e-19,?,5307,2338560.0,942092.3,4535,24800,?,0.03451104,-4612004.0,?,?,9871,?,454.6294,30.17246,183.1846,?,2386,5307,0.5,183.1846,2,1,30.12502,5308,?,6,2.500411,8702484.0,?,287.0132,3044204.0,?,14945390.0,240,665.0339,100000.0,-41.3139,8703636.0,4612004.0,?,490.1288,5308,4,0.01726962,bad
?,4535,7950,?,2358,13,?,4,-3.455894e-19,?,9621,2944204.0,2407.844,24800,-3.455894e-19,?,5307,2338560.0,942092.3,4535,24800,?,0.03451104,-4612004.0,?,?,9871,?,454.6294,30.17246,183.1846,?,2386,5307,0.5,183.1846,2,1,30.12502,5308,?,6,2.500411,8702484.0,?,287.0132,3044204.0,?,14945390.0,240,665.0339,100000.0,-41.3139,8703636.0,4612004.0,?,490.1288,5308,4,0.0697354,bad
?,4535,7950,?,2358,13,?,4,-3.455894e-19,?,9621,2944204.0,2407.844,24800,-3.455894e-19,?,5307,2338560.0,942092.3,4535,24800,?,0.03451104,-4612004.0,?,?,9871,?,454.6294,30.17246,183.1846,?,2386,5307,0.5,183.1846,2,1,30.12502,5308,?,6,2.500411,8702484.0,?,287.0132,3044204.0,?,14945390.0,240,665.0339,100000.0,-41.3139,8703636.0,4612004.0,?,490.1288,5308,4,0.02559286,bad
?,4535,7950,?,2358,13,?,4,-3.455894e-19,?,9621,2944204.0,2407.844,24800,-3.455894e-19,?,5307,2338560.0,942092.3,4535,24800,?,0.03451104,-4612004.0,?,?,9871,?,454.6294,30.17246,183.1846,?,2386,5307,0.5,183.1846,2,1,30.12502,5308,?,6,2.500411,8702484.0,?,287.0132,3044204.0,?,14945390.0,240,665.0339,100000.0,-41.3139,8703636.0,4612004.0,?,490.1288,5308,4,0.0708064,bad
?,4535,7950,?,2358,13,?,4,-3.455894e-19,?,9621,2944204.0,2407.844,24800,-3.455894e-19,?,5307,2338560.0,942092.3,4535,24800,?,0.03451104,-4612004.0,?,?,9871,?,454.6294,30.17246,183.1846,?,2386,5307,0.5,183.1846,2,1,30.12502,5308,?,6,2.500411,8702484.0,?,287.0132,3044204.0,?,14945390.0,240,665.0339,100000.0,-41.3139,8703636.0,4612004.0,?,490.1288,5308,4,0.3359866,bad
?,4535,7950,?,2358,13,?,4,-3.455894e-19,?,9621,2944204.0,2407.844,24800,-3.455894e-19,?,5307,2338560.0,942092.3,4535,24800,?,0.03451104,-4612004.0,?,?,9871,?,454.6294,30.17246,183.1846,?,2386,5307,0.5,183.1846,2,1,30.12502,5308,?,6,2.500411,8702484.0,?,287.0132,3044204.0,?,14945390.0,240,665.0339,100000.0,-41.3139,8703636.0,4612004.0,?,490.1288,5308,4,0.01241567,bad
?,4535,7950,?,2358,13,?,4,-3.455894e-19,?,9621,2944204.0,2407.844,24800,-3.455894e-19,?,5307,2338560.0,942092.3,4535,24800,?,0.03451104,-4612004.0,?,?,9871,?,454.6294,30.17246,183.1846,?,2386,5307,0.5,183.1846,2,1,30.12502,5308,?,6,2.500411,8702484.0,?,287.0132,3044204.0,?,14945390.0,240,665.0339,100000.0,-41.3139,8703636.0,4612004.0,?,490.1288,5308,4,0.02129754,bad
?,4535,7950,?,2358,13,?,4,-3.455894e-19,?,9621,2944204.0,2407.844,24800,-3.455894e-19,?,5307,2338560.0,942092.3,4535,24800,?,0.03451104,-4612004.0,?,?,9871,?,454.6294,30.17246,183.1846,?,2386,5307,0.5,183.1846,2,1,30.12502,5308,?,6,2.500411,8702484.0,?,287.0132,3044204.0,?,14945390.0,240,665.0339,100000.0,-41.3139,8703636.0,4612004.0,?,490.1288,5308,4,0.03926924,bad
?,4535,7950,?,2358,13,?,4,-3.455894e-19,?,9621,2944204.0,2407.844,24800,-3.455894e-19,?,5307,2338560.0,942092.3,4535,24800,?,0.03451104,-4612004.0,?,?,9871,?,454.6294,30.17246,183.1846,?,2386,5307,0.5,183.1846,2,1,30.12502,5308,?,6,2.500411,8702484.0,?,287.0132,3044204.0,?,14945390.0,240,665.0339,100000.0,-41.3139,8703636.0,4612004.0,?,490.1288,5308,4,0.01258455,bad
?,4535,7950,?,2358,13,?,4,-3.455894e-19,?,9621,2944204.0,2407.844,24800,-3.455894e-19,?,5307,2338560.0,942092.3,4535,24800,?,0.03451104,-4612004.0,?,?,9871,?,454.6294,30.17246,183.1846,?,2386,5307,0.5,183.1846,2,1,30.12502,5308,?,6,2.500411,8702484.0,?,287.0132,3044204.0,?,14945390.0,240,665.0339,100000.0,-41.3139,8703636.0,4612004.0,?,490.1288,5308,4,0.0200777,bad
?,4535,7950,?,2358,13,?,4,-3.455894e-19,?,9621,2944204.0,2407.844,24800,-3.455894e-19,?,5307,2338560.0,942092.3,4535,24800,?,0.03451104,-4612004.0,?,?,9871,?,454.6294,30.17246,183.1846,?,2386,5307,0.5,183.1846,2,1,30.12502,5308,?,6,2.500411,8702484.0,?,287.0132,3044204.0,?,14945390.0,240,665.0339,100000.0,-41.3139,8703636.0,4612004.0,?,490.1288,5308,4,0.07141715,bad
?,5307,8307,?,2780,15,?,5,-44.98396,?,9763,70705.7,2427.24,28846,1.784561e-07,?,4535,54353.15,23242.38,5307,28846,?,2.590833e-05,-107192.9,?,?,13775,?,44.98048,27.7462,0.1375214,?,2797,4535,0.5,0.09103712,2,?,27.32525,5308,?,6,0.001600465,271246.9,?,1.407512,70753.84,?,12701060.0,240,44.96983,43.12499,0.01115676,271247.2,107192.9,?,44.98048,5308,5,40.89435,bad
?,5307,8307,?,2780,15,?,5,-44.98396,?,9763,70705.7,2427.24,28846,1.784561e-07,?,4535,54353.15,23242.38,5307,28846,?,2.590833e-05,-107192.9,?,?,13775,?,44.98048,27.7462,0.1375214,?,2797,4535,0.5,0.09103712,2,?,27.32525,5308,?,6,0.001600465,271246.9,?,1.407512,70753.84,?,12701060.0,240,44.96983,43.12499,0.01115676,271247.2,107192.9,?,44.98048,5308,5,0.06598157,bad
?,4535,7952,?,2358,13,?,4,-4.336809e-19,?,9616,2915979.0,2408.201,24801,-4.336809e-19,?,5307,2316819.0,1009072.0,4535,24801,?,0.0347196,-4568355.0,?,?,9877,?,454.5352,30.66471,184.2917,?,2386,5307,0.525,184.2917,2,1,28.1316,5308,?,6,2.515604,8688684.0,?,183.76,3015979.0,?,14947960.0,240,577.5662,100000.0,-33.37818,8689837.0,4568355.0,?,490.0941,5308,4,39.88288,bad
?,5307,8311,?,2780,15,?,5,-55.38425,?,9766,85905.82,2427.511,28861,-7.344035e-07,?,4535,66035.28,28502.94,5307,28861,?,3.22112e-05,-130209.8,?,?,13787,?,55.3808,30.66095,0.1709771,?,2797,4535,0.4958333,0.1139719,2,?,28.79542,5308,?,6,0.001994051,328330.6,?,1.293485,85963.14,?,12700960.0,240,55.42743,50.89511,0.0004866904,328331.0,130209.8,?,55.3808,5308,5,40.88668,bad
?,5307,8312,?,2780,15,?,5,-49.2027,?,9754,75636.31,2427.288,28849,1.869924e-07,?,4535,58138.05,25522.13,5307,28849,?,2.870086e-05,-114612.4,?,?,13787,?,49.19937,29.40351,0.1523442,?,2797,4535,0.5,0.1015911,2,?,27.58136,5308,?,6,0.001776955,294409.5,?,1.183745,75685.27,?,12699530.0,240,48.89401,44.24505,0.06411921,294409.9,114612.4,?,49.19937,5308,5,0.2423934,bad
?,5307,8312,?,2780,15,?,5,-49.2027,?,9754,75636.31,2427.288,28849,1.869924e-07,?,4535,58138.05,25522.13,5307,28849,?,2.870086e-05,-114612.4,?,?,13787,?,49.19937,29.40351,0.1523442,?,2797,4535,0.5,0.1015911,2,?,27.58136,5308,?,6,0.001776955,294409.5,?,1.183745,75685.27,?,12699530.0,240,48.89401,44.24505,0.06411921,294409.9,114612.4,?,49.19937,5308,5,40.93415,bad
?,4535,7953,?,2358,13,?,4,-4.336809e-19,?,9622,2915979.0,2408.001,24809,-4.336809e-19,?,5307,2316819.0,1009072.0,4535,24809,?,0.0347196,-4568355.0,?,?,9879,?,454.5352,30.06439,184.2917,?,2386,5307,0.525,184.2917,2,1,27.71961,5308,?,6,2.515604,8688737.0,?,183.7612,3015979.0,?,14946320.0,240,577.562,100000.0,-33.37762,8689890.0,4568355.0,?,490.0941,5308,4,39.88104,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,0.6625585,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,0.2136033,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,11.59134,bad
