% Generated on 2015-05-27 17:55:34
% Location dyna6-73.cs.uoregon.edu: /Users/norris/research/lighthouse/lighthouse-git/sandbox/petsc/scripts/anamod2arff.py
% ../scripts/anamod2arff.py -f ../anamod-features -p ../timing -b 350
@RELATION petsc_data
@ATTRIBUTE lambda-max-by-magnitude-im NUMERIC
@ATTRIBUTE right-bandwidth NUMERIC
@ATTRIBUTE n-nonzero-diags NUMERIC
@ATTRIBUTE n-dummy-rows NUMERIC
@ATTRIBUTE blocksize NUMERIC
@ATTRIBUTE max-nnzeros-per-row NUMERIC
@ATTRIBUTE diag-definite NUMERIC
@ATTRIBUTE avgnnzprow NUMERIC
@ATTRIBUTE lambda-max-by-magnitude-re NUMERIC
@ATTRIBUTE ellipse-cy NUMERIC
@ATTRIBUTE nnzup NUMERIC
@ATTRIBUTE ruhe75-bound NUMERIC
@ATTRIBUTE avg-diag-dist NUMERIC
@ATTRIBUTE nnz NUMERIC
@ATTRIBUTE lambda-min-by-magnitude-re NUMERIC
@ATTRIBUTE lambda-max-by-im-part-im NUMERIC
@ATTRIBUTE left-bandwidth NUMERIC
@ATTRIBUTE norm1 NUMERIC
@ATTRIBUTE sigma-min NUMERIC
@ATTRIBUTE upband NUMERIC
@ATTRIBUTE nnzeros NUMERIC
@ATTRIBUTE lambda-min-by-magnitude-im NUMERIC
@ATTRIBUTE diagonal-average NUMERIC
@ATTRIBUTE diagonal-dominance NUMERIC
@ATTRIBUTE dummy-rows NUMERIC
@ATTRIBUTE ritz-values-r NUMERIC
@ATTRIBUTE nnzlow NUMERIC
@ATTRIBUTE colours NUMERIC
@ATTRIBUTE lambda-max-by-im-part-re NUMERIC
@ATTRIBUTE col-variability NUMERIC
@ATTRIBUTE trace-abs NUMERIC
@ATTRIBUTE ritz-values-c NUMERIC
@ATTRIBUTE diag-zerostart NUMERIC
@ATTRIBUTE loband NUMERIC
@ATTRIBUTE positive-fraction NUMERIC
@ATTRIBUTE trace NUMERIC
@ATTRIBUTE min-nnzeros-per-row NUMERIC
@ATTRIBUTE diagonal-sign NUMERIC
@ATTRIBUTE row-variability NUMERIC
@ATTRIBUTE nrows NUMERIC
@ATTRIBUTE colour-offsets NUMERIC
@ATTRIBUTE n-colours NUMERIC
@ATTRIBUTE diagonal-variance NUMERIC
@ATTRIBUTE departure NUMERIC
@ATTRIBUTE dummy-rows-kind NUMERIC
@ATTRIBUTE kappa NUMERIC
@ATTRIBUTE sigma-max NUMERIC
@ATTRIBUTE colour-set-sizes NUMERIC
@ATTRIBUTE sigma-diag-dist NUMERIC
@ATTRIBUTE n-ritz-values NUMERIC
@ATTRIBUTE ellipse-ax NUMERIC
@ATTRIBUTE ellipse-ay NUMERIC
@ATTRIBUTE ellipse-cx NUMERIC
@ATTRIBUTE normF NUMERIC
@ATTRIBUTE normInf NUMERIC
@ATTRIBUTE lambda-max-by-real-part-im NUMERIC
@ATTRIBUTE lambda-max-by-real-part-re NUMERIC
@ATTRIBUTE nnzdia NUMERIC
@ATTRIBUTE avgdistfromdiag NUMERIC
@ATTRIBUTE class {good,bad}
@DATA
?,6173,5456,30,759,64,?,22,-4.89073,?,26941,13.42385,1766.2,163716,-1.0,?,3658,34.00327,13.74952,6173,163716,?,0.006254937,-31.0,?,?,129438,?,2.415454,115.0295,45.89247,?,7337,3658,0.4545455,-36.28272,1,?,115.0295,7337,?,27,0.07473012,138.7937,1,2.024515,18.31458,?,7038257.0,11,3.653242,2.5824,-1.237488,158.3197,31.0,?,2.415454,7337,22,bad
?,?,2340,2698,1,386,?,3,6.6368,?,?,13016.27,3357.687,17594,-1e-08,?,4597,2947531.0,13016.27,?,17594,?,838.1509,-647.9857,?,?,12996,?,2.202306,15.80011,3853818.0,?,4598,4597,0.9784946,3853818.0,1,?,16.29494,4598,?,2,44235.01,148.7635,1,3.0574e+14,2947530.0,?,45654610.0,93,1473765.0,?,1473765.0,3000051.0,2947530.0,?,2947530.0,4598,3,bad
?,?,2340,2698,1,386,?,3,6.6368,?,?,13016.27,3357.687,17594,-1e-08,?,4597,2947531.0,13016.27,?,17594,?,838.1509,-647.9857,?,?,12996,?,2.202306,15.80011,3853818.0,?,4598,4597,0.9784946,3853818.0,1,?,16.29494,4598,?,2,44235.01,148.7635,1,3.0574e+14,2947530.0,?,45654610.0,93,1473765.0,?,1473765.0,3000051.0,2947530.0,?,2947530.0,4598,3,bad
?,?,2468,2822,1,318,?,4,2.646209,?,?,5409.542,3695.335,24382,-1e-08,?,5024,2228051.0,5409.542,?,24382,?,497.3675,-766.8,?,?,19349,?,794.5441,8.0,2503250.0,?,5033,5024,0.9692308,2503250.0,1,?,9.417835,5033,?,2,31405.79,367.9131,1,2.465941e+14,2228050.0,?,55199050.0,65,1114025.0,?,1114025.0,2228320.0,2228050.0,?,2228050.0,5033,4,bad
?,?,2468,2822,1,318,?,4,2.646209,?,?,5409.542,3695.335,24382,-1e-08,?,5024,2228051.0,5409.542,?,24382,?,497.3675,-766.8,?,?,19349,?,794.5441,8.0,2503250.0,?,5033,5024,0.9692308,2503250.0,1,?,9.417835,5033,?,2,31405.79,367.9131,1,2.465941e+14,2228050.0,?,55199050.0,65,1114025.0,?,1114025.0,2228320.0,2228050.0,?,2228050.0,5033,4,bad
?,?,2149,2520,1,438,?,4,0.08225963,?,?,3490.475,3019.319,19422,-1e-08,?,4204,518813.7,4171.422,?,19422,?,160.5458,-881.0,?,?,15115,?,0.09573717,8.0,691470.8,?,4307,4204,1.0,691470.8,1,?,9.809822,4307,?,2,7963.431,365.5993,1,761.8989,518812.7,?,36889830.0,94,259065.9,?,259746.8,522728.3,518812.7,?,518812.7,4307,4,bad
?,?,2149,2520,1,438,?,4,0.08225963,?,?,3490.475,3019.319,19422,-1e-08,?,4204,518813.7,4171.422,?,19422,?,160.5458,-881.0,?,?,15115,?,0.09573717,8.0,691470.8,?,4307,4204,1.0,691470.8,1,?,9.809822,4307,?,2,7963.431,365.5993,1,761.8989,518812.7,?,36889830.0,94,259065.9,?,259746.8,522728.3,518812.7,?,518812.7,4307,4,bad
?,?,2285,2621,1,362,?,3,0.008078318,?,?,925.6012,3298.002,17969,-1e-08,?,4525,19187.95,964.8359,?,17969,?,23.81708,-619.0,?,?,13406,?,0.07184303,8.0,108677.4,?,4563,4525,1.0,108677.4,1,?,9.098086,4563,?,2,599.2657,96.47332,1,489.0298,19186.95,?,43998920.0,74,9573.858,?,9613.093,40512.46,19186.95,?,19186.95,4563,3,bad
?,?,2285,2621,1,362,?,3,0.008078318,?,?,925.6012,3298.002,17969,-1e-08,?,4525,19187.95,964.8359,?,17969,?,23.81708,-619.0,?,?,13406,?,0.07184303,8.0,108677.4,?,4563,4525,1.0,108677.4,1,?,9.098086,4563,?,2,599.2657,96.47332,1,489.0298,19186.95,?,43998920.0,74,9573.858,?,9613.093,40512.46,19186.95,?,19186.95,4563,3,bad
?,?,1834,2327,1,232,?,4,0.7966703,?,?,2877.547,3044.998,19909,-1e-08,?,4010,51113.18,2877.547,?,19909,?,39.52757,-770.4,?,?,15790,?,1.133018,8.0,162814.1,?,4119,4010,0.9733333,162814.1,1,?,9.144222,4119,?,2,868.3088,177.2793,1,5.098154e+12,51112.18,?,37409060.0,75,25556.09,?,25556.09,55785.56,51112.18,?,51112.18,4119,4,bad
?,?,1834,2327,1,232,?,4,0.7966703,?,?,2877.547,3044.998,19909,-1e-08,?,4010,51113.18,2877.547,?,19909,?,39.52757,-770.4,?,?,15790,?,1.133018,8.0,162814.1,?,4119,4010,0.9733333,162814.1,1,?,9.144222,4119,?,2,868.3088,177.2793,1,5.098154e+12,51112.18,?,37409060.0,75,25556.09,?,25556.09,55785.56,51112.18,?,51112.18,4119,4,bad
?,?,2118,2390,1,600,?,7,0.2215377,?,?,185.6603,2614.427,26716,-1e-08,?,3706,2111.702,879.0629,?,26716,?,26.14855,-961.0,?,?,22919,?,135.6604,8.0,99286.04,?,3797,3706,1.0,99286.04,1,?,9.262202,3797,?,2,94.69602,354.9424,1,3.043978,2110.702,?,27770860.0,51,708.6497,?,1402.052,6063.922,2110.702,?,2110.702,3797,7,bad
?,?,2118,2390,1,600,?,7,0.2215377,?,?,185.6603,2614.427,26716,-1e-08,?,3706,2111.702,879.0629,?,26716,?,26.14855,-961.0,?,?,22919,?,135.6604,8.0,99286.04,?,3797,3706,1.0,99286.04,1,?,9.262202,3797,?,2,94.69602,354.9424,1,3.043978,2110.702,?,27770860.0,51,708.6497,?,1402.052,6063.922,2110.702,?,2110.702,3797,7,bad
?,?,1883,2130,1,208,?,4,0.8987867,?,?,13741.33,2817.264,16332,-1e-08,?,3791,64187.34,17102.18,?,16332,?,145.2308,-475.9461,?,?,12540,?,0.04544295,16.75002,550715.4,?,3792,3791,1.0,550715.4,1,?,16.15871,3792,?,2,2465.843,136.0131,1,19.09824,64186.34,?,32072350.0,86,30412.75,?,33773.6,152107.9,64186.34,?,64186.34,3792,4,bad
?,?,1883,2130,1,208,?,4,0.8987867,?,?,13741.33,2817.264,16332,-1e-08,?,3791,64187.34,17102.18,?,16332,?,145.2308,-475.9461,?,?,12540,?,0.04544295,16.75002,550715.4,?,3792,3791,1.0,550715.4,1,?,16.15871,3792,?,2,2465.843,136.0131,1,19.09824,64186.34,?,32072350.0,86,30412.75,?,33773.6,152107.9,64186.34,?,64186.34,3792,4,bad
?,?,1987,2320,1,348,?,4,0.167488,?,?,932.6746,2875.458,17524,-1e-08,?,3930,1214.7,932.6746,?,17524,?,17.83222,-897.0,?,?,13555,?,1088.832,8.0,70776.1,?,3969,3930,0.9259259,70776.1,1,?,9.727277,3969,?,2,92.08781,660.9591,1,1.091276e+11,1089.27,?,33435280.0,27,544.4158,?,544.4158,5946.153,1088.832,?,1088.832,3969,4,bad
?,?,1987,2320,1,348,?,4,0.167488,?,?,932.6746,2875.458,17524,-1e-08,?,3930,1214.7,932.6746,?,17524,?,17.83222,-897.0,?,?,13555,?,1088.832,8.0,70776.1,?,3969,3930,0.9259259,70776.1,1,?,9.727277,3969,?,2,92.08781,660.9591,1,1.091276e+11,1089.27,?,33435280.0,27,544.4158,?,544.4158,5946.153,1088.832,?,1088.832,3969,4,bad
?,?,1457,1621,1,158,?,4,0.06089512,?,?,20334.24,2145.974,12803,-1e-08,?,2890,16396730.0,20622.01,?,12803,?,6022.336,-322.7,?,?,9882,?,0.06200994,8.0,17591240.0,?,2921,2890,1.0,17591240.0,1,?,9.195952,2921,?,2,303800.7,89.994,1,56977.49,16396730.0,?,18608700.0,88,8198220.0,?,8198508.0,16422520.0,16396730.0,?,16396730.0,2921,4,bad
?,?,1457,1621,1,158,?,4,0.06089512,?,?,20334.24,2145.974,12803,-1e-08,?,2890,16396730.0,20622.01,?,12803,?,6022.336,-322.7,?,?,9882,?,0.06200994,8.0,17591240.0,?,2921,2890,1.0,17591240.0,1,?,9.195952,2921,?,2,303800.7,89.994,1,56977.49,16396730.0,?,18608700.0,88,8198220.0,?,8198508.0,16422520.0,16396730.0,?,16396730.0,2921,4,bad
?,?,1607,2019,1,342,?,5,0.0695623,?,?,1037.216,2466.726,17833,-1e-08,?,3284,5973.283,1037.216,?,17833,?,13.81123,-703.6542,?,?,14324,?,34.99274,17.99744,48463.59,?,3509,3284,0.974026,48463.59,1,?,16.85768,3509,?,2,152.8748,277.6726,1,6.01557e+11,5972.283,?,24575890.0,77,2986.142,?,2986.142,9096.934,5972.283,?,5972.283,3509,5,bad
?,?,1607,2019,1,342,?,5,0.0695623,?,?,1037.216,2466.726,17833,-1e-08,?,3284,5973.283,1037.216,?,17833,?,13.81123,-703.6542,?,?,14324,?,34.99274,17.99744,48463.59,?,3509,3284,0.974026,48463.59,1,?,16.85768,3509,?,2,152.8748,277.6726,1,6.01557e+11,5972.283,?,24575890.0,77,2986.142,?,2986.142,9096.934,5972.283,?,5972.283,3509,5,bad
?,864,1601,?,224,36,?,4,2.871652,?,2118,0.6280809,460.3435,5976,0.1818182,?,864,5.727495,1.090976,864,5976,?,0.2578102,-1.0,?,?,2638,?,2.87165,77.21716,314.5285,?,1154,864,0.4821429,314.5285,2,1,77.21716,1220,?,5,0.2616692,0.0004200733,?,6.203874,2.871745,?,475474.4,56,1.935872,?,0.9358725,18.80817,5.727493,?,2.871745,1220,4,bad
?,864,1601,?,224,36,?,4,2.871652,?,2118,0.6280809,460.3435,5976,0.1818182,?,864,5.727495,1.090976,864,5976,?,0.2578102,-1.0,?,?,2638,?,2.87165,77.21716,314.5285,?,1154,864,0.4821429,314.5285,2,1,77.21716,1220,?,5,0.2616692,0.0004200733,?,6.203874,2.871745,?,475474.4,56,1.935872,?,0.9358725,18.80817,5.727493,?,2.871745,1220,4,bad
?,?,3730,25,1,90,1,29,215955100.0,?,?,1870069000.0,1913.373,519260,9859396.0,?,5144,6743057000.0,1871979000.0,?,519260,?,93825210.0,-1916859000.0,?,?,501899,?,24226860.0,27.93371,1.628899e+12,?,17361,5144,1.0,1.628899e+12,1,2,27.42213,17361,?,23,105974100.0,9587638000.0,1,1174.046,2943283000.0,?,15981320.0,47,1120499000.0,47819010.0,1122410000.0,20969680000.0,5064322000.0,?,2242909000.0,17361,29,bad
?,202,311,4,21,13,?,3,1000.0,?,581,23638.7,102.0418,1608,0.01,?,329,2004013.0,23638.89,202,1608,?,30362.04,-30291.55,?,?,597,?,1.0,36.09691,13055680.0,?,430,329,0.9156627,13055680.0,1,1,36.09691,430,?,4,138532.2,36673.01,?,10371780.0,2001004.0,?,25586.49,83,1000534.0,0.8841364,1000470.0,4138864.0,2004013.0,?,2001004.0,430,3,bad
?,?,3152,1357,1,5,1,3,6.850103e-05,?,?,0.0001789352,1953.308,20209,6.376835e-06,?,5147,0.000298285,0.0001798093,?,20209,?,3.38279e-05,-4.065758e-20,?,?,15032,?,5.597036e-05,6.660474,0.175127,?,5177,5147,1.0,0.175127,1,2,6.660474,5177,?,4,2.879528e-05,0.0008908963,1,170.6343,0.0001950849,?,16876020.0,18,7.413828e-05,1.024167e-06,7.501237e-05,0.003318204,0.0002237138,?,0.0001491425,5177,3,bad
?,202,311,4,21,13,?,3,1000.0,?,581,23638.85,102.0418,1608,0.0002002002,?,329,2004013.0,23638.89,202,1608,?,30362.0,-30291.55,?,?,597,?,1.0,36.09691,13055660.0,?,430,329,0.908046,13055660.0,1,1,36.09691,430,?,4,138532.2,36577.53,?,46181550.0,2001004.0,?,25586.49,87,1000532.0,3.382836,1000472.0,4138864.0,2004013.0,?,2001004.0,430,3,bad
?,202,311,4,21,13,?,3,1000.0,?,581,23638.85,102.0418,1608,0.0002002002,?,329,2004013.0,23638.89,202,1608,?,30362.0,-30291.55,?,?,597,?,1.0,36.09691,13055660.0,?,430,329,0.908046,13055660.0,1,1,36.09691,430,?,4,138532.2,36577.53,?,46181550.0,2001004.0,?,25586.49,87,1000532.0,3.382836,1000472.0,4138864.0,2004013.0,?,2001004.0,430,3,bad
?,202,311,4,21,13,?,3,1000.0,?,581,23638.55,102.0418,1608,9.657359e-09,?,329,2004013.0,23638.89,202,1608,?,30362.0,-30291.55,?,?,597,?,1.0,36.09691,13055660.0,?,430,329,0.9438202,13055660.0,1,1,36.09691,430,?,4,138532.2,36459.43,?,5810703.0,2001004.0,?,25586.49,89,1000533.0,2.686916,1000471.0,4138862.0,2004013.0,?,2001004.0,430,3,bad
?,252,263,?,4,62,?,29,3.895482,?,37753,?,157.7643,77041,0.0007356049,?,252,18.9037,?,252,77041,?,4.032525,-5.651852,?,?,36691,?,1.0,18.3318,10472.47,?,2594,252,1.0,10472.47,9,1,18.3318,2597,?,23,3.126889,27.29196,?,2952632.0,?,?,56785.88,11,6.52319,?,6.523194,291.3999,18.9037,?,13.0506,2597,29,bad
?,30365,44154,?,4,214,?,58,139945400.0,?,888780,284527300.0,12701.06,1793881,-1.335838e-05,?,30365,300616500.0,300072000.0,30365,1793881,?,1577825.0,-325697500.0,?,?,874689,?,139945400.0,308.868,47984820000.0,?,30412,30365,0.9333333,47983830000.0,4,?,309.4761,30412,?,44,6625884.0,2856721000.0,?,9.002768,303290900.0,?,383095700.0,15,77744970.0,12249670.0,62200280.0,3152026000.0,389813100.0,?,139945400.0,30412,58,bad
?,1915,3825,?,20,279,1,102,433.7002,?,87618,483.4272,955.7804,195985,1.0,?,1915,9453.0,187.2035,1915,195985,?,5.086117,-1128.0,?,?,106451,?,433.7002,2.158362,9745.0,?,1916,1915,1.0,9745.0,2,2,2.158362,1916,?,92,7.643505,1165.742,?,189347.9,917.1274,?,2128315.0,56,216.8489,3.654113,216.8512,1463.1,1416.0,?,433.7002,1916,102,bad
?,?,5,1,1,5,1,4,3.51005,?,?,0.06791552,59.6,48413,3.51005,?,100,5.01005,2.012008,?,48413,?,3.51005,2.01005,?,?,38612,?,3.51005,1.147373,34402.0,?,9801,100,1.0,34402.0,1,2,1.147373,9801,?,5,3.952394e-13,77.79139,1,1.929204,4.040327,?,16537.68,47,0.9545458,1.11025,3.0337,356.0958,5.01005,?,3.51005,9801,4,bad
?,?,507,1,1,52,1,12,21.68404,?,?,3.697586,258.9862,9285,12.47423,?,552,34.80472,6.412192,?,9285,?,17.5109,-1.365429,?,?,8516,?,21.67682,12.79045,13465.88,?,769,552,1.0,13465.88,1,2,12.79262,769,?,15,2.090567,157.4946,1,3.025419,30.57715,?,292302.2,42,8.997886,4.175435,17.87936,513.7754,34.87307,?,21.72971,769,12,bad
?,?,507,1,1,52,1,12,21.68404,?,?,3.697586,258.9862,9285,12.47423,?,552,34.80472,6.412192,?,9285,?,17.5109,-1.365429,?,?,8516,?,21.67682,12.79045,13465.88,?,769,552,1.0,13465.88,1,2,12.79262,769,?,15,2.090567,157.4946,1,3.025419,30.57715,?,292302.2,42,8.997886,4.175435,17.87936,513.7754,34.87307,?,21.72971,769,12,bad
?,166,316,1,23,94,?,26,-425.8669,?,52886,991.513,387.4652,63830,1.0,?,2278,1404.806,995.8654,166,63830,?,1.024432,-3810.036,?,?,8546,?,40.31301,7.933329,2456.588,?,2398,2278,0.3176471,-1981.789,1,?,7.615429,2398,?,26,12.60116,5242.913,?,97.84757,1144.227,?,1024213.0,85,233.09,5.087339,-192.7769,5287.136,3810.819,?,40.31301,2398,26,bad
?,2835,4490,?,4,11,?,5,-4829.34,?,4643,206.8463,1306.082,14237,7.687944e-08,?,2481,4845.884,207.0255,2835,14237,?,1.702871,-4832.432,?,?,6758,?,0.1579851,13.73004,4829.341,?,1485,2481,0.525,-4829.34,2,?,12.43721,2836,?,6,90.66885,4199.557,?,26953.28,4829.363,?,3720362.0,240,2414.771,0.1997902,-2414.569,6399.907,4832.432,?,0.1943514,2836,5,bad
?,2486,4289,?,1295,11,?,4,497.9248,?,4749,61565.83,1295.211,11886,-0.0007369423,?,2835,62073.03,11524.43,2486,11886,?,0.008882524,-91954.07,?,?,4301,?,497.9248,13.73004,25.19084,?,1299,2835,0.4875,-25.19084,2,-1,9.192277,2836,?,6,0.4545542,448258.5,?,7.882301,62063.76,?,4218068.0,240,450.3772,473.5546,47.54759,448311.5,91954.07,?,497.9248,2836,4,bad
?,2486,4289,?,1295,11,?,4,497.9248,?,4749,61565.83,1295.211,11886,-0.0007369422,?,2835,62073.03,11524.43,2486,11886,?,0.008882524,-91954.07,?,?,4301,?,497.9248,13.73004,25.19084,?,1299,2835,0.4875,-25.19084,2,-1,9.192277,2836,?,6,0.4545542,448258.5,?,7.882301,62063.76,?,4218068.0,240,450.3772,473.5546,47.54759,448311.5,91954.07,?,497.9248,2836,4,bad
?,2486,4289,?,1295,11,?,4,497.9248,?,4749,61565.83,1295.211,11886,-0.0007369422,?,2835,62073.03,11524.43,2486,11886,?,0.008882524,-91954.07,?,?,4301,?,497.9248,13.73004,25.19084,?,1299,2835,0.4875,-25.19084,2,-1,9.192277,2836,?,6,0.4545542,448258.5,?,7.882301,62063.76,?,4218068.0,240,450.3772,473.5546,47.54759,448311.5,91954.07,?,497.9248,2836,4,bad
?,2486,4290,?,1295,11,?,4,497.9248,?,4749,61565.83,1295.338,11887,0.0004880489,?,2835,62073.03,11524.43,2486,11887,?,0.008882524,-91954.07,?,?,4302,?,497.9248,13.73004,25.19084,?,1299,2835,0.4875,-25.19084,2,-1,9.192277,2836,?,6,0.4545542,448258.5,?,7.882301,62063.76,?,4219733.0,240,450.3772,473.5546,47.54759,448311.5,91954.07,?,497.9248,2836,4,bad
?,2486,4290,?,1295,11,?,4,497.9248,?,4749,61565.83,1295.338,11887,0.0004880493,?,2835,62073.03,11524.43,2486,11887,?,0.008882524,-91954.07,?,?,4302,?,497.9248,13.73004,25.19084,?,1299,2835,0.4875,-25.19084,2,-1,9.192277,2836,?,6,0.4545542,448258.5,?,7.882301,62063.76,?,4219733.0,240,450.3772,473.5546,47.54759,448311.5,91954.07,?,497.9248,2836,4,bad
?,2486,4290,?,1295,11,?,4,497.9248,?,4749,61565.83,1295.338,11887,0.000488049,?,2835,62073.03,11524.43,2486,11887,?,0.008882524,-91954.07,?,?,4302,?,497.9248,13.73004,25.19084,?,1299,2835,0.4875,-25.19084,2,-1,9.192277,2836,?,6,0.4545542,448258.5,?,7.882301,62063.76,?,4219733.0,240,450.3772,473.5546,47.54759,448311.5,91954.07,?,497.9248,2836,4,bad
?,2486,4290,?,1295,11,?,4,497.9248,?,4749,61565.83,1295.338,11887,0.0004880491,?,2835,62073.03,11524.43,2486,11887,?,0.008882524,-91954.07,?,?,4302,?,497.9248,13.73004,25.19084,?,1299,2835,0.4875,-25.19084,2,-1,9.192277,2836,?,6,0.4545542,448258.5,?,7.882301,62063.76,?,4219733.0,240,450.3772,473.5546,47.54759,448311.5,91954.07,?,497.9248,2836,4,bad
?,2835,4491,?,4,11,?,5,-4829.204,?,4643,551.9641,1306.423,14237,-1.720253e-07,?,2481,4865.899,552.3325,2835,14237,?,1.702823,-4836.533,?,?,6758,?,0.3316046,14.31667,4829.206,?,1485,2481,0.525,-4829.203,2,?,12.859,2836,?,6,90.6663,5586.041,?,13107.05,4829.332,?,3720869.0,240,2414.835,0.4726712,-2414.369,7384.111,4836.533,?,0.4663332,2836,5,bad
?,2486,4289,?,1295,11,?,4,502.1633,?,4749,61567.68,1295.211,11886,-0.0007625029,?,2835,62079.12,8374.337,2486,11886,?,0.008881264,-91940.75,?,?,4301,?,502.1633,14.31667,25.18727,?,1299,2835,0.4875,-25.18727,2,-1,9.977814,2836,?,6,0.4544872,448871.6,?,7.961173,62069.85,?,4218068.0,240,454.211,477.5857,47.95233,448925.5,91940.75,?,502.1633,2836,4,bad
?,5307,8312,?,2780,15,?,5,-29.08151,?,9775,45339.26,2427.224,28873,1.382133e-07,?,4535,45364.64,14116.75,5307,28873,?,1.695223e-05,-68531.01,?,?,13790,?,29.07869,31.51135,0.08998244,?,2797,4535,0.4958333,0.05997896,2,?,29.87791,5308,?,6,0.001049422,179714.9,?,1.396444,45371.99,?,12698920.0,240,29.19931,28.65331,-0.09312075,179715.1,68531.01,?,29.07869,5308,5,bad
?,4535,7952,?,2358,13,?,4,2.100642e-19,?,9622,2930776.0,2407.734,24809,2.100642e-19,?,5307,2328216.0,941200.2,4535,24809,?,0.03457981,-4591224.0,?,?,9879,?,2.100642e-19,29.24287,183.5497,?,2386,5307,0.4916667,183.5497,2,1,26.82188,5308,?,6,2.505421,8598941.0,?,253.8258,3030776.0,?,14946190.0,240,679.3813,100000.0,-57.5071,8600106.0,4591224.0,?,489.9366,5308,4,bad
?,4535,7952,?,2358,13,?,4,-7.182839e-19,?,9622,2915880.0,2407.734,24809,-7.182839e-19,?,5307,2316742.0,940913.5,4535,24809,?,0.03471868,-4568205.0,?,?,9879,?,454.5347,37.32772,184.2868,?,2386,5307,0.5166667,184.2868,2,1,39.37148,5308,?,6,2.515537,8688508.0,?,199.7507,3015880.0,?,14946190.0,240,661.501,100000.0,-38.19564,8689661.0,4568205.0,?,490.0896,5308,4,bad
?,4535,7953,?,2358,13,?,4,-1.084202e-18,?,9622,2915880.0,2408.001,24809,-1.084202e-18,?,5307,2316742.0,1009066.0,4535,24809,?,0.03471868,-4568205.0,?,?,9879,?,454.5347,31.53712,184.2868,?,2386,5307,0.525,184.2868,2,1,29.00401,5308,?,6,2.515537,8688507.0,?,183.7622,3015880.0,?,14946320.0,240,577.5629,100000.0,-33.38127,8689660.0,4568205.0,?,490.0896,5308,4,bad
?,4535,7953,?,2358,13,?,4,4.336809e-19,?,9622,2915880.0,2408.001,24809,4.336809e-19,?,5307,2316742.0,1009066.0,4535,24809,?,0.03471868,-4568205.0,?,?,9879,?,4.336809e-19,31.56401,184.2868,?,2386,5307,0.525,184.2868,2,1,29.0309,5308,?,6,2.515537,8688666.0,?,184.4178,3015880.0,?,14946320.0,240,623.6258,100000.0,-79.95318,8689819.0,4568205.0,?,490.0896,5308,4,bad
?,4535,7953,?,2358,13,?,4,?,?,9622,2915880.0,2408.001,24809,?,?,5307,2316742.0,1009066.0,4535,24809,?,0.03471868,-4568205.0,?,?,9879,?,?,31.49234,184.2868,?,2386,5307,0.5666667,184.2868,2,1,28.97118,5308,?,6,2.515537,8688578.0,?,183.7635,3015880.0,?,14946320.0,240,577.5583,100000.0,-33.38066,8689731.0,4568205.0,?,490.0896,5308,4,bad
?,5307,8286,?,2780,15,?,5,-2032.577,?,9977,2990138.0,2424.118,28342,5.531819e-07,?,4535,2298394.0,950616.1,5307,28342,?,0.0006298397,-4530569.0,?,?,13057,?,2032.574,27.23757,3.343189,?,2797,4535,0.5,-1.343189,2,?,26.28066,5308,?,6,0.03496265,11129550.0,?,1.255724,2992170.0,?,12601660.0,240,2032.121,1628.705,-0.2180077,11129570.0,4530569.0,?,2032.574,5308,5,bad
?,5307,8310,?,2780,15,?,5,1.253201,?,9773,45360.43,2426.774,28869,1.253201,?,4535,45363.79,632.428,5307,28869,?,7.14686e-07,-45468.05,?,?,13788,?,1.253201,30.24021,0.003793553,?,2797,4535,0.5041667,0.002528642,2,?,30.74187,5308,?,6,4.42424e-05,59450.04,?,1.185981,45361.79,?,12689100.0,240,1.353329,1.270056,-0.008721117,59450.04,45468.05,?,1.253201,5308,5,bad
?,4535,7949,?,2358,13,?,4,-2.168404e-19,?,9612,2930776.0,2406.895,24785,-2.168404e-19,?,5307,2328216.0,1010272.0,4535,24785,?,0.03457981,-4591224.0,?,?,9865,?,455.3429,28.08675,183.5497,?,2386,5307,0.525,183.5497,2,1,30.12767,5308,?,6,2.505421,8599011.0,?,178.9797,3030776.0,?,14933290.0,240,585.1058,100000.0,-26.38316,8600177.0,4591224.0,?,489.9366,5308,4,bad
?,5307,8310,?,2780,15,?,5,-31.40754,?,9754,49112.98,2426.757,28836,-1.474708e-07,?,4535,45361.07,16373.8,5307,28836,?,1.821804e-05,-74446.71,?,?,13774,?,31.40466,27.64377,0.09670138,?,2797,4535,0.5,0.06427137,2,?,26.92431,5308,?,6,0.001126781,193648.2,?,1.116794,49144.04,?,12694270.0,240,30.9918,28.22188,-0.05688224,193648.5,74446.71,?,31.40466,5308,5,bad
?,3600,3645,?,14,11,?,7,-40.34711,?,7231,15.13446,5351.19,54089,1.208807,?,7205,85.39954,12.30731,3600,54089,?,1.001041,-85.39954,?,?,39634,?,40.04548,12.90875,7231.519,?,7224,7205,0.5185185,7191.107,3,?,12.90875,7224,?,6,0.07780537,186.4481,?,646.577,55.48158,?,115829200.0,54,40.1963,22.67802,-0.1508159,238.6221,85.39954,?,40.04548,7224,7,bad
