@relation solver_pc_separate4648

@attribute lambda-max-by-magnitude-im numeric
@attribute right-bandwidth numeric
@attribute avgdistfromdiag numeric
@attribute symmetry numeric
@attribute n-dummy-rows numeric
@attribute blocksize numeric
@attribute max-nnzeros-per-row numeric
@attribute diag-definite numeric
@attribute avgnnzprow numeric
@attribute lambda-max-by-magnitude-re numeric
@attribute ellipse-cy numeric
@attribute nnzup numeric
@attribute ruhe75-bound numeric
@attribute avg-diag-dist numeric
@attribute nnz numeric
@attribute lambda-min-by-magnitude-re numeric
@attribute lambda-max-by-im-part-im numeric
@attribute left-bandwidth numeric
@attribute norm1 numeric
@attribute sigma-min numeric
@attribute upband numeric
@attribute n-struct-unsymm numeric
@attribute lambda-min-by-magnitude-im numeric
@attribute diagonal-average numeric
@attribute diagonal-dominance numeric
@attribute dummy-rows numeric
@attribute ritz-values-r numeric
@attribute symmetry-snorm numeric
@attribute symmetry-fanorm numeric
@attribute symmetry-fsnorm numeric
@attribute colours numeric
@attribute lambda-max-by-im-part-re numeric
@attribute col-variability numeric
@attribute trace-abs numeric
@attribute ritz-values-c numeric
@attribute nnzeros numeric
@attribute diag-zerostart numeric
@attribute loband numeric
@attribute positive-fraction numeric
@attribute trace numeric
@attribute min-nnzeros-per-row numeric
@attribute diagonal-sign numeric
@attribute row-variability numeric
@attribute nrows numeric
@attribute lambda-max-by-real-part-im numeric
@attribute colour-offsets numeric
@attribute n-colours numeric
@attribute relsymm numeric
@attribute diagonal-variance numeric
@attribute departure numeric
@attribute nnzlow numeric
@attribute n-nonzero-diags numeric
@attribute sigma-max numeric
@attribute dummy-rows-kind numeric
@attribute kappa numeric
@attribute n-ritz-values numeric
@attribute colour-set-sizes numeric
@attribute sigma-diag-dist numeric
@attribute symmetry-anorm numeric
@attribute ellipse-ax numeric
@attribute ellipse-ay numeric
@attribute ellipse-cx numeric
@attribute normF numeric
@attribute normInf numeric
@attribute lee95-bound numeric
@attribute lambda-max-by-real-part-re numeric
@attribute nnzdia numeric
@attribute trace-asquared numeric
@attribute ' solver' numeric
@attribute solver_name {bcgs,bicg,ibcgs,lsqr,chebyshev,gmres,lgmres,cg,tcqmr,fgmres,tfqmr}
@attribute pc_name {asm,'bjacobi ',ilu,'jacobi ',icc}
@attribute ' class' {good,bad}

@data
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,19932323,tcqmr,ilu,bad
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,7285382,cg,ilu,good
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,7285381,cg,ilu,good
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,80361466,bcgs,asm,bad
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,80361467,bcgs,asm,bad
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,7285384,cg,ilu,good
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,59072884,bcgs,icc,bad
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,29030071,lsqr,ilu,good
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,29030070,lsqr,ilu,good
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,36025723,lgmres,ilu,bad
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,36025721,lgmres,ilu,bad
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,64278029,lgmres,'jacobi ',bad
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,38678404,bicg,ilu,bad
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,85483012,lsqr,'bjacobi ',good
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,38678401,bicg,ilu,bad
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,38678402,bicg,ilu,bad
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,38678403,bicg,ilu,good
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,31459546,tcqmr,'bjacobi ',bad
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,30870721,gmres,asm,bad
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,30870720,gmres,asm,bad
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,18868442,ibcgs,ilu,bad
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,36564233,bicg,asm,bad
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,36564232,bicg,asm,bad
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,75830644,ibcgs,asm,bad
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,13323659,bicg,'bjacobi ',bad
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,75830646,ibcgs,asm,bad
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,32168839,gmres,ilu,bad
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,95762354,cg,asm,good
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,45869640,fgmres,asm,bad
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,85490471,chebyshev,ilu,bad
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,85490472,chebyshev,ilu,good
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,32168837,gmres,ilu,good
?,30,4,?,?,29,7,?,4,-461.7818,?,1571,461.5594,19.55556,3988,37.54,?,30,474.46,461.6091,30,?,?,175.9138,-554.576,?,?,?,?,?,?,35.1376,11.15028,147943.5,?,3988,841,30,0.5,-141036.2,2,?,11.50642,841,?,?,5,?,65.83249,485.351,1576,9,461.7714,?,9296.963,16,?,943.7531,?,249.6509,?,-212.1105,6345.785,554.576,?,37.54,841,?,37052869,lsqr,asm,good
?,100,8,?,?,99,9,1,8,36.5544,?,38612,31.56215,66.22222,87025,3.913838,?,100,55.45941,31.56564,100,?,?,5.437961,-0.14431,?,?,?,?,?,?,36.47509,0.958951,53297.46,?,87025,9801,100,1,53297.46,4,2,1.019407,9801,?,?,8,?,3.038586,4.885312,38612,9,36.56305,?,10475.32,28,?,10920.05,?,18.27546,?,18.27895,653.1746,55.54335,?,36.5544,9801,?,89565283,lsqr,'jacobi ',bad
?,166,26,?,1,23,94,?,26,-425.8669,?,52886,991.513,387.4652,63830,1,?,2278,1404.806,995.8654,166,52806,?,1.024432,-3810.036,?,?,1928.027,3707.377,3769.504,?,40.31301,7.933329,2456.588,?,63830,2398,2278,0.317647,-1981.789,1,?,7.615429,2398,?,?,26,0.172709,12.60116,5242.913,8546,316,1144.227,?,97.84757,85,?,1024213,1905.263,233.09,5.087339,-192.7769,5287.136,3810.819,5243.023,40.31301,2398,464513.9,59072882,bcgs,icc,bad
?,166,26,?,1,23,94,?,26,-425.8669,?,52886,991.513,387.4652,63830,1,?,2278,1404.806,995.8654,166,52806,?,1.024432,-3810.036,?,?,1928.027,3707.377,3769.504,?,40.31301,7.933329,2456.588,?,63830,2398,2278,0.317647,-1981.789,1,?,7.615429,2398,?,?,26,0.172709,12.60116,5242.913,8546,316,1144.227,?,97.84757,85,?,1024213,1905.263,233.09,5.087339,-192.7769,5287.136,3810.819,5243.023,40.31301,2398,464513.9,59072881,bcgs,icc,bad
?,166,26,?,1,23,94,?,26,-425.8669,?,52886,991.513,387.4652,63830,1,?,2278,1404.806,995.8654,166,52806,?,1.024432,-3810.036,?,?,1928.027,3707.377,3769.504,?,40.31301,7.933329,2456.588,?,63830,2398,2278,0.317647,-1981.789,1,?,7.615429,2398,?,?,26,0.172709,12.60116,5242.913,8546,316,1144.227,?,97.84757,85,?,1024213,1905.263,233.09,5.087339,-192.7769,5287.136,3810.819,5243.023,40.31301,2398,464513.9,5890862,ibcgs,icc,bad
?,166,26,?,1,23,94,?,26,-425.8669,?,52886,991.513,387.4652,63830,1,?,2278,1404.806,995.8654,166,52806,?,1.024432,-3810.036,?,?,1928.027,3707.377,3769.504,?,40.31301,7.933329,2456.588,?,63830,2398,2278,0.317647,-1981.789,1,?,7.615429,2398,?,?,26,0.172709,12.60116,5242.913,8546,316,1144.227,?,97.84757,85,?,1024213,1905.263,233.09,5.087339,-192.7769,5287.136,3810.819,5243.023,40.31301,2398,464513.9,26415433,fgmres,icc,bad
?,166,26,?,1,23,94,?,26,-425.8669,?,52886,991.513,387.4652,63830,1,?,2278,1404.806,995.8654,166,52806,?,1.024432,-3810.036,?,?,1928.027,3707.377,3769.504,?,40.31301,7.933329,2456.588,?,63830,2398,2278,0.317647,-1981.789,1,?,7.615429,2398,?,?,26,0.172709,12.60116,5242.913,8546,316,1144.227,?,97.84757,85,?,1024213,1905.263,233.09,5.087339,-192.7769,5287.136,3810.819,5243.023,40.31301,2398,464513.9,44114476,bicg,icc,good
?,166,26,?,1,23,94,?,26,-425.8669,?,52886,991.513,387.4652,63830,1,?,2278,1404.806,995.8654,166,52806,?,1.024432,-3810.036,?,?,1928.027,3707.377,3769.504,?,40.31301,7.933329,2456.588,?,63830,2398,2278,0.317647,-1981.789,1,?,7.615429,2398,?,?,26,0.172709,12.60116,5242.913,8546,316,1144.227,?,97.84757,85,?,1024213,1905.263,233.09,5.087339,-192.7769,5287.136,3810.819,5243.023,40.31301,2398,464513.9,32874609,lgmres,icc,bad
?,166,26,?,1,23,94,?,26,-425.8669,?,52886,991.513,387.4652,63830,1,?,2278,1404.806,995.8654,166,52806,?,1.024432,-3810.036,?,?,1928.027,3707.377,3769.504,?,40.31301,7.933329,2456.588,?,63830,2398,2278,0.317647,-1981.789,1,?,7.615429,2398,?,?,26,0.172709,12.60116,5242.913,8546,316,1144.227,?,97.84757,85,?,1024213,1905.263,233.09,5.087339,-192.7769,5287.136,3810.819,5243.023,40.31301,2398,464513.9,91068410,chebyshev,icc,bad
?,166,26,?,1,23,94,?,26,-425.8669,?,52886,991.513,387.4652,63830,1,?,2278,1404.806,995.8654,166,52806,?,1.024432,-3810.036,?,?,1928.027,3707.377,3769.504,?,40.31301,7.933329,2456.588,?,63830,2398,2278,0.317647,-1981.789,1,?,7.615429,2398,?,?,26,0.172709,12.60116,5242.913,8546,316,1144.227,?,97.84757,85,?,1024213,1905.263,233.09,5.087339,-192.7769,5287.136,3810.819,5243.023,40.31301,2398,464513.9,89565283,lsqr,'jacobi ',good
?,166,26,?,1,23,94,?,26,-425.8669,?,52886,991.513,387.4652,63830,1,?,2278,1404.806,995.8654,166,52806,?,1.024432,-3810.036,?,?,1928.027,3707.377,3769.504,?,40.31301,7.933329,2456.588,?,63830,2398,2278,0.317647,-1981.789,1,?,7.615429,2398,?,?,26,0.172709,12.60116,5242.913,8546,316,1144.227,?,97.84757,85,?,1024213,1905.263,233.09,5.087339,-192.7769,5287.136,3810.819,5243.023,40.31301,2398,464513.9,1216556,ibcgs,'jacobi ',bad
?,166,26,?,1,23,94,?,26,-425.8669,?,52886,991.513,387.4652,63830,1,?,2278,1404.806,995.8654,166,52806,?,1.024432,-3810.036,?,?,1928.027,3707.377,3769.504,?,40.31301,7.933329,2456.588,?,63830,2398,2278,0.317647,-1981.789,1,?,7.615429,2398,?,?,26,0.172709,12.60116,5242.913,8546,316,1144.227,?,97.84757,85,?,1024213,1905.263,233.09,5.087339,-192.7769,5287.136,3810.819,5243.023,40.31301,2398,464513.9,64278029,lgmres,'jacobi ',bad
?,166,26,?,1,23,94,?,26,-425.8669,?,52886,991.513,387.4652,63830,1,?,2278,1404.806,995.8654,166,52806,?,1.024432,-3810.036,?,?,1928.027,3707.377,3769.504,?,40.31301,7.933329,2456.588,?,63830,2398,2278,0.317647,-1981.789,1,?,7.615429,2398,?,?,26,0.172709,12.60116,5242.913,8546,316,1144.227,?,97.84757,85,?,1024213,1905.263,233.09,5.087339,-192.7769,5287.136,3810.819,5243.023,40.31301,2398,464513.9,5890863,ibcgs,icc,bad
?,166,26,?,1,23,94,?,26,-425.8669,?,52886,991.513,387.4652,63830,1,?,2278,1404.806,995.8654,166,52806,?,1.024432,-3810.036,?,?,1928.027,3707.377,3769.504,?,40.31301,7.933329,2456.588,?,63830,2398,2278,0.317647,-1981.789,1,?,7.615429,2398,?,?,26,0.172709,12.60116,5242.913,8546,316,1144.227,?,97.84757,85,?,1024213,1905.263,233.09,5.087339,-192.7769,5287.136,3810.819,5243.023,40.31301,2398,464513.9,17887723,tcqmr,'jacobi ',bad
?,166,26,?,1,23,94,?,26,-425.8669,?,52886,991.513,387.4652,63830,1,?,2278,1404.806,995.8654,166,52806,?,1.024432,-3810.036,?,?,1928.027,3707.377,3769.504,?,40.31301,7.933329,2456.588,?,63830,2398,2278,0.317647,-1981.789,1,?,7.615429,2398,?,?,26,0.172709,12.60116,5242.913,8546,316,1144.227,?,97.84757,85,?,1024213,1905.263,233.09,5.087339,-192.7769,5287.136,3810.819,5243.023,40.31301,2398,464513.9,68908713,chebyshev,'jacobi ',good
?,166,26,?,1,23,94,?,26,-425.8669,?,52886,991.513,387.4652,63830,1,?,2278,1404.806,995.8654,166,52806,?,1.024432,-3810.036,?,?,1928.027,3707.377,3769.504,?,40.31301,7.933329,2456.588,?,63830,2398,2278,0.317647,-1981.789,1,?,7.615429,2398,?,?,26,0.172709,12.60116,5242.913,8546,316,1144.227,?,97.84757,85,?,1024213,1905.263,233.09,5.087339,-192.7769,5287.136,3810.819,5243.023,40.31301,2398,464513.9,53362206,bicg,'jacobi ',bad
?,2835,5,?,?,4,11,?,5,-4829.34,?,4643,206.8463,1306.082,14237,0,?,2481,4845.884,207.0255,2835,?,?,1.702871,-4832.432,?,?,?,?,?,?,0.157985,13.73004,4829.341,?,14237,1485,2481,0.525,-4829.34,2,?,12.43721,2836,?,?,6,?,90.66885,4199.557,6758,4490,4829.363,?,26953.28,240,?,3720362,?,2414.771,0.19979,-2414.569,6399.907,4832.432,?,0.194351,2836,?,89565283,lsqr,'jacobi ',good
?,2835,5,?,?,4,11,?,5,-4829.34,?,4643,206.8463,1306.082,14237,0,?,2481,4845.884,207.0255,2835,?,?,1.702871,-4832.432,?,?,?,?,?,?,0.157985,13.73004,4829.341,?,14237,1485,2481,0.525,-4829.34,2,?,12.43721,2836,?,?,6,?,90.66885,4199.557,6758,4490,4829.363,?,26953.28,240,?,3720362,?,2414.771,0.19979,-2414.569,6399.907,4832.432,?,0.194351,2836,?,85490472,chebyshev,ilu,good
?,2486,4,?,?,1295,11,?,4,-402.8296,?,4749,61565.83,1295.488,11886,-402.8296,?,2835,62073.03,30000,2486,8978,?,0.008883,-91954.07,?,?,60123.42,317004.2,317004.1,?,497.9248,13.73004,25.19084,?,11886,1299,2835,0.5,-25.19084,2,-1,9.192277,2836,?,?,6,0.244658,0.454554,448244.5,4301,4290,62063.76,?,7.165538,240,?,4218191,60123.42,450.3772,473.5546,47.54759,448311.5,91954.07,448311.5,497.9248,2836,-57465.26,89565283,lsqr,'jacobi ',bad
?,2486,4,?,?,1295,11,?,4,-402.8296,?,4749,61565.83,1295.488,11886,-402.8296,?,2835,62073.03,30000,2486,8978,?,0.008883,-91954.07,?,?,60123.42,317004.2,317004.1,?,497.9248,13.73004,25.19084,?,11886,1299,2835,0.5,-25.19084,2,-1,9.192277,2836,?,?,6,0.244658,0.454554,448244.5,4301,4290,62063.76,?,7.165538,240,?,4218191,60123.42,450.3772,473.5546,47.54759,448311.5,91954.07,448311.5,497.9248,2836,-57465.26,89565283,lsqr,'jacobi ',bad
?,2486,4,?,?,1295,11,?,4,497.9248,?,4749,61565.83,1295.211,11886,-0.000737,?,2835,62073.03,11524.43,2486,?,?,0.008883,-91954.07,?,?,?,?,?,?,497.9248,13.73004,25.19084,?,11886,1299,2835,0.4875,-25.19084,2,-1,9.192277,2836,?,?,6,?,0.454554,448258.5,4301,4289,62063.76,?,7.882301,240,?,4218068,?,450.3772,473.5546,47.54759,448311.5,91954.07,?,497.9248,2836,?,89565283,lsqr,'jacobi ',bad
?,2486,4,?,?,1295,11,?,4,497.9248,?,4749,61565.83,1295.211,11886,-0.000737,?,2835,62073.03,11524.43,2486,?,?,0.008883,-91954.07,?,?,?,?,?,?,497.9248,13.73004,25.19084,?,11886,1299,2835,0.4875,-25.19084,2,-1,9.192277,2836,?,?,6,?,0.454554,448258.5,4301,4289,62063.76,?,7.882301,240,?,4218068,?,450.3772,473.5546,47.54759,448311.5,91954.07,?,497.9248,2836,?,36564232,bicg,asm,good
